Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.01	2.000	0.00	513.69	205.48	18.77	-0.00055	0.00048	2.079	-0.48	50.00	2.000	0.00	
50.00	2.000	5.00	508.65	203.46	17.60	0.00329	0.00019	2.080	4.53	50.00	2.000	5.00	
50.00	2.000	10.00	508.89	203.56	18.27	-0.01414	0.00073	2.079	9.48	50.00	2.000	10.00	
49.99	2.000	15.00	506.25	202.50	18.42	-0.00813	0.00087	2.078	14.41	50.00	2.000	15.00	
50.00	2.000	20.00	499.81	199.92	17.39	0.05295	0.00068	2.076	19.33	50.00	2.000	20.00	
50.00	2.000	25.00	496.19	198.47	17.50	0.02919	0.00085	2.072	24.23	50.00	2.000	25.00	
50.00	2.000	30.00	490.78	196.31	17.16	0.04552	0.00076	2.066	29.11	50.00	2.000	30.00	
50.00	2.000	35.00	486.26	194.50	17.04	0.04840	0.00083	2.061	33.97	50.00	2.000	35.00	
50.00	2.000	40.00	481.50	192.60	16.92	0.04995	0.00088	2.055	38.85	50.00	2.000	40.00	
50.00	2.000	45.00	475.68	190.27	16.35	0.00259	0.00071	2.047	43.74	50.00	2.000	45.00	
50.00	2.000	50.00	470.43	188.17	16.04	0.00745	0.00068	2.038	48.65	50.00	2.000	50.00	
49.99	2.000	55.00	465.12	186.05	15.65	0.02923	0.00056	2.029	53.62	50.00	2.000	55.00	
50.00	2.000	60.00	459.37	183.75	15.25	0.01574	0.00049	2.020	58.60	50.00	2.000	60.00	
49.99	2.000	65.00	454.14	181.66	15.14	0.01934	0.00049	2.013	63.65	50.00	2.000	65.00	
50.00	2.000	70.00	443.16	177.27	13.82	0.07197	-0.00001	2.006	68.74	50.00	2.000	70.00	
50.00	2.000	75.00	432.40	172.96	13.07	0.05605	-0.00029	2.002	73.86	50.00	2.000	75.00	
50.00	2.000	78.00	424.90	169.96	12.48	0.06388	-0.00018	2.001	76.95	50.00	2.000	78.00	
50.00	2.000	81.00	416.14	166.46	11.30	0.08375	-0.00044	2.000	80.05	50.00	2.000	81.00	
50.00	2.000	84.00	414.59	165.84	9.96	0.05577	-0.00075	2.000	83.14	50.00	2.000	84.00	
50.00	2.000	86.00	426.88	170.75	9.00	0.10383	-0.00100	2.000	85.21	50.00	2.000	86.00	
50.00	1.999	88.00	468.52	187.41	8.53	0.08742	-0.00067	2.001	87.27	50.00	2.000	88.00	
