Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.050	0.00	539.05	215.62	24.56	-0.00122	0.00062	0.051	0.45	70.00	0.050	0.00	
70.01	0.050	5.00	538.31	215.33	24.22	-0.00702	-0.00003	0.052	5.03	70.00	0.050	5.00	
70.01	0.050	10.00	541.19	216.48	24.98	0.00624	0.00015	0.052	10.03	70.00	0.050	10.00	
70.00	0.050	15.00	543.09	217.24	24.95	-0.01322	0.00030	0.052	15.05	70.00	0.050	15.00	
70.00	0.050	20.00	545.16	218.06	24.68	0.01376	0.00026	0.051	19.99	70.00	0.050	20.00	
69.99	0.050	25.00	549.86	219.95	25.23	0.03215	0.00017	0.051	25.05	70.00	0.050	25.00	
70.00	0.051	30.00	552.34	220.94	25.08	0.04313	0.00004	0.051	29.89	70.00	0.050	30.00	
69.99	0.050	35.00	554.81	221.92	24.74	0.05968	0.00022	0.051	34.74	70.00	0.050	35.00	
70.00	0.050	40.00	559.04	223.62	25.14	-0.00463	0.00028	0.051	39.63	70.00	0.050	40.00	
70.00	0.050	45.00	563.14	225.25	25.92	-0.00094	0.00034	0.051	44.43	70.00	0.050	45.00	
70.00	0.050	50.00	567.88	227.15	26.26	0.00461	0.00029	0.051	49.25	70.00	0.050	50.00	
70.00	0.050	55.00	570.39	228.16	25.59	0.03114	0.00020	0.050	54.16	70.00	0.050	55.00	
70.01	0.050	60.00	576.00	230.40	26.93	0.00628	0.00028	0.049	59.18	70.00	0.050	60.00	
70.01	0.050	65.00	580.09	232.03	27.63	0.03623	0.00027	0.050	64.15	70.00	0.050	65.00	
70.00	0.050	70.00	581.45	232.58	26.08	0.01684	0.00004	0.049	69.18	70.00	0.050	70.00	
70.00	0.050	75.00	585.20	234.08	27.14	0.02976	0.00018	0.049	74.38	70.00	0.050	75.00	
70.00	0.051	78.00	586.21	234.48	27.03	-0.03466	0.00003	0.049	77.74	70.00	0.050	78.00	
70.01	0.050	81.00	587.85	235.14	27.36	0.03924	-0.00003	0.049	80.77	70.00	0.050	81.00	
70.00	0.050	84.00	589.06	235.62	27.31	0.02703	-0.00003	0.050	83.95	70.00	0.050	84.00	
70.00	0.050	86.00	588.35	235.34	27.07	0.04991	-0.00017	0.049	86.24	70.00	0.050	86.00	
70.01	0.050	88.00	588.74	235.50	27.07	0.01573	-0.00022	0.049	88.28	70.00	0.050	88.00	
70.01	0.050	90.00	589.47	235.79	27.50	0.02819	0.00006	0.049	90.14	70.00	0.050	90.00	
70.01	0.051	92.00	589.09	235.64	27.37	0.00374	-0.00007	0.050	92.32	70.00	0.050	92.00	
70.00	0.050	94.00	588.64	235.46	27.45	-0.02057	-0.00011	0.050	94.37	70.00	0.050	94.00	
70.00	0.050	96.00	588.48	235.39	27.29	0.00444	0.00004	0.050	96.24	70.00	0.050	96.00	
70.00	0.050	99.00	586.55	234.62	26.95	0.06049	-0.00025	0.050	99.11	70.00	0.050	99.00	
69.99	0.050	102.00	585.80	234.32	27.06	0.04135	-0.00003	0.051	102.11	70.00	0.050	102.00	
70.00	0.050	105.00	585.22	234.09	27.11	0.01857	-0.00013	0.051	105.42	70.00	0.050	105.00	
70.00	0.051	110.00	581.95	232.78	26.36	-0.03569	-0.00007	0.051	109.91	70.00	0.050	110.00	
70.00	0.050	115.00	579.03	231.61	26.38	0.05970	-0.00013	0.051	114.82	70.00	0.050	115.00	
70.01	0.050	120.00	577.28	230.91	27.08	0.02405	0.00009	0.051	119.73	70.00	0.050	120.00	
70.00	0.050	125.00	571.99	228.80	25.88	0.03951	-0.00018	0.051	124.79	70.00	0.050	125.00	
70.00	0.050	130.00	568.10	227.24	25.43	-0.04061	-0.00012	0.051	129.54	70.00	0.050	130.00	
70.00	0.050	135.00	565.69	226.28	26.22	0.03742	-0.00022	0.051	134.63	70.00	0.050	135.00	
70.00	0.050	140.00	562.46	224.98	25.81	-0.04783	0.00025	0.052	139.54	70.00	0.050	140.00	
70.00	0.050	145.00	558.13	223.25	25.26	0.02609	0.00002	0.051	144.69	70.00	0.050	145.00	
70.00	0.050	150.00	554.01	221.60	24.60	0.03009	-0.00025	0.051	149.60	70.00	0.050	150.00	
70.00	0.050	155.00	551.57	220.63	24.73	-0.00870	-0.00006	0.051	154.42	70.00	0.050	155.00	
70.00	0.050	160.00	549.20	219.68	24.84	-0.03285	0.00019	0.051	159.29	70.00	0.050	160.00	
70.00	0.050	165.00	547.02	218.81	24.73	0.00561	0.00021	0.052	164.23	70.00	0.050	165.00	
70.00	0.050	170.00	542.63	217.05	24.02	0.00931	0.00021	0.051	169.11	70.00	0.050	170.00	
69.99	0.050	175.00	542.02	216.81	24.41	-0.01503	0.00006	0.051	173.98	70.00	0.050	175.00	
70.00	0.050	180.00	539.83	215.93	24.17	0.06064	0.00013	0.052	178.92	70.00	0.050	180.00	
70.00	0.049	185.00	538.51	215.40	24.10	-0.02746	0.00014	0.051	183.90	70.00	0.050	185.00	
70.00	0.050	190.00	537.77	215.11	23.99	-0.02007	0.00015	0.052	188.95	70.00	0.050	190.00	
70.00	0.050	195.00	537.81	215.12	23.95	-0.02156	0.00027	0.052	193.83	70.00	0.050	195.00	
70.00	0.050	200.00	536.50	214.60	23.72	-0.02031	0.00005	0.052	198.88	70.00	0.050	200.00	
70.00	0.050	205.00	538.84	215.53	24.17	0.00345	0.00033	0.052	203.86	70.00	0.050	205.00	
70.00	0.050	210.00	538.69	215.48	23.74	0.04122	0.00015	0.051	208.88	70.00	0.050	210.00	
69.99	0.050	215.00	540.33	216.13	24.12	-0.02172	0.00016	0.052	213.84	70.00	0.050	215.00	
