Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.030	0.00	915.43	366.17	24.13	-0.04308	0.00085	0.030	1.23	60.00	0.030	0.00	
60.00	0.030	5.00	907.53	363.01	22.65	0.04582	-0.00009	0.031	5.24	60.00	0.030	5.00	
59.98	0.030	10.00	909.64	363.86	23.15	0.03527	0.00008	0.031	10.49	60.00	0.030	10.00	
59.98	0.030	15.00	909.59	363.83	22.96	0.06261	-0.00006	0.031	15.44	60.00	0.030	15.00	
59.98	0.030	20.00	911.53	364.61	23.35	0.00046	0.00001	0.031	20.25	60.00	0.030	20.00	
59.98	0.030	25.00	913.79	365.52	23.42	-0.00318	0.00007	0.031	25.24	60.00	0.030	25.00	
59.99	0.030	30.00	915.32	366.13	23.58	0.04644	0.00001	0.031	30.02	60.00	0.030	30.00	
60.00	0.030	35.00	917.64	367.05	23.91	0.00321	0.00006	0.031	34.87	60.00	0.030	35.00	
59.99	0.030	40.00	918.71	367.48	23.87	0.05368	-0.00000	0.031	39.64	60.00	0.030	40.00	
60.01	0.030	45.00	920.24	368.10	24.03	0.02481	0.00000	0.031	44.52	60.00	0.030	45.00	
59.99	0.030	50.00	921.34	368.54	24.03	0.04499	-0.00000	0.031	49.22	60.00	0.030	50.00	
59.98	0.030	55.00	922.12	368.85	24.17	0.03529	-0.00000	0.031	54.06	60.00	0.030	55.00	
59.98	0.030	60.00	924.01	369.60	24.36	0.01267	-0.00004	0.030	59.11	60.00	0.030	60.00	
59.98	0.030	65.00	925.02	370.01	24.61	0.01713	-0.00004	0.030	64.29	60.00	0.030	65.00	
59.98	0.030	70.00	926.66	370.67	24.76	-0.00730	-0.00011	0.030	69.38	60.00	0.030	70.00	
59.99	0.030	75.00	926.28	370.51	24.62	0.02110	-0.00006	0.030	74.74	60.00	0.030	75.00	
59.99	0.030	78.00	925.36	370.14	24.22	0.11402	-0.00030	0.030	77.90	60.00	0.030	78.00	
59.99	0.030	81.00	927.08	370.83	24.68	-0.00123	-0.00019	0.029	81.19	60.00	0.030	81.00	
59.99	0.030	84.00	926.49	370.60	24.35	0.02816	-0.00023	0.030	84.24	60.00	0.030	84.00	
59.99	0.030	86.00	927.60	371.04	24.66	-0.02424	-0.00014	0.030	86.56	60.00	0.030	86.00	
59.99	0.030	88.00	927.57	371.03	24.73	0.01484	-0.00020	0.030	88.79	60.00	0.030	88.00	
59.98	0.030	90.00	923.19	369.28	23.11	-0.00751	-0.00033	0.030	90.67	60.00	0.030	90.00	
59.98	0.031	92.00	926.60	370.64	24.52	0.03319	-0.00031	0.030	92.81	60.00	0.030	92.00	
59.98	0.030	94.00	928.77	371.51	24.92	0.02742	-0.00031	0.030	94.67	60.00	0.030	94.00	
59.98	0.030	96.00	927.33	370.93	24.51	0.03292	-0.00021	0.030	96.73	60.00	0.030	96.00	
59.99	0.030	99.00	924.87	369.95	24.03	0.03250	-0.00024	0.030	100.06	60.00	0.030	99.00	
59.99	0.030	102.00	926.34	370.54	24.67	0.04986	-0.00030	0.030	103.04	60.00	0.030	102.00	
59.99	0.030	105.00	927.19	370.88	24.73	0.10617	-0.00034	0.031	105.57	60.00	0.030	105.00	
59.99	0.030	110.00	923.86	369.54	24.10	0.02208	-0.00036	0.031	110.59	60.00	0.030	110.00	
59.99	0.030	115.00	921.61	368.64	23.54	0.05038	-0.00035	0.031	115.58	60.00	0.030	115.00	
60.00	0.030	120.00	923.06	369.23	24.18	-0.03195	-0.00023	0.031	120.51	60.00	0.030	120.00	
59.99	0.030	125.00	922.41	368.96	24.19	0.01477	-0.00026	0.031	125.35	60.00	0.030	125.00	
60.01	0.030	130.00	921.04	368.42	23.99	0.03672	-0.00002	0.031	130.21	60.00	0.030	130.00	
60.00	0.030	135.00	923.13	369.25	24.98	-0.05051	0.00012	0.031	135.03	60.00	0.030	135.00	
59.99	0.030	140.00	918.07	367.23	23.95	-0.03145	-0.00032	0.031	140.22	60.00	0.030	140.00	
60.00	0.029	145.00	918.68	367.47	24.12	0.01975	0.00010	0.031	145.03	60.00	0.030	145.00	
60.01	0.030	150.00	916.90	366.76	23.89	0.02100	-0.00001	0.031	149.82	60.00	0.030	150.00	
60.00	0.030	155.00	915.16	366.07	23.69	0.05344	-0.00002	0.031	154.78	60.00	0.030	155.00	
60.00	0.030	160.00	913.65	365.46	23.38	-0.00686	0.00001	0.031	159.77	60.00	0.030	160.00	
60.00	0.030	165.00	913.13	365.25	23.59	0.06064	-0.00013	0.031	164.93	60.00	0.030	165.00	
60.00	0.030	170.00	909.61	363.85	22.90	-0.00044	-0.00021	0.031	169.80	60.00	0.030	170.00	
59.98	0.030	175.00	911.29	364.52	23.33	0.00103	-0.00014	0.031	174.38	60.00	0.030	175.00	
59.98	0.030	180.00	908.55	363.42	22.74	0.03594	-0.00015	0.031	179.06	60.00	0.030	180.00	
59.99	0.030	185.00	907.92	363.17	22.68	0.05959	-0.00012	0.031	183.94	60.00	0.030	185.00	
60.00	0.030	190.00	908.88	363.55	22.90	0.00568	-0.00008	0.031	188.52	60.00	0.030	190.00	
60.00	0.030	195.00	908.25	363.30	22.76	0.02519	-0.00005	0.031	193.69	60.00	0.030	195.00	
59.99	0.030	200.00	910.02	364.01	23.11	-0.04192	0.00006	0.032	198.61	60.00	0.030	200.00	
59.98	0.030	205.00	909.87	363.95	22.96	0.03038	-0.00004	0.031	203.75	60.00	0.030	205.00	
59.99	0.030	210.00	909.10	363.64	22.73	0.05428	-0.00006	0.031	208.54	60.00	0.030	210.00	
59.98	0.030	215.00	910.26	364.10	22.72	0.03291	-0.00004	0.031	213.22	60.00	0.030	215.00	
59.99	0.030	220.00	912.14	364.86	23.20	0.03162	0.00003	0.031	218.24	60.00	0.030	220.00	
59.98	0.030	225.00	913.41	365.36	23.11	0.02930	0.00009	0.031	222.96	60.00	0.030	225.00	
59.99	0.030	230.00	913.61	365.44	23.11	0.02677	-0.00000	0.031	227.82	60.00	0.030	230.00	
60.01	0.030	235.00	914.74	365.90	23.16	0.06084	-0.00005	0.031	232.80	60.00	0.030	235.00	
59.99	0.030	240.00	916.60	366.64	23.24	0.03437	-0.00005	0.031	237.56	60.00	0.030	240.00	
