Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.100	0.00	472.83	189.13	22.36	0.00562	0.00071	0.103	0.12	70.00	0.100	0.00	
70.00	0.100	5.00	472.33	188.93	21.76	-0.01236	-0.00001	0.104	5.07	70.00	0.100	5.00	
70.02	0.100	10.00	475.87	190.35	22.43	0.00062	0.00029	0.104	10.06	70.00	0.100	10.00	
70.00	0.100	15.00	477.60	191.04	22.41	-0.02448	0.00028	0.104	15.05	70.00	0.100	15.00	
70.01	0.100	20.00	479.52	191.81	22.05	0.05739	0.00027	0.104	20.09	70.00	0.100	20.00	
70.01	0.099	25.00	482.03	192.81	22.06	0.00748	0.00012	0.104	24.95	70.00	0.100	25.00	
70.00	0.100	30.00	485.67	194.27	22.48	0.01757	0.00034	0.103	29.76	70.00	0.100	30.00	
69.99	0.100	35.00	486.38	194.55	21.46	0.02100	0.00016	0.103	34.59	70.00	0.100	35.00	
70.01	0.100	40.00	490.04	196.02	22.05	0.01876	0.00038	0.103	39.38	70.00	0.100	40.00	
70.00	0.100	45.00	493.33	197.33	22.18	0.00369	0.00051	0.102	44.20	70.00	0.100	45.00	
70.00	0.100	50.00	496.89	198.76	22.46	0.02975	0.00047	0.101	49.03	70.00	0.100	50.00	
70.00	0.100	55.00	499.31	199.72	21.78	0.00717	0.00026	0.101	53.88	70.00	0.100	55.00	
70.00	0.100	60.00	504.22	201.69	22.67	-0.02789	0.00053	0.101	58.78	70.00	0.100	60.00	
70.00	0.100	65.00	508.23	203.29	22.24	-0.01902	0.00046	0.100	63.74	70.00	0.100	65.00	
70.00	0.100	70.00	512.98	205.19	22.79	-0.00901	0.00057	0.099	68.88	70.00	0.100	70.00	
70.00	0.100	75.00	517.36	206.95	23.18	0.03986	0.00031	0.098	74.04	70.00	0.100	75.00	
70.00	0.100	78.00	519.46	207.78	23.25	0.01153	0.00013	0.099	77.26	70.00	0.100	78.00	
70.00	0.099	81.00	521.10	208.44	23.12	-0.00342	0.00017	0.099	80.34	70.00	0.100	81.00	
70.00	0.100	84.00	523.39	209.36	23.81	0.02900	0.00003	0.099	83.47	70.00	0.100	84.00	
70.00	0.100	86.00	523.87	209.55	23.63	0.01012	-0.00001	0.099	85.60	70.00	0.100	86.00	
70.00	0.100	88.00	525.11	210.04	23.82	0.02630	0.00009	0.099	87.70	70.00	0.100	88.00	
70.01	0.100	90.00	524.15	209.66	23.41	0.04684	-0.00025	0.099	89.80	70.00	0.100	90.00	
70.00	0.100	92.00	523.42	209.37	23.13	0.04290	-0.00017	0.100	91.80	70.00	0.100	92.00	
70.01	0.100	94.00	524.47	209.79	23.59	0.03851	0.00006	0.100	93.78	70.00	0.100	94.00	
70.01	0.100	96.00	522.01	208.80	23.15	0.06991	-0.00032	0.101	95.78	70.00	0.100	96.00	
70.01	0.100	99.00	521.57	208.63	23.25	-0.00633	-0.00005	0.101	98.71	70.00	0.100	99.00	
70.00	0.100	102.00	519.33	207.73	22.95	0.06934	-0.00002	0.101	101.79	70.00	0.100	102.00	
70.00	0.100	105.00	518.20	207.28	23.34	0.03868	0.00001	0.101	104.75	70.00	0.100	105.00	
70.00	0.100	110.00	514.30	205.72	22.71	0.01465	0.00014	0.102	109.61	70.00	0.100	110.00	
70.00	0.100	115.00	510.06	204.02	22.16	-0.01028	-0.00007	0.102	114.43	70.00	0.100	115.00	
70.00	0.100	120.00	506.74	202.69	21.99	0.03965	0.00016	0.102	119.46	70.00	0.100	120.00	
69.99	0.100	125.00	504.11	201.65	22.19	-0.04777	0.00047	0.102	124.34	70.00	0.100	125.00	
70.00	0.100	130.00	501.64	200.66	22.42	-0.00747	0.00027	0.102	129.25	70.00	0.100	130.00	
70.00	0.100	135.00	497.62	199.05	21.73	0.02553	0.00021	0.102	134.18	70.00	0.100	135.00	
70.00	0.100	140.00	496.00	198.40	22.42	0.07921	-0.00005	0.102	139.31	70.00	0.100	140.00	
70.00	0.100	145.00	493.36	197.34	22.45	0.00547	0.00006	0.102	144.25	70.00	0.100	145.00	
70.00	0.100	150.00	488.84	195.53	21.48	0.03772	-0.00021	0.102	149.21	70.00	0.100	150.00	
70.00	0.100	155.00	488.42	195.37	22.51	0.02280	0.00021	0.102	154.15	70.00	0.100	155.00	
70.00	0.100	160.00	485.92	194.37	22.57	-0.01514	0.00029	0.102	159.18	70.00	0.100	160.00	
70.00	0.100	165.00	482.14	192.86	22.06	0.05542	-0.00006	0.102	164.08	70.00	0.100	165.00	
70.00	0.100	170.00	479.58	191.83	21.99	0.02827	0.00024	0.102	169.12	70.00	0.100	170.00	
69.99	0.100	175.00	476.74	190.70	21.69	0.02138	-0.00002	0.102	174.17	70.00	0.100	175.00	
70.01	0.100	180.00	475.44	190.17	22.32	-0.00076	0.00014	0.102	179.16	70.00	0.100	180.00	
70.00	0.100	185.00	472.81	189.12	21.72	0.00816	0.00013	0.102	184.16	70.00	0.100	185.00	
70.00	0.100	190.00	471.06	188.43	21.49	0.03345	0.00000	0.102	189.22	70.00	0.100	190.00	
70.00	0.100	195.00	471.36	188.55	21.83	0.02339	0.00026	0.102	194.22	70.00	0.100	195.00	
70.00	0.100	200.00	469.53	187.81	21.25	-0.00912	0.00032	0.102	199.33	70.00	0.100	200.00	
70.00	0.100	205.00	469.97	187.99	21.47	0.02730	0.00019	0.103	204.34	70.00	0.100	205.00	
70.00	0.100	210.00	470.23	188.09	21.27	0.00122	0.00007	0.103	209.37	70.00	0.100	210.00	
70.00	0.100	215.00	472.31	188.92	21.73	0.00612	0.00055	0.103	214.28	70.00	0.100	215.00	
69.99	0.100	220.00	474.72	189.89	21.87	-0.05650	0.00052	0.103	219.08	70.00	0.100	220.00	
70.00	0.100	225.00	476.07	190.43	21.07	-0.01941	0.00035	0.103	223.90	70.00	0.100	225.00	
70.00	0.100	230.00	480.28	192.11	21.37	0.03364	0.00041	0.103	228.73	70.00	0.100	230.00	
70.00	0.100	235.00	486.23	194.49	21.96	0.00355	0.00054	0.103	233.56	70.00	0.100	235.00	
69.99	0.100	240.00	492.54	197.01	22.33	0.00103	0.00047	0.102	238.49	70.00	0.100	240.00	
