Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	1.000	0.00	207.64	83.05	15.46	0.00447	0.00004	1.057	-0.27	70.00	1.000	0.00	
70.01	1.000	5.00	206.12	82.45	14.90	0.05238	0.00014	1.057	4.79	70.00	1.000	5.00	
70.00	1.000	10.00	206.29	82.52	15.47	0.03969	0.00060	1.056	9.77	70.00	1.000	10.00	
70.01	0.999	15.00	204.06	81.62	15.28	0.03422	0.00031	1.054	14.76	70.00	1.000	15.00	
70.00	0.999	20.00	201.24	80.50	14.82	0.02248	0.00004	1.052	19.70	70.00	1.000	20.00	
70.00	1.000	25.00	199.41	79.76	14.94	-0.01466	0.00029	1.050	24.60	70.00	1.000	25.00	
70.00	0.999	30.00	196.86	78.74	14.79	0.03318	-0.00001	1.048	29.42	70.00	1.000	30.00	
70.00	1.000	35.00	194.77	77.91	14.66	0.01210	-0.00020	1.044	34.22	70.00	1.000	35.00	
70.00	1.000	40.00	192.67	77.07	14.50	0.04347	-0.00068	1.039	39.00	70.00	1.000	40.00	
70.00	1.000	45.00	191.96	76.78	14.92	0.04879	0.00024	1.032	43.79	70.00	1.000	45.00	
70.00	0.999	50.00	190.83	76.33	14.84	0.01885	0.00016	1.024	48.58	70.00	1.000	50.00	
70.00	1.000	55.00	189.53	75.81	14.71	0.03533	-0.00048	1.017	53.47	70.00	1.000	55.00	
70.00	0.999	60.00	189.14	75.65	15.00	0.03712	-0.00026	1.009	58.42	70.00	1.000	60.00	
69.99	1.000	65.00	187.93	75.17	14.93	0.06653	-0.00002	1.002	63.46	70.00	1.000	65.00	
70.00	1.000	70.00	185.64	74.26	14.76	0.08702	-0.00053	0.997	68.57	70.00	1.000	70.00	
70.00	1.000	75.00	182.64	73.06	14.94	0.07802	-0.00033	0.994	73.77	70.00	1.000	75.00	
70.00	1.000	78.00	179.56	71.82	14.75	0.05909	-0.00075	0.993	76.91	70.00	1.000	78.00	
70.00	1.000	81.00	176.20	70.48	14.69	0.06666	-0.00069	0.994	80.05	70.00	1.000	81.00	
