Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	0.010	0.00	1118.25	447.30	22.80	-0.07865	0.00054	0.010	-4.02	55.00	0.010	0.00	
55.00	0.010	5.00	1113.91	445.56	22.13	0.02876	0.00003	0.011	0.22	55.00	0.010	5.00	
55.01	0.010	10.00	1113.79	445.52	22.26	0.03920	-0.00003	0.011	4.36	55.00	0.010	10.00	
55.00	0.010	15.00	1113.79	445.51	22.12	0.05423	0.00005	0.011	9.66	55.00	0.010	15.00	
55.00	0.010	20.00	1115.19	446.08	22.20	0.03611	0.00009	0.011	13.68	55.00	0.010	20.00	
55.00	0.010	25.00	1114.52	445.81	22.19	0.05876	0.00001	0.011	19.26	55.00	0.010	25.00	
55.00	0.010	30.00	1114.76	445.90	22.25	0.02913	0.00005	0.011	23.87	55.00	0.010	30.00	
55.01	0.011	35.00	1115.59	446.24	22.29	0.07420	0.00001	0.011	28.64	55.00	0.010	35.00	
55.00	0.010	40.00	1115.92	446.37	22.33	0.04836	0.00007	0.011	32.74	55.00	0.010	40.00	
55.00	0.010	45.00	1115.41	446.16	22.32	0.01197	0.00003	0.010	37.45	55.00	0.010	45.00	
55.00	0.011	50.00	1116.14	446.45	22.38	0.02558	-0.00006	0.011	43.27	55.00	0.010	50.00	
55.00	0.010	55.00	1117.11	446.84	22.42	0.01415	0.00001	0.010	47.61	55.00	0.010	55.00	
55.00	0.010	60.00	1117.59	447.04	22.54	0.00840	-0.00006	0.010	53.60	55.00	0.010	60.00	
55.00	0.010	65.00	1117.41	446.96	22.40	0.01838	-0.00009	0.010	58.86	55.00	0.010	65.00	
55.00	0.010	70.00	1118.71	447.48	22.57	0.03890	-0.00011	0.009	64.54	55.00	0.010	70.00	
55.00	0.010	75.00	1118.96	447.58	22.37	0.00425	-0.00021	0.009	70.84	55.00	0.010	75.00	
55.00	0.010	78.00	1118.79	447.52	22.44	-0.00392	-0.00017	0.010	74.51	55.00	0.010	78.00	
55.00	0.010	81.00	1119.09	447.63	22.74	0.05763	-0.00031	0.010	77.21	55.00	0.010	81.00	
55.00	0.010	84.00	1119.78	447.91	22.75	0.03977	-0.00023	0.010	81.23	55.00	0.010	84.00	
55.00	0.010	86.00	1117.92	447.17	22.31	0.00558	-0.00024	0.009	84.42	55.00	0.010	86.00	
55.00	0.010	88.00	1118.60	447.44	22.49	0.02128	-0.00026	0.009	86.24	55.00	0.010	88.00	
55.00	0.010	90.00	1119.88	447.95	22.66	0.07502	-0.00020	0.009	89.28	55.00	0.010	90.00	
55.00	0.010	92.00	1120.20	448.08	22.74	0.02492	-0.00019	0.010	90.49	55.00	0.010	92.00	
55.00	0.010	94.00	1117.15	446.86	22.19	0.01182	-0.00029	0.010	93.11	55.00	0.010	94.00	
55.00	0.011	96.00	1118.95	447.58	22.61	0.03198	-0.00027	0.010	95.37	55.00	0.010	96.00	
55.00	0.010	99.00	1120.43	448.17	22.84	0.02218	-0.00018	0.009	99.21	55.00	0.010	99.00	
55.01	0.010	102.00	1117.78	447.11	22.32	0.02658	-0.00035	0.009	103.61	55.00	0.010	102.00	
55.00	0.010	105.00	1119.30	447.72	22.68	0.08849	-0.00032	0.010	105.51	55.00	0.010	105.00	
55.00	0.010	110.00	1117.20	446.88	22.45	0.05974	-0.00037	0.010	110.48	55.00	0.010	110.00	
55.00	0.010	115.00	1116.57	446.63	22.37	0.05564	-0.00027	0.010	116.08	55.00	0.010	115.00	
55.02	0.010	120.00	1116.71	446.69	22.30	0.04506	-0.00025	0.009	122.93	55.00	0.010	120.00	
55.00	0.010	125.00	1122.30	448.92	22.65	0.00605	-0.00005	0.010	127.30	55.00	0.010	125.00	
55.00	0.010	130.00	1116.59	446.64	21.64	0.00654	-0.00026	0.010	132.28	55.00	0.010	130.00	
