Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	0.100	0.00	2120.94	848.38	23.57	-0.19571	0.00069	0.104	-0.55	35.00	0.100	0.00	
35.02	0.100	5.00	2093.60	837.44	21.61	0.00904	-0.00008	0.105	3.87	35.00	0.100	5.00	
35.00	0.100	10.00	2087.56	835.03	21.11	-0.04176	0.00001	0.105	8.82	35.00	0.100	10.00	
35.00	0.100	15.00	2088.21	835.29	21.31	-0.07728	0.00009	0.105	13.93	35.00	0.100	15.00	
35.00	0.100	20.00	2088.82	835.53	21.18	-0.02175	0.00002	0.105	18.76	35.00	0.100	20.00	
35.00	0.100	25.00	2093.01	837.20	21.54	0.00678	0.00008	0.105	23.67	35.00	0.100	25.00	
35.00	0.100	30.00	2098.92	839.57	21.37	-0.02105	0.00005	0.104	28.50	35.00	0.100	30.00	
35.00	0.100	35.00	2107.92	843.17	21.54	-0.05766	0.00007	0.103	33.29	35.00	0.100	35.00	
35.00	0.100	40.00	2114.87	845.95	21.61	-0.05898	0.00008	0.102	38.01	35.00	0.100	40.00	
34.99	0.100	45.00	2121.46	848.58	21.49	-0.01144	0.00003	0.101	42.84	35.00	0.100	45.00	
35.00	0.100	50.00	2129.78	851.91	21.61	-0.07667	-0.00001	0.100	47.70	35.00	0.100	50.00	
35.00	0.100	55.00	2138.37	855.35	21.91	-0.03313	-0.00001	0.098	52.66	35.00	0.100	55.00	
35.00	0.100	60.00	2151.80	860.72	21.84	-0.04054	-0.00007	0.097	57.74	35.00	0.100	60.00	
35.00	0.100	65.00	2157.95	863.18	21.69	-0.01853	-0.00011	0.096	63.01	35.00	0.100	65.00	
35.00	0.100	70.00	2163.86	865.54	21.72	-0.02617	-0.00012	0.096	68.33	35.00	0.100	70.00	
35.00	0.100	75.00	2172.64	869.06	22.14	-0.04239	-0.00018	0.095	73.74	35.00	0.100	75.00	
35.00	0.100	78.00	2170.38	868.15	21.93	-0.03481	-0.00021	0.095	77.24	35.00	0.100	78.00	
35.00	0.100	81.00	2175.08	870.03	22.04	-0.02904	-0.00025	0.095	80.45	35.00	0.100	81.00	
35.00	0.100	84.00	2178.58	871.43	22.08	-0.06765	-0.00025	0.095	83.67	35.00	0.100	84.00	
35.00	0.099	86.00	2176.53	870.61	22.18	-0.00150	-0.00030	0.095	85.87	35.00	0.100	86.00	
35.00	0.100	88.00	2176.22	870.49	22.13	-0.01373	-0.00028	0.096	88.00	35.00	0.100	88.00	
35.00	0.100	90.00	2177.24	870.90	22.33	-0.00949	-0.00026	0.096	90.06	35.00	0.100	90.00	
35.00	0.100	92.00	2174.14	869.66	22.28	-0.04965	-0.00030	0.097	92.09	35.00	0.100	92.00	
35.00	0.100	94.00	2173.09	869.24	21.90	-0.03365	-0.00036	0.097	94.29	35.00	0.100	94.00	
35.00	0.100	96.00	2174.31	869.73	22.26	-0.00741	-0.00029	0.097	96.39	35.00	0.100	96.00	
35.00	0.100	99.00	2169.90	867.96	22.05	0.02806	-0.00036	0.097	99.47	35.00	0.100	99.00	
35.00	0.100	102.00	2165.54	866.22	21.84	-0.04770	-0.00034	0.097	102.51	35.00	0.100	102.00	
34.99	0.100	105.00	2164.16	865.67	21.74	-0.08234	-0.00030	0.098	105.61	35.00	0.100	105.00	
35.00	0.100	110.00	2159.19	863.68	21.81	-0.04298	-0.00032	0.098	110.39	35.00	0.100	110.00	
35.00	0.100	115.00	2150.56	860.23	21.83	0.00853	-0.00030	0.098	115.58	35.00	0.100	115.00	
35.00	0.100	120.00	2140.46	856.18	21.48	0.00802	-0.00027	0.099	120.62	35.00	0.100	120.00	
35.00	0.100	125.00	2144.59	857.84	22.05	-0.00703	-0.00021	0.101	125.63	35.00	0.100	125.00	
35.01	0.100	130.00	2129.27	851.71	21.49	0.04513	-0.00018	0.101	130.58	35.00	0.100	130.00	
35.02	0.100	135.00	2117.55	847.02	20.70	-0.01378	-0.00019	0.101	135.64	35.00	0.100	135.00	
35.01	0.100	140.00	2117.47	846.99	21.35	0.06468	-0.00017	0.101	140.65	35.00	0.100	140.00	
35.01	0.100	145.00	2109.72	843.89	21.53	-0.01404	-0.00019	0.101	145.80	35.00	0.100	145.00	
35.02	0.100	150.00	2104.44	841.77	21.55	0.01900	-0.00011	0.101	150.83	35.00	0.100	150.00	
35.00	0.100	155.00	2097.89	839.16	21.60	0.01794	-0.00004	0.102	155.94	35.00	0.100	155.00	
35.00	0.100	160.00	2087.46	834.98	21.52	0.01718	-0.00009	0.102	160.83	35.00	0.100	160.00	
34.98	0.100	165.00	2089.61	835.84	21.30	-0.09284	-0.00005	0.103	165.83	35.00	0.100	165.00	
34.99	0.100	170.00	2085.28	834.11	21.22	-0.06137	-0.00011	0.103	170.75	35.00	0.100	170.00	
34.98	0.100	175.00	2080.06	832.02	20.84	-0.04602	-0.00015	0.103	175.80	35.00	0.100	175.00	
34.99	0.100	180.00	2085.58	834.23	21.18	-0.03941	-0.00011	0.104	180.82	35.00	0.100	180.00	
34.99	0.100	185.00	2089.77	835.91	21.57	-0.04228	-0.00001	0.104	185.79	35.00	0.100	185.00	
34.99	0.100	190.00	2089.90	835.96	21.17	-0.01658	-0.00005	0.104	190.74	35.00	0.100	190.00	
34.99	0.100	195.00	2094.14	837.66	21.09	-0.05740	-0.00003	0.104	195.67	35.00	0.100	195.00	
34.98	0.100	200.00	2095.43	838.17	20.94	-0.01601	-0.00005	0.104	200.69	35.00	0.100	200.00	
34.99	0.100	205.00	2105.55	842.22	21.59	-0.07292	0.00001	0.105	205.70	35.00	0.100	205.00	
34.98	0.100	210.00	2111.42	844.57	21.38	0.01838	-0.00000	0.105	210.59	35.00	0.100	210.00	
34.99	0.100	215.00	2118.89	847.56	21.46	-0.01929	0.00005	0.105	215.47	35.00	0.100	215.00	
34.99	0.100	220.00	2126.14	850.46	21.41	0.02835	-0.00002	0.106	220.25	35.00	0.100	220.00	
34.99	0.100	225.00	2134.44	853.77	21.48	0.03038	-0.00002	0.106	225.04	35.00	0.100	225.00	
34.99	0.100	230.00	2145.91	858.37	21.73	0.04833	-0.00004	0.106	229.83	35.00	0.100	230.00	
34.99	0.100	235.00	2154.65	861.86	21.70	-0.00491	-0.00002	0.106	234.62	35.00	0.100	235.00	
35.00	0.100	240.00	2161.27	864.51	21.80	0.01675	-0.00002	0.106	239.52	35.00	0.100	240.00	
