Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.01	2.000	110.00	571.64	228.66	13.26	0.06460	-0.00069	2.012	109.60	45.00	2.000	110.00	
45.01	2.000	115.00	579.34	231.74	14.28	0.06527	-0.00054	2.010	114.52	45.00	2.000	115.00	
45.00	2.000	120.00	584.26	233.70	14.93	0.06981	-0.00055	2.007	119.42	45.00	2.000	120.00	
44.98	2.000	125.00	592.36	236.94	16.08	0.01565	-0.00015	2.002	124.31	45.00	2.000	125.00	
45.01	2.000	130.00	598.08	239.23	16.85	-0.02038	0.00003	1.996	129.27	45.00	2.000	130.00	
45.01	2.000	135.00	600.65	240.26	16.60	0.04269	-0.00007	1.991	134.24	45.00	2.000	135.00	
45.01	2.000	140.00	606.38	242.55	17.21	-0.01349	0.00016	1.985	139.23	45.00	2.000	140.00	
45.00	2.000	145.00	612.46	244.98	17.83	0.00644	0.00024	1.979	144.25	45.00	2.000	145.00	
45.01	2.000	150.00	616.24	246.50	17.77	0.01193	0.00038	1.974	149.27	45.00	2.000	150.00	
45.00	2.000	155.00	622.31	248.92	18.44	0.01865	0.00052	1.970	154.25	45.00	2.000	155.00	
45.01	2.000	160.00	626.51	250.60	18.73	-0.00910	0.00043	1.966	159.24	45.00	2.000	160.00	
45.00	2.000	165.00	631.87	252.75	19.39	0.00914	0.00035	1.963	164.24	45.00	2.000	165.00	
45.00	2.000	170.00	632.41	252.96	19.03	0.00146	0.00048	1.961	169.32	45.00	2.000	170.00	
45.01	2.000	175.00	632.90	253.16	18.78	-0.07526	0.00054	1.959	174.50	45.00	2.000	175.00	
45.01	2.000	180.00	629.32	251.73	18.05	0.03480	-0.00011	1.958	179.69	45.00	2.000	180.00	
45.01	2.000	185.00	631.21	252.48	19.07	0.01883	0.00032	1.959	184.84	45.00	2.000	185.00	
45.01	2.000	190.00	627.45	250.98	18.76	-0.05525	0.00104	1.961	190.02	45.00	2.000	190.00	
45.00	2.000	195.00	622.78	249.11	18.68	0.03858	0.00125	1.965	195.19	45.00	2.000	195.00	
45.00	2.000	200.00	615.90	246.36	18.50	0.05285	0.00124	1.968	200.31	45.00	2.000	200.00	
45.01	2.000	205.00	607.20	242.88	17.77	-0.00686	0.00127	1.973	205.41	45.00	2.000	205.00	
44.98	2.000	210.00	603.53	241.41	18.17	-0.01268	0.00153	1.979	210.43	45.00	2.000	210.00	
45.01	2.000	215.00	597.19	238.88	17.61	0.02843	0.00154	1.986	215.49	45.00	2.000	215.00	
45.00	2.000	220.00	590.43	236.17	16.80	0.02040	0.00115	1.993	220.36	45.00	2.000	220.00	
45.01	2.000	225.00	588.28	235.31	17.26	-0.02624	0.00142	1.998	225.31	45.00	2.000	225.00	
44.99	2.000	230.00	583.55	233.42	16.35	0.02954	0.00152	2.004	230.12	45.00	2.000	230.00	
45.00	2.000	235.00	580.16	232.06	15.96	0.00361	0.00138	2.008	235.05	45.00	2.000	235.00	
44.99	2.000	240.00	578.23	231.29	15.43	0.00358	0.00109	2.011	239.84	45.00	2.000	240.00	
