Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.500	0.00	1511.10	604.44	20.55	-0.17341	0.00070	0.530	-0.14	35.00	0.500	0.00	
35.00	0.500	5.00	1493.70	597.48	19.01	-0.02501	0.00001	0.532	4.90	35.00	0.500	5.00	
35.00	0.500	10.00	1492.11	596.84	18.79	0.00075	0.00002	0.532	9.89	35.00	0.500	10.00	
35.01	0.501	15.00	1496.97	598.79	18.62	-0.03658	0.00011	0.532	14.83	35.00	0.500	15.00	
35.00	0.500	20.00	1503.05	601.22	19.02	-0.05575	0.00022	0.531	19.73	35.00	0.500	20.00	
35.00	0.500	25.00	1508.05	603.22	18.71	-0.08038	0.00033	0.530	24.60	35.00	0.500	25.00	
35.00	0.500	30.00	1517.16	606.86	18.91	-0.07244	0.00040	0.528	29.40	35.00	0.500	30.00	
35.01	0.500	35.00	1523.55	609.42	18.42	-0.09509	0.00044	0.524	34.14	35.00	0.500	35.00	
35.01	0.500	40.00	1538.09	615.23	18.48	-0.12859	0.00051	0.520	38.84	35.00	0.500	40.00	
35.01	0.500	45.00	1557.50	623.00	18.12	-0.11749	0.00052	0.514	43.56	35.00	0.500	45.00	
35.01	0.500	50.00	1576.98	630.79	17.65	-0.14121	0.00053	0.509	48.35	35.00	0.500	50.00	
35.00	0.500	55.00	1600.64	640.26	17.32	-0.14088	0.00048	0.504	53.23	35.00	0.500	55.00	
35.00	0.500	60.00	1632.02	652.81	17.08	-0.12574	0.00042	0.499	58.21	35.00	0.500	60.00	
35.00	0.500	65.00	1671.13	668.45	17.04	-0.14256	0.00041	0.495	63.32	35.00	0.500	65.00	
35.00	0.500	70.00	1719.77	687.91	16.83	-0.11830	0.00038	0.491	68.48	35.00	0.500	70.00	
35.00	0.499	75.00	1774.98	709.99	16.81	-0.12900	0.00033	0.489	73.72	35.00	0.500	75.00	
34.99	0.499	78.00	1801.92	720.77	16.44	-0.11294	0.00016	0.489	77.02	35.00	0.500	78.00	
35.00	0.500	81.00	1836.35	734.54	16.58	-0.12599	0.00013	0.488	80.18	35.00	0.500	81.00	
34.99	0.500	84.00	1862.99	745.20	16.84	-0.09382	0.00002	0.489	83.32	35.00	0.500	84.00	
34.99	0.500	86.00	1869.83	747.93	16.62	-0.08207	-0.00010	0.489	85.48	35.00	0.500	86.00	
34.99	0.500	88.00	1881.66	752.66	16.85	-0.09605	-0.00012	0.489	87.56	35.00	0.500	88.00	
34.99	0.500	90.00	1884.65	753.86	16.76	-0.05546	-0.00013	0.490	89.64	35.00	0.500	90.00	
34.99	0.500	92.00	1879.40	751.76	16.78	-0.08466	-0.00018	0.491	91.69	35.00	0.500	92.00	
35.00	0.500	94.00	1866.63	746.65	16.47	-0.12292	-0.00011	0.492	93.74	35.00	0.500	94.00	
35.00	0.500	96.00	1852.43	740.97	16.47	-0.07604	-0.00019	0.493	95.76	35.00	0.500	96.00	
35.00	0.500	99.00	1827.15	730.86	16.40	-0.08429	-0.00010	0.494	98.75	35.00	0.500	99.00	
35.00	0.501	102.00	1798.06	719.23	16.14	-0.14052	-0.00004	0.496	101.76	35.00	0.500	102.00	
35.00	0.500	105.00	1768.91	707.56	16.29	-0.13650	-0.00010	0.497	104.73	35.00	0.500	105.00	
35.00	0.500	110.00	1724.83	689.93	16.54	-0.13842	0.00017	0.498	109.56	35.00	0.500	110.00	
35.00	0.500	115.00	1684.36	673.75	16.96	-0.19215	0.00026	0.499	114.49	35.00	0.500	115.00	
35.00	0.500	120.00	1650.08	660.03	17.04	-0.12769	0.00013	0.500	119.44	35.00	0.500	120.00	
35.00	0.500	125.00	1619.52	647.81	17.11	-0.11943	0.00022	0.502	124.37	35.00	0.500	125.00	
35.00	0.500	130.00	1596.57	638.63	17.74	-0.18529	0.00027	0.502	129.33	35.00	0.500	130.00	
35.00	0.500	135.00	1577.28	630.91	18.07	-0.05151	0.00026	0.503	134.34	35.00	0.500	135.00	
35.00	0.500	140.00	1555.02	622.01	17.86	-0.05572	0.00013	0.502	139.34	35.00	0.500	140.00	
35.00	0.500	145.00	1548.28	619.31	18.66	-0.09064	0.00029	0.502	144.37	35.00	0.500	145.00	
35.00	0.500	150.00	1540.71	616.28	18.77	-0.13814	0.00031	0.502	149.42	35.00	0.500	150.00	
35.00	0.500	155.00	1528.46	611.38	18.50	-0.11798	0.00021	0.503	154.46	35.00	0.500	155.00	
35.02	0.500	160.00	1518.57	607.43	18.76	-0.13708	0.00012	0.504	159.51	35.00	0.500	160.00	
35.00	0.500	165.00	1509.76	603.90	18.82	-0.05233	0.00002	0.505	164.59	35.00	0.500	165.00	
35.00	0.500	170.00	1505.86	602.35	18.96	0.02312	-0.00003	0.505	169.71	35.00	0.500	170.00	
35.00	0.500	175.00	1503.49	601.40	18.96	0.07458	-0.00007	0.506	174.86	35.00	0.500	175.00	
34.99	0.500	180.00	1498.75	599.50	18.69	0.01658	-0.00009	0.506	180.02	35.00	0.500	180.00	
34.99	0.500	185.00	1499.36	599.74	18.69	-0.03369	0.00002	0.507	185.14	35.00	0.500	185.00	
34.99	0.500	190.00	1498.64	599.45	18.49	-0.03856	0.00004	0.508	190.28	35.00	0.500	190.00	
34.99	0.500	195.00	1502.30	600.92	18.56	-0.06403	0.00019	0.509	195.43	35.00	0.500	195.00	
34.99	0.500	200.00	1505.71	602.28	18.49	-0.04888	0.00019	0.511	200.50	35.00	0.500	200.00	
35.00	0.500	205.00	1508.98	603.59	18.04	-0.08950	0.00030	0.512	205.53	35.00	0.500	205.00	
34.99	0.500	210.00	1521.27	608.51	18.26	-0.10455	0.00047	0.514	210.51	35.00	0.500	210.00	
35.00	0.500	215.00	1535.61	614.24	18.39	-0.10955	0.00057	0.516	215.43	35.00	0.500	215.00	
35.00	0.500	220.00	1546.35	618.54	17.91	-0.10593	0.00052	0.517	220.26	35.00	0.500	220.00	
35.00	0.500	225.00	1566.96	626.78	18.00	-0.16893	0.00064	0.518	225.06	35.00	0.500	225.00	
