Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	5.000	90.00	17.55	7.02	7.85	0.06457	-0.01544	4.999	89.18	80.00	5.000	90.00	
80.00	4.999	92.00	17.11	6.84	7.73	0.04621	-0.01491	4.998	91.25	80.00	5.000	92.00	
80.00	5.000	94.00	15.49	6.19	7.25	0.05569	-0.01597	4.999	93.32	80.00	5.000	94.00	
80.00	5.000	96.00	14.41	5.77	6.98	0.00029	-0.00897	4.999	95.38	80.00	5.000	96.00	
80.00	5.000	99.00	12.94	5.18	6.33	0.00950	-0.01792	4.999	98.41	80.00	5.000	99.00	
80.00	5.000	102.00	11.65	4.66	5.78	0.06136	-0.03109	4.997	101.39	80.00	5.000	102.00	
80.00	5.000	105.00	10.49	4.19	5.36	0.05951	-0.03131	4.995	104.35	80.00	5.000	105.00	
80.00	5.000	110.00	8.90	3.56	4.92	0.04639	-0.02686	4.987	109.22	80.00	5.000	110.00	
80.00	5.000	115.00	7.54	3.02	4.50	0.06687	-0.04591	4.975	114.08	80.00	5.000	115.00	
80.00	5.000	120.00	6.45	2.58	4.22	0.11094	-0.10000	4.961	118.95	80.00	5.000	120.00	
80.00	5.000	125.00	5.69	2.28	4.09	-0.02626	-0.00714	4.946	123.86	80.00	5.000	125.00	
80.00	5.000	130.00	5.02	2.01	3.91	0.00697	-0.00961	4.931	128.79	80.00	5.000	130.00	
80.00	5.000	135.00	4.22	1.69	3.52	0.04039	-0.10000	4.915	133.76	80.00	5.000	135.00	
80.00	5.000	140.00	3.78	1.51	3.45	0.07757	-0.10000	4.901	138.75	80.00	5.000	140.00	
80.00	5.000	145.00	3.34	1.34	3.28	0.04285	-0.10000	4.889	143.76	80.00	5.000	145.00	
79.99	5.000	150.00	3.07	1.23	3.23	0.04032	-0.04717	4.877	148.77	80.00	5.000	150.00	
79.99	5.000	155.00	2.74	1.10	3.05	0.05405	-0.10000	4.867	153.72	80.00	5.000	155.00	
80.00	5.000	160.00	2.64	1.06	3.14	-0.02848	0.10000	4.859	158.65	80.00	5.000	160.00	
80.01	5.000	165.00	2.39	0.95	2.92	0.07198	-0.10000	4.851	163.62	80.00	5.000	165.00	
80.00	5.000	170.00	2.32	0.93	2.90	0.08031	-0.10000	4.845	168.62	80.00	5.000	170.00	
80.00	5.000	175.00	2.28	0.91	2.93	0.03405	-0.10000	4.839	173.74	80.00	5.000	175.00	
80.00	5.000	180.00	2.23	0.89	2.85	0.04222	-0.10000	4.835	178.98	80.00	5.000	180.00	
80.00	5.000	185.00	2.21	0.89	2.84	-0.00058	-0.10000	4.833	184.17	80.00	5.000	185.00	
80.00	5.000	190.00	2.26	0.90	2.86	-0.00659	-0.10000	4.835	189.33	80.00	5.000	190.00	
80.01	5.000	195.00	2.42	0.97	3.04	-0.17669	0.10000	4.839	194.50	80.00	5.000	195.00	
80.00	5.000	200.00	2.56	1.02	3.16	0.01107	0.10000	4.844	199.67	80.00	5.000	200.00	
80.00	5.000	205.00	2.60	1.04	3.05	0.13170	-0.10000	4.852	204.80	80.00	5.000	205.00	
79.98	5.001	210.00	2.77	1.11	3.09	0.12925	-0.10000	4.862	209.91	80.00	5.000	210.00	
80.00	5.000	215.00	3.10	1.24	3.23	0.09182	-0.10000	4.874	214.99	80.00	5.000	215.00	
79.99	5.000	220.00	3.51	1.41	3.43	0.16739	-0.10000	4.887	219.99	80.00	5.000	220.00	
80.00	5.000	225.00	3.87	1.55	3.46	0.08073	-0.10000	4.901	224.95	80.00	5.000	225.00	
80.00	5.000	230.00	4.54	1.82	3.79	0.09331	-0.02718	4.915	229.91	80.00	5.000	230.00	
79.99	5.000	235.00	5.12	2.05	3.89	0.14004	-0.09462	4.929	234.86	80.00	5.000	235.00	
80.00	5.000	240.00	5.78	2.31	3.94	0.11228	-0.10000	4.943	239.78	80.00	5.000	240.00	
