Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	2.000	0.00	407.67	163.07	17.80	0.02126	0.00046	2.080	-0.17	55.00	2.000	0.00	
54.99	2.000	5.00	405.11	162.04	17.24	-0.06687	0.00045	2.081	4.81	55.00	2.000	5.00	
54.99	2.000	10.00	403.64	161.46	17.41	0.00076	0.00043	2.080	9.75	55.00	2.000	10.00	
55.00	2.000	15.00	399.35	159.74	17.01	0.05151	0.00066	2.078	14.72	55.00	2.000	15.00	
55.00	2.000	20.00	395.60	158.24	16.95	0.02788	0.00087	2.076	19.60	55.00	2.000	20.00	
55.00	2.000	25.00	390.27	156.11	16.41	0.07251	0.00073	2.073	24.52	55.00	2.000	25.00	
55.00	1.999	30.00	386.57	154.63	16.50	0.02214	0.00060	2.068	29.39	55.00	2.000	30.00	
55.00	2.000	35.00	382.00	152.80	16.22	0.04872	0.00060	2.064	34.26	55.00	2.000	35.00	
54.99	2.000	40.00	378.07	151.23	16.28	-0.01856	0.00065	2.057	39.13	55.00	2.000	40.00	
55.00	2.000	45.00	374.46	149.78	16.15	0.03337	0.00062	2.049	44.03	55.00	2.000	45.00	
55.00	2.000	50.00	370.41	148.16	16.05	0.05406	0.00064	2.041	48.93	55.00	2.000	50.00	
55.01	1.999	55.00	365.86	146.35	15.74	0.03694	0.00051	2.032	53.88	55.00	2.000	55.00	
55.00	2.000	60.00	361.04	144.42	15.57	0.02571	0.00042	2.024	58.88	55.00	2.000	60.00	
55.01	2.000	65.00	354.10	141.64	14.96	-0.00085	-0.00010	2.016	63.92	55.00	2.000	65.00	
55.01	2.000	70.00	346.85	138.74	14.73	0.05459	-0.00014	2.010	69.00	55.00	2.000	70.00	
55.01	2.000	75.00	335.30	134.12	14.17	-0.01318	-0.00020	2.007	74.12	55.00	2.000	75.00	
55.00	2.000	78.00	325.85	130.34	13.53	0.05091	-0.00034	2.005	77.21	55.00	2.000	78.00	
55.00	2.000	81.00	314.84	125.94	12.51	0.07870	-0.00070	2.004	80.31	55.00	2.000	81.00	
55.00	2.000	84.00	305.23	122.09	10.95	0.09830	-0.00123	2.005	83.39	55.00	2.000	84.00	
54.99	2.000	86.00	306.36	122.55	9.91	0.08532	-0.00143	2.005	85.47	55.00	2.000	86.00	
55.00	2.000	88.00	323.95	129.58	8.85	0.05439	-0.00122	2.006	87.53	55.00	2.000	88.00	
55.00	2.000	90.00	350.43	140.17	8.53	0.11019	-0.00110	2.006	89.57	55.00	2.000	90.00	
55.00	2.000	92.00	333.36	133.34	8.54	0.09381	-0.00128	2.008	91.66	55.00	2.000	92.00	
55.00	2.000	94.00	309.86	123.95	9.43	0.09652	-0.00173	2.009	93.67	55.00	2.000	94.00	
54.99	2.000	96.00	305.78	122.31	10.78	0.08086	-0.00133	2.011	95.71	55.00	2.000	96.00	
55.00	1.999	99.00	315.30	126.12	12.43	0.04146	-0.00077	2.012	98.74	55.00	2.000	99.00	
55.00	1.999	102.00	325.94	130.38	13.32	0.08049	-0.00085	2.014	101.74	55.00	2.000	102.00	
55.00	2.000	105.00	336.05	134.42	14.04	0.12295	-0.00131	2.015	104.73	55.00	2.000	105.00	
55.00	2.000	110.00	349.16	139.66	14.76	0.07866	-0.00103	2.015	109.64	55.00	2.000	110.00	
54.98	2.000	115.00	358.81	143.52	15.33	0.03276	-0.00062	2.013	114.56	55.00	2.000	115.00	
55.00	1.999	120.00	365.34	146.14	15.50	0.06564	-0.00061	2.009	119.45	55.00	2.000	120.00	
54.98	2.000	125.00	371.72	148.69	16.11	0.04702	-0.00028	2.005	124.35	55.00	2.000	125.00	
55.00	2.000	130.00	377.15	150.86	16.38	0.00418	0.00007	1.998	129.28	55.00	2.000	130.00	
55.00	2.000	135.00	381.23	152.49	16.41	0.04927	-0.00025	1.993	134.24	55.00	2.000	135.00	
54.99	2.000	140.00	385.72	154.29	16.57	0.00734	0.00019	1.986	139.23	55.00	2.000	140.00	
55.00	2.000	145.00	389.96	155.98	16.56	0.00290	0.00017	1.981	144.24	55.00	2.000	145.00	
55.00	2.000	150.00	394.68	157.87	16.95	0.01602	0.00049	1.975	149.26	55.00	2.000	150.00	
54.99	2.000	155.00	398.35	159.34	16.98	0.03686	0.00014	1.971	154.20	55.00	2.000	155.00	
54.99	2.000	160.00	402.44	160.98	17.27	-0.02290	0.00025	1.967	159.16	55.00	2.000	160.00	
54.99	2.000	165.00	406.38	162.55	17.60	0.02751	0.00020	1.963	164.18	55.00	2.000	165.00	
54.99	2.000	170.00	408.30	163.32	17.51	0.03309	0.00023	1.961	169.24	55.00	2.000	170.00	
54.99	2.000	175.00	408.65	163.46	17.37	0.01883	0.00001	1.959	174.41	55.00	2.000	175.00	
54.99	2.000	180.00	408.28	163.31	17.21	0.05198	-0.00016	1.958	179.59	55.00	2.000	180.00	
54.99	2.000	185.00	407.15	162.86	17.22	0.05742	0.00000	1.958	184.76	55.00	2.000	185.00	
55.01	2.000	190.00	406.90	162.76	18.10	0.03353	0.00092	1.960	189.95	55.00	2.000	190.00	
55.01	2.000	195.00	401.86	160.74	17.80	0.12610	0.00045	1.963	195.14	55.00	2.000	195.00	
54.99	2.000	200.00	396.13	158.45	17.41	-0.03231	0.00157	1.968	200.27	55.00	2.000	200.00	
55.00	2.000	205.00	390.12	156.05	16.92	0.05208	0.00134	1.973	205.37	55.00	2.000	205.00	
55.00	2.000	210.00	386.28	154.51	17.10	0.03079	0.00175	1.978	210.44	55.00	2.000	210.00	
55.00	2.000	215.00	381.41	152.56	17.08	0.05712	0.00115	1.985	215.47	55.00	2.000	215.00	
55.01	2.001	220.00	377.71	151.08	16.80	0.03883	0.00113	1.992	220.39	55.00	2.000	220.00	
