Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	-0.000	92.00	365.69	146.28	28.49	0.00554	0.00013	0.001	101.41	77.50	0.000	92.00	
77.50	-0.000	94.00	365.46	146.18	28.30	0.02331	0.00012	0.001	108.02	77.50	0.000	94.00	
77.50	0.000	96.00	365.08	146.03	27.95	-0.01173	-0.00006	0.001	100.86	77.50	0.000	96.00	
77.51	0.000	99.00	365.63	146.25	28.66	0.00311	-0.00011	0.001	98.88	77.50	0.000	99.00	
77.50	-0.000	102.00	365.70	146.28	28.40	0.06167	0.00002	0.001	128.44	77.50	0.000	102.00	
77.50	-0.000	105.00	365.29	146.12	27.91	0.01678	-0.00016	0.001	115.34	77.50	0.000	105.00	
77.50	-0.000	110.00	365.50	146.20	28.42	0.05608	-0.00042	0.001	121.54	77.50	0.000	110.00	
77.51	0.000	115.00	365.40	146.16	28.32	-0.01122	0.00000	0.001	108.66	77.50	0.000	115.00	
77.50	-0.000	120.00	365.14	146.06	27.97	0.05194	-0.00029	0.001	115.68	77.50	0.000	120.00	
77.50	-0.000	125.00	364.65	145.86	27.33	0.01284	0.00013	0.001	128.72	77.50	0.000	125.00	
77.50	0.000	130.00	365.36	146.14	27.94	0.02501	-0.00007	0.001	130.33	77.50	0.000	130.00	
77.50	-0.000	135.00	365.79	146.31	28.36	0.05181	0.00015	0.001	119.20	77.50	0.000	135.00	
77.50	0.000	140.00	365.68	146.27	28.47	0.03336	0.00040	0.001	125.19	77.50	0.000	140.00	
77.50	-0.000	145.00	365.55	146.22	28.05	0.05843	-0.00006	0.001	134.07	77.50	0.000	145.00	
77.50	-0.000	150.00	365.82	146.33	28.38	0.00107	0.00016	0.001	144.09	77.50	0.000	150.00	
77.50	0.000	155.00	366.65	146.66	29.26	0.00706	0.00055	0.000	144.17	77.50	0.000	155.00	
77.50	-0.000	160.00	365.33	146.13	28.08	0.01522	0.00009	0.001	144.98	77.50	0.000	160.00	
77.50	-0.001	165.00	365.00	146.00	27.62	0.05147	-0.00017	0.001	122.70	77.50	0.000	165.00	
77.50	0.000	170.00	365.00	146.00	27.87	0.00146	-0.00006	0.001	144.38	77.50	0.000	170.00	
77.50	0.001	175.00	365.31	146.12	28.24	-0.00776	0.00004	0.001	136.38	77.50	0.000	175.00	
77.50	0.000	180.00	365.40	146.16	28.24	-0.00332	0.00031	0.001	125.36	77.50	0.000	180.00	
77.50	-0.000	185.00	365.13	146.05	27.75	-0.02979	0.00051	0.001	149.72	77.50	0.000	185.00	
77.50	-0.000	190.00	365.57	146.23	28.27	0.06177	0.00056	0.001	119.94	77.50	0.000	190.00	
77.50	-0.000	195.00	365.31	146.12	28.03	0.04138	0.00013	0.001	129.53	77.50	0.000	195.00	
77.50	0.000	200.00	365.18	146.07	27.93	0.00769	0.00010	0.001	129.97	77.50	0.000	200.00	
77.50	0.000	205.00	365.56	146.23	28.02	0.02257	0.00022	0.001	140.86	77.50	0.000	205.00	
77.50	0.000	210.00	365.42	146.17	28.22	0.07231	0.00025	0.001	135.08	77.50	0.000	210.00	
77.50	-0.001	215.00	365.28	146.11	28.10	0.00664	0.00007	0.001	130.53	77.50	0.000	215.00	
77.50	-0.001	220.00	365.48	146.19	28.08	-0.00238	0.00031	0.001	138.47	77.50	0.000	220.00	
77.49	-0.001	225.00	365.43	146.17	28.12	0.01945	0.00017	-0.001	289.45	77.50	0.000	225.00	
77.50	0.000	230.00	365.42	146.17	27.80	-0.00765	0.00006	-0.001	304.84	77.50	0.000	230.00	
77.49	-0.000	235.00	365.54	146.21	28.03	0.05445	-0.00014	0.001	170.76	77.50	0.000	235.00	
77.50	0.001	240.00	366.48	146.59	28.89	0.03729	0.00025	0.001	157.78	77.50	0.000	240.00	
