Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.98	-0.000	0.00	767.43	306.97	25.89	0.09594	0.00015	0.001	-15.77	65.00	0.000	0.00	
65.01	0.000	5.00	767.45	306.98	26.23	0.00128	0.00013	0.001	-13.57	65.00	0.000	5.00	
65.01	0.000	10.00	777.65	311.06	34.87	-0.03641	0.00080	0.001	-12.14	65.00	0.000	10.00	
65.01	-0.000	15.00	765.46	306.19	25.38	0.00378	0.00003	0.001	-4.02	65.00	0.000	15.00	
64.98	-0.000	20.00	766.61	306.64	25.51	0.04905	-0.00006	0.001	-8.32	65.00	0.000	20.00	
65.01	-0.000	25.00	769.87	307.95	25.95	0.02110	0.00011	0.001	-15.85	65.00	0.000	25.00	
64.99	0.000	30.00	765.56	306.22	25.94	0.05432	0.00006	0.001	1.32	65.00	0.000	30.00	
65.00	0.000	35.00	771.49	308.59	26.30	0.01512	0.00012	0.001	-5.39	65.00	0.000	35.00	
65.00	0.000	40.00	771.01	308.40	26.16	0.01426	0.00006	0.001	6.79	65.00	0.000	40.00	
64.98	0.000	45.00	770.13	308.05	25.83	0.05382	0.00021	0.002	17.08	65.00	0.000	45.00	
65.00	0.000	50.00	770.23	308.09	25.92	0.04382	-0.00001	0.001	-1.78	65.00	0.000	50.00	
64.99	0.000	55.00	770.18	308.07	26.20	0.07288	-0.00008	0.001	6.73	65.00	0.000	55.00	
65.00	0.000	60.00	771.57	308.63	26.23	0.03052	0.00001	0.001	19.34	65.00	0.000	60.00	
64.99	-0.000	65.00	771.39	308.56	26.22	0.03626	-0.00016	0.001	-7.42	65.00	0.000	65.00	
65.00	0.000	70.00	771.90	308.76	26.25	-0.00276	-0.00010	0.001	8.04	65.00	0.000	70.00	
64.98	0.000	75.00	772.37	308.95	26.53	-0.00080	-0.00001	0.001	19.40	65.00	0.000	75.00	
65.00	-0.000	78.00	772.34	308.94	26.31	0.01304	-0.00001	0.001	16.26	65.00	0.000	78.00	
