Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.98	0.200	0.00	1585.38	634.15	20.72	-0.06010	0.00046	0.208	-0.09	40.00	0.200	0.00	
40.01	0.200	5.00	1564.25	625.70	18.97	0.00295	-0.00006	0.210	4.74	40.00	0.200	5.00	
40.00	0.200	10.00	1567.01	626.80	19.08	-0.02752	-0.00004	0.210	9.75	40.00	0.200	10.00	
40.00	0.200	15.00	1571.12	628.45	19.23	-0.04213	0.00003	0.210	14.77	40.00	0.200	15.00	
40.00	0.200	20.00	1576.25	630.50	19.24	0.02467	0.00002	0.210	19.72	40.00	0.200	20.00	
40.00	0.200	25.00	1580.34	632.14	18.85	-0.00921	0.00008	0.210	24.63	40.00	0.200	25.00	
40.00	0.200	30.00	1592.17	636.87	19.14	-0.05139	0.00017	0.209	29.41	40.00	0.200	30.00	
40.00	0.200	35.00	1598.05	639.22	18.69	-0.03157	0.00013	0.207	34.18	40.00	0.200	35.00	
40.00	0.200	40.00	1609.83	643.93	18.68	-0.04504	0.00008	0.206	38.91	40.00	0.200	40.00	
40.00	0.200	45.00	1622.29	648.92	18.60	-0.02283	0.00010	0.204	43.67	40.00	0.200	45.00	
40.00	0.200	50.00	1636.97	654.79	18.53	-0.03824	0.00018	0.202	48.49	40.00	0.200	50.00	
40.01	0.200	55.00	1653.40	661.36	18.49	-0.03762	0.00010	0.201	53.43	40.00	0.200	55.00	
40.01	0.200	60.00	1668.75	667.50	18.18	-0.03250	0.00007	0.199	58.42	40.00	0.200	60.00	
40.00	0.200	65.00	1686.68	674.67	18.27	-0.06115	0.00005	0.197	63.46	40.00	0.200	65.00	
40.00	0.199	70.00	1705.52	682.21	18.37	-0.07009	0.00005	0.196	68.62	40.00	0.200	70.00	
40.00	0.200	75.00	1718.51	687.40	18.16	-0.03380	-0.00001	0.196	73.86	40.00	0.200	75.00	
40.00	0.200	78.00	1724.13	689.65	17.99	-0.02307	-0.00012	0.196	77.15	40.00	0.200	78.00	
40.00	0.200	81.00	1732.58	693.03	18.26	-0.05868	-0.00011	0.196	80.30	40.00	0.200	81.00	
40.00	0.200	84.00	1735.45	694.18	18.15	-0.04514	-0.00019	0.196	83.45	40.00	0.200	84.00	
40.00	0.200	86.00	1734.87	693.95	17.91	-0.01672	-0.00024	0.196	85.65	40.00	0.200	86.00	
40.00	0.200	88.00	1737.38	694.95	18.14	0.01939	-0.00024	0.197	87.68	40.00	0.200	88.00	
40.00	0.200	90.00	1738.51	695.40	18.10	-0.01117	-0.00024	0.197	89.74	40.00	0.200	90.00	
40.00	0.200	92.00	1737.72	695.09	18.23	-0.04159	-0.00024	0.198	91.78	40.00	0.200	92.00	
40.00	0.200	94.00	1733.65	693.46	18.04	-0.01570	-0.00030	0.198	93.87	40.00	0.200	94.00	
40.00	0.199	96.00	1736.77	694.71	18.18	-0.07783	-0.00020	0.198	95.89	40.00	0.200	96.00	
40.00	0.200	99.00	1727.22	690.89	18.04	-0.02210	-0.00027	0.199	98.82	40.00	0.200	99.00	
40.00	0.200	102.00	1718.70	687.48	17.91	0.00154	-0.00030	0.199	101.85	40.00	0.200	102.00	
40.00	0.200	105.00	1712.64	685.06	17.98	-0.07311	-0.00027	0.200	104.87	40.00	0.200	105.00	
40.00	0.200	110.00	1698.55	679.42	18.08	-0.01626	-0.00026	0.200	109.67	40.00	0.200	110.00	
40.00	0.200	115.00	1683.98	673.59	18.08	-0.02357	-0.00019	0.201	114.60	40.00	0.200	115.00	
40.00	0.200	120.00	1674.39	669.76	18.48	-0.07787	-0.00015	0.201	119.58	40.00	0.200	120.00	
40.01	0.200	125.00	1658.48	663.39	18.42	0.04324	-0.00021	0.201	124.59	40.00	0.200	125.00	
40.01	0.200	130.00	1644.97	657.99	18.44	0.04153	-0.00015	0.202	129.47	40.00	0.200	130.00	
40.00	0.200	135.00	1633.26	653.30	18.54	0.05674	-0.00011	0.202	134.50	40.00	0.200	135.00	
40.00	0.200	140.00	1620.84	648.33	18.43	0.02189	-0.00015	0.202	139.50	40.00	0.200	140.00	
40.00	0.200	145.00	1612.49	645.00	18.71	0.06160	-0.00024	0.202	144.47	40.00	0.200	145.00	
40.00	0.200	150.00	1602.72	641.09	18.66	-0.03264	-0.00014	0.202	149.49	40.00	0.200	150.00	
39.99	0.200	155.00	1603.16	641.27	19.68	-0.01754	-0.00006	0.202	154.42	40.00	0.200	155.00	
40.00	0.200	160.00	1588.30	635.32	18.85	0.01289	-0.00013	0.203	159.42	40.00	0.200	160.00	
40.00	0.200	165.00	1581.84	632.73	18.88	0.01341	-0.00019	0.203	164.40	40.00	0.200	165.00	
40.00	0.200	170.00	1577.94	631.18	18.82	-0.01186	-0.00019	0.203	169.39	40.00	0.200	170.00	
40.00	0.201	175.00	1578.72	631.49	19.44	-0.04392	-0.00007	0.205	174.46	40.00	0.200	175.00	
40.00	0.200	180.00	1575.28	630.11	19.25	0.00974	-0.00009	0.204	179.47	40.00	0.200	180.00	
40.00	0.200	185.00	1574.18	629.67	18.98	0.00324	-0.00007	0.205	184.50	40.00	0.200	185.00	
40.00	0.200	190.00	1573.82	629.53	18.77	0.00385	-0.00008	0.205	189.60	40.00	0.200	190.00	
40.00	0.199	195.00	1574.42	629.77	18.47	0.04049	-0.00006	0.205	194.64	40.00	0.200	195.00	
40.00	0.200	200.00	1579.99	632.00	18.62	-0.00374	-0.00001	0.206	199.66	40.00	0.200	200.00	
