Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	0.100	0.00	172.50	69.00	16.67	0.01566	0.00122	0.104	0.08	80.00	0.100	0.00	
80.00	0.100	5.00	172.09	68.84	16.32	0.01439	0.00047	0.104	5.03	80.00	0.100	5.00	
79.99	0.100	10.00	172.84	69.14	16.30	0.01323	0.00076	0.104	10.05	80.00	0.100	10.00	
80.00	0.100	15.00	173.92	69.57	16.28	0.05855	0.00044	0.104	15.02	80.00	0.100	15.00	
79.99	0.100	20.00	174.63	69.85	16.19	0.00879	0.00030	0.104	19.99	80.00	0.100	20.00	
80.00	0.100	25.00	175.52	70.21	16.27	0.01378	0.00100	0.105	24.96	80.00	0.100	25.00	
80.00	0.100	30.00	177.63	71.05	16.34	0.02366	0.00066	0.104	29.83	80.00	0.100	30.00	
80.00	0.100	35.00	179.62	71.85	16.76	-0.00355	0.00062	0.103	34.60	80.00	0.100	35.00	
80.00	0.100	40.00	181.23	72.49	16.83	-0.05522	0.00132	0.103	39.44	80.00	0.100	40.00	
80.01	0.100	45.00	183.54	73.42	16.83	0.02006	0.00065	0.103	44.21	80.00	0.100	45.00	
80.00	0.100	50.00	186.45	74.58	16.88	0.02987	0.00055	0.102	49.06	80.00	0.100	50.00	
80.00	0.100	55.00	189.96	75.98	17.09	0.00897	0.00065	0.101	53.90	80.00	0.100	55.00	
80.00	0.100	60.00	193.32	77.33	16.91	0.00302	0.00042	0.101	58.78	80.00	0.100	60.00	
80.00	0.100	65.00	199.01	79.60	17.52	0.02872	0.00060	0.100	63.77	80.00	0.100	65.00	
80.00	0.099	70.00	205.22	82.09	18.04	0.01547	0.00048	0.099	68.82	80.00	0.100	70.00	
80.01	0.100	75.00	214.04	85.62	18.59	0.01765	0.00056	0.099	73.95	80.00	0.100	75.00	
80.00	0.100	78.00	219.15	87.66	18.92	-0.02115	0.00055	0.099	77.07	80.00	0.100	78.00	
80.00	0.099	81.00	225.21	90.08	19.37	0.02086	0.00021	0.100	80.11	80.00	0.100	81.00	
80.00	0.100	84.00	231.49	92.59	20.28	0.03579	0.00020	0.100	83.25	80.00	0.100	84.00	
80.00	0.100	86.00	234.85	93.94	21.02	0.00628	0.00030	0.100	85.41	80.00	0.100	86.00	
79.99	0.100	88.00	235.89	94.36	20.68	0.03332	0.00036	0.100	87.51	80.00	0.100	88.00	
79.99	0.100	90.00	237.02	94.81	21.20	0.02542	0.00042	0.100	89.54	80.00	0.100	90.00	
