Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	0.000	175.00	281.38	112.55	24.57	0.02957	-0.00025	-0.000	200.77	80.00	0.000	175.00	
80.01	-0.000	180.00	281.79	112.72	24.86	0.06233	0.00036	-0.000	209.33	80.00	0.000	180.00	
80.01	-0.000	185.00	282.41	112.97	25.03	0.01945	0.00001	-0.000	215.10	80.00	0.000	185.00	
80.00	0.000	190.00	283.04	113.22	25.49	0.00588	0.00043	-0.000	237.85	80.00	0.000	190.00	
80.00	0.000	195.00	283.05	113.22	25.22	0.00463	0.00039	-0.000	236.12	80.00	0.000	195.00	
80.00	-0.000	200.00	283.39	113.36	25.45	0.02737	-0.00013	-0.000	208.06	80.00	0.000	200.00	
80.00	0.000	205.00	283.26	113.30	25.09	0.04914	-0.00061	-0.000	213.85	80.00	0.000	205.00	
80.00	-0.000	210.00	283.82	113.53	25.60	0.02793	0.00029	-0.000	220.69	80.00	0.000	210.00	
79.99	-0.000	215.00	283.25	113.30	25.67	0.03069	-0.00000	-0.000	185.72	80.00	0.000	215.00	
80.00	-0.000	220.00	283.34	113.34	25.29	0.05639	-0.00008	-0.000	196.18	80.00	0.000	220.00	
80.00	0.000	225.00	283.49	113.40	25.64	0.03169	0.00005	-0.000	164.19	80.00	0.000	225.00	
80.00	-0.000	230.00	283.30	113.32	25.43	0.00240	-0.00001	-0.000	195.64	80.00	0.000	230.00	
80.00	0.000	235.00	282.91	113.16	24.99	0.06577	-0.00006	0.000	272.93	80.00	0.000	235.00	
80.00	-0.000	240.00	283.71	113.48	25.84	0.01128	0.00011	-0.000	192.79	80.00	0.000	240.00	
