Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	1.501	0.00	714.25	285.70	19.89	0.02685	0.00055	1.573	-0.10	45.00	1.500	0.00	
44.99	1.500	5.00	707.35	282.94	18.72	-0.02328	-0.00014	1.574	4.88	45.00	1.500	5.00	
45.00	1.500	10.00	707.61	283.04	19.26	-0.01855	0.00061	1.574	9.89	45.00	1.500	10.00	
45.01	1.500	15.00	702.18	280.87	18.71	0.00242	0.00060	1.573	14.82	45.00	1.500	15.00	
45.01	1.500	20.00	698.81	279.52	18.93	0.01736	0.00072	1.571	19.72	45.00	1.500	20.00	
45.01	1.499	25.00	694.10	277.64	18.73	0.03242	0.00083	1.567	24.59	45.00	1.500	25.00	
45.00	1.500	30.00	687.88	275.15	18.14	-0.01320	0.00077	1.562	29.43	45.00	1.500	30.00	
45.01	1.500	35.00	679.95	271.98	17.22	0.02290	0.00053	1.557	34.25	45.00	1.500	35.00	
45.01	1.500	40.00	676.62	270.65	17.38	-0.00703	0.00059	1.549	39.06	45.00	1.500	40.00	
45.00	1.500	45.00	671.07	268.43	16.70	0.01866	0.00034	1.541	43.89	45.00	1.500	45.00	
45.01	1.500	50.00	666.94	266.77	16.17	-0.01871	0.00043	1.532	48.75	45.00	1.500	50.00	
45.00	1.500	55.00	663.31	265.32	15.62	0.04611	0.00037	1.522	53.66	45.00	1.500	55.00	
45.00	1.500	60.00	659.43	263.77	14.91	0.03837	0.00039	1.513	58.64	45.00	1.500	60.00	
45.00	1.500	65.00	657.56	263.02	14.38	0.05730	0.00040	1.505	63.68	45.00	1.500	65.00	
45.00	1.500	70.00	653.81	261.52	13.46	0.04388	0.00011	1.499	68.79	45.00	1.500	70.00	
45.00	1.500	75.00	649.60	259.84	12.21	0.02154	-0.00007	1.496	73.97	45.00	1.500	75.00	
45.00	1.500	78.00	649.75	259.90	11.41	0.04162	-0.00002	1.494	77.08	45.00	1.500	78.00	
45.01	1.500	81.00	656.22	262.49	10.56	0.06818	-0.00020	1.494	80.20	45.00	1.500	81.00	
45.00	1.500	84.00	682.17	272.87	9.76	0.04723	-0.00028	1.495	83.31	45.00	1.500	84.00	
45.00	1.500	86.00	724.83	289.93	9.57	0.05752	-0.00016	1.496	85.39	45.00	1.500	86.00	
45.00	1.500	88.00	790.96	316.39	9.91	0.02143	-0.00008	1.497	87.46	45.00	1.500	88.00	
45.01	1.500	90.00	838.76	335.50	10.53	0.06382	0.00007	1.498	89.53	45.00	1.500	90.00	
45.01	1.500	92.00	815.50	326.20	10.29	0.03146	0.00007	1.498	91.59	45.00	1.500	92.00	
45.01	1.500	94.00	752.49	301.00	9.87	0.05896	-0.00007	1.500	93.63	45.00	1.500	94.00	
45.01	1.500	96.00	699.37	279.75	9.76	0.07263	-0.00034	1.502	95.67	45.00	1.500	96.00	
45.01	1.500	99.00	666.57	266.63	10.72	0.05174	-0.00019	1.506	98.70	45.00	1.500	99.00	
45.00	1.500	102.00	653.60	261.44	11.26	0.08306	-0.00049	1.509	101.70	45.00	1.500	102.00	
45.00	1.500	105.00	654.30	261.72	12.20	0.06949	-0.00037	1.512	104.69	45.00	1.500	105.00	
45.00	1.500	110.00	657.87	263.15	13.16	0.04124	-0.00034	1.514	109.60	45.00	1.500	110.00	
45.01	1.500	115.00	662.47	264.99	14.01	0.06821	-0.00033	1.514	114.50	45.00	1.500	115.00	
45.00	1.500	120.00	666.96	266.79	14.81	0.01172	-0.00017	1.514	119.37	45.00	1.500	120.00	
45.01	1.500	125.00	671.18	268.47	15.35	0.05886	-0.00018	1.511	124.25	45.00	1.500	125.00	
45.01	1.500	130.00	677.97	271.19	16.40	0.04554	-0.00004	1.507	129.15	45.00	1.500	130.00	
45.00	1.500	135.00	682.42	272.97	16.78	0.05654	-0.00003	1.503	134.10	45.00	1.500	135.00	
45.01	1.500	140.00	687.26	274.90	17.25	0.03971	0.00008	1.498	139.07	45.00	1.500	140.00	
45.01	1.500	145.00	694.05	277.62	18.02	-0.02247	0.00034	1.494	144.10	45.00	1.500	145.00	
45.01	1.500	150.00	698.75	279.50	18.16	0.01398	0.00025	1.489	149.14	45.00	1.500	150.00	
45.00	1.500	155.00	703.92	281.57	18.60	-0.00128	0.00035	1.487	154.14	45.00	1.500	155.00	
45.01	1.500	160.00	709.64	283.85	19.17	0.02754	0.00043	1.484	159.16	45.00	1.500	160.00	
45.01	1.500	165.00	714.01	285.60	19.54	-0.01779	0.00051	1.481	164.22	45.00	1.500	165.00	
45.00	1.500	170.00	715.43	286.17	19.16	-0.01771	0.00042	1.479	169.32	45.00	1.500	170.00	
45.00	1.500	175.00	716.16	286.46	19.07	-0.04904	0.00041	1.478	174.52	45.00	1.500	175.00	
45.01	1.500	180.00	714.00	285.60	18.70	0.06019	-0.00027	1.478	179.72	45.00	1.500	180.00	
45.00	1.500	185.00	712.76	285.10	18.72	0.01639	-0.00005	1.479	184.91	45.00	1.500	185.00	
45.01	1.500	190.00	711.51	284.61	19.06	-0.03954	0.00075	1.481	190.11	45.00	1.500	190.00	
45.00	1.500	195.00	706.22	282.49	19.00	0.01598	0.00090	1.484	195.31	45.00	1.500	195.00	
45.01	1.500	200.00	699.26	279.70	19.00	0.01776	0.00092	1.488	200.43	45.00	1.500	200.00	
45.00	1.500	205.00	689.66	275.86	18.12	0.01783	0.00084	1.493	205.51	45.00	1.500	205.00	
45.00	1.500	210.00	683.51	273.40	17.77	-0.01402	0.00112	1.498	210.56	45.00	1.500	210.00	
45.00	1.500	215.00	681.01	272.41	18.25	0.00148	0.00104	1.504	215.54	45.00	1.500	215.00	
45.00	1.500	220.00	673.17	269.27	17.31	-0.00934	0.00074	1.509	220.44	45.00	1.500	220.00	
45.00	1.500	225.00	668.63	267.45	16.66	-0.00932	0.00078	1.513	225.27	45.00	1.500	225.00	
45.01	1.500	230.00	664.44	265.78	16.14	0.01575	0.00090	1.517	230.13	45.00	1.500	230.00	
45.00	1.500	235.00	662.05	264.82	15.61	0.02812	0.00073	1.519	234.95	45.00	1.500	235.00	
45.01	1.500	240.00	661.11	264.44	15.13	0.02086	0.00065	1.520	239.78	45.00	1.500	240.00	
