Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	0.300	180.00	162.04	64.81	15.95	0.01448	0.00022	0.304	179.28	77.50	0.300	180.00	
77.50	0.299	185.00	161.02	64.41	15.56	0.01469	-0.00050	0.305	184.38	77.50	0.300	185.00	
77.50	0.300	190.00	160.91	64.36	15.79	0.02882	-0.00003	0.305	189.49	77.50	0.300	190.00	
77.50	0.301	195.00	160.67	64.27	16.06	0.02638	0.00154	0.306	194.62	77.50	0.300	195.00	
77.50	0.300	200.00	159.72	63.89	15.77	0.05261	0.00077	0.306	199.70	77.50	0.300	200.00	
77.50	0.300	205.00	158.78	63.51	15.44	0.05590	-0.00046	0.307	204.81	77.50	0.300	205.00	
77.50	0.300	210.00	158.66	63.46	15.37	0.05579	-0.00038	0.308	209.83	77.50	0.300	210.00	
77.50	0.301	215.00	159.00	63.60	15.36	0.00153	-0.00025	0.308	214.80	77.50	0.300	215.00	
77.50	0.300	220.00	160.15	64.06	15.69	0.03459	0.00041	0.309	219.60	77.50	0.300	220.00	
77.50	0.300	225.00	161.13	64.45	15.53	0.01543	-0.00025	0.309	224.43	77.50	0.300	225.00	
77.50	0.300	230.00	162.43	64.97	15.30	0.02468	-0.00025	0.309	229.27	77.50	0.300	230.00	
77.50	0.300	235.00	165.26	66.10	15.81	0.01971	0.00021	0.309	234.08	77.50	0.300	235.00	
77.49	0.300	240.00	167.97	67.19	15.89	0.04715	0.00001	0.309	239.01	77.50	0.300	240.00	
