Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.200	0.00	393.53	157.41	20.39	0.02704	0.00075	0.209	-0.09	70.00	0.200	0.00	
70.01	0.200	5.00	393.39	157.36	20.17	-0.01491	0.00025	0.209	4.87	70.00	0.200	5.00	
70.00	0.200	10.00	393.23	157.29	19.90	0.06029	-0.00009	0.209	9.91	70.00	0.200	10.00	
70.00	0.200	15.00	394.19	157.68	20.04	0.00389	0.00027	0.209	14.92	70.00	0.200	15.00	
70.01	0.200	20.00	394.32	157.73	19.83	0.05742	0.00032	0.209	19.89	70.00	0.200	20.00	
70.00	0.200	25.00	394.54	157.81	19.43	0.00036	0.00035	0.208	24.79	70.00	0.200	25.00	
70.00	0.200	30.00	394.15	157.66	19.24	0.03608	0.00044	0.208	29.63	70.00	0.200	30.00	
70.00	0.200	35.00	394.82	157.93	19.38	0.07438	0.00055	0.207	34.45	70.00	0.200	35.00	
70.00	0.200	40.00	395.07	158.03	19.46	-0.03014	0.00071	0.207	39.24	70.00	0.200	40.00	
70.00	0.200	45.00	395.20	158.08	19.21	-0.00053	0.00063	0.205	44.01	70.00	0.200	45.00	
70.00	0.200	50.00	396.61	158.64	19.43	0.04797	0.00061	0.204	48.87	70.00	0.200	50.00	
70.00	0.200	55.00	397.92	159.17	19.47	0.01234	0.00079	0.203	53.79	70.00	0.200	55.00	
70.00	0.200	60.00	398.85	159.54	19.21	0.06522	0.00050	0.201	58.72	70.00	0.200	60.00	
70.00	0.200	65.00	401.42	160.57	19.55	0.03795	0.00045	0.200	63.72	70.00	0.200	65.00	
70.00	0.200	70.00	403.25	161.30	19.41	0.04865	0.00050	0.199	68.79	70.00	0.200	70.00	
70.00	0.200	75.00	407.17	162.87	19.71	-0.00980	0.00054	0.199	73.97	70.00	0.200	75.00	
70.01	0.200	78.00	409.56	163.82	19.77	-0.03882	0.00057	0.199	77.12	70.00	0.200	78.00	
70.00	0.200	81.00	413.68	165.47	20.26	0.00923	0.00050	0.199	80.25	70.00	0.200	81.00	
70.00	0.200	84.00	418.16	167.26	20.85	-0.01327	0.00058	0.199	83.36	70.00	0.200	84.00	
70.00	0.200	86.00	420.73	168.29	21.28	0.04640	0.00018	0.200	85.46	70.00	0.200	86.00	
70.00	0.200	88.00	422.14	168.85	20.97	0.04196	0.00007	0.200	87.46	70.00	0.200	88.00	
70.00	0.200	90.00	423.11	169.25	21.10	-0.02136	0.00028	0.200	89.56	70.00	0.200	90.00	
70.00	0.200	92.00	423.16	169.26	21.23	-0.02735	0.00044	0.200	91.61	70.00	0.200	92.00	
70.00	0.200	94.00	421.08	168.43	21.14	-0.00025	0.00004	0.201	93.64	70.00	0.200	94.00	
70.00	0.200	96.00	418.71	167.48	20.80	0.00294	0.00014	0.201	95.68	70.00	0.200	96.00	
70.00	0.200	99.00	414.24	165.69	20.08	0.02084	0.00031	0.202	98.58	70.00	0.200	99.00	
70.00	0.200	102.00	411.17	164.47	20.25	0.02278	0.00053	0.202	101.61	70.00	0.200	102.00	
70.00	0.200	105.00	408.50	163.40	19.90	0.00042	0.00030	0.203	104.62	70.00	0.200	105.00	
70.01	0.200	110.00	406.22	162.49	19.77	-0.03582	0.00080	0.204	109.40	70.00	0.200	110.00	
70.00	0.200	115.00	404.50	161.80	19.50	0.02469	0.00038	0.204	114.31	70.00	0.200	115.00	
70.00	0.200	120.00	403.33	161.33	19.30	0.01659	0.00044	0.204	119.24	70.00	0.200	120.00	
70.00	0.200	125.00	402.51	161.00	19.41	-0.01483	0.00057	0.204	124.18	70.00	0.200	125.00	
70.00	0.200	130.00	401.38	160.55	19.20	-0.03147	0.00039	0.204	129.09	70.00	0.200	130.00	
70.00	0.200	135.00	401.29	160.52	19.56	0.03298	0.00064	0.204	134.10	70.00	0.200	135.00	
70.00	0.200	140.00	400.13	160.05	19.37	0.00906	0.00030	0.204	139.11	70.00	0.200	140.00	
70.00	0.200	145.00	401.43	160.57	20.06	-0.00141	0.00070	0.204	144.10	70.00	0.200	145.00	
70.00	0.200	150.00	401.50	160.60	20.25	0.03705	0.00065	0.203	149.14	70.00	0.200	150.00	
70.01	0.200	155.00	400.85	160.34	20.16	-0.00342	0.00062	0.203	154.03	70.00	0.200	155.00	
70.00	0.200	160.00	400.71	160.28	20.20	0.01240	0.00036	0.203	159.07	70.00	0.200	160.00	
70.00	0.200	165.00	399.70	159.88	20.04	0.06446	0.00021	0.203	164.07	70.00	0.200	165.00	
70.00	0.200	170.00	398.70	159.48	19.83	-0.01797	0.00008	0.203	169.15	70.00	0.200	170.00	
70.00	0.200	175.00	396.40	158.56	19.37	0.06817	-0.00006	0.203	174.21	70.00	0.200	175.00	
70.00	0.200	180.00	396.64	158.66	20.01	-0.00998	0.00014	0.203	179.29	70.00	0.200	180.00	
70.00	0.200	185.00	394.94	157.97	19.97	0.01305	0.00025	0.203	184.37	70.00	0.200	185.00	
70.00	0.200	190.00	393.59	157.44	20.02	-0.00465	0.00019	0.203	189.40	70.00	0.200	190.00	
70.00	0.200	195.00	391.91	156.76	19.74	-0.00263	0.00053	0.204	194.53	70.00	0.200	195.00	
70.00	0.200	200.00	390.70	156.28	19.72	0.01153	0.00038	0.204	199.54	70.00	0.200	200.00	
70.00	0.200	205.00	388.96	155.58	19.32	0.00805	0.00023	0.205	204.63	70.00	0.200	205.00	
70.00	0.200	210.00	389.75	155.90	19.55	0.02306	0.00066	0.205	209.67	70.00	0.200	210.00	
70.00	0.200	215.00	390.29	156.12	19.80	-0.05748	0.00093	0.205	214.65	70.00	0.200	215.00	
70.00	0.200	220.00	391.18	156.47	19.92	0.02326	0.00064	0.206	219.40	70.00	0.200	220.00	
70.00	0.200	225.00	392.16	156.86	19.64	-0.01630	0.00087	0.206	224.17	70.00	0.200	225.00	
