Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	0.300	175.00	807.30	322.92	20.28	0.01396	-0.00002	0.304	174.81	55.00	0.300	175.00	
55.00	0.300	180.00	801.91	320.76	19.67	0.02428	-0.00028	0.304	179.93	55.00	0.300	180.00	
55.00	0.300	185.00	799.51	319.80	19.48	0.08383	-0.00016	0.304	184.99	55.00	0.300	185.00	
55.00	0.300	190.00	799.77	319.91	19.70	-0.03525	0.00023	0.305	190.17	55.00	0.300	190.00	
55.00	0.300	195.00	793.43	317.37	19.05	0.06004	-0.00007	0.305	195.26	55.00	0.300	195.00	
55.00	0.300	200.00	793.96	317.58	19.75	-0.01736	0.00020	0.306	200.35	55.00	0.300	200.00	
55.02	0.300	205.00	791.24	316.50	19.40	-0.01338	0.00038	0.307	205.39	55.00	0.300	205.00	
54.99	0.300	210.00	790.60	316.24	19.40	-0.07130	0.00050	0.308	210.35	55.00	0.300	210.00	
54.99	0.300	215.00	790.73	316.29	19.26	-0.06632	0.00059	0.309	215.27	55.00	0.300	215.00	
54.98	0.300	220.00	791.25	316.50	19.11	-0.11506	0.00052	0.310	220.12	55.00	0.300	220.00	
54.98	0.300	225.00	791.15	316.46	18.27	-0.05008	0.00058	0.310	224.89	55.00	0.300	225.00	
55.00	0.299	230.00	794.71	317.88	18.32	-0.07053	0.00064	0.310	229.78	55.00	0.300	230.00	
55.00	0.300	235.00	800.63	320.25	18.42	-0.04119	0.00072	0.310	234.55	55.00	0.300	235.00	
55.00	0.300	240.00	804.37	321.75	17.49	-0.03609	0.00064	0.310	239.41	55.00	0.300	240.00	
