Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.015	0.00	928.90	371.56	25.13	-0.09008	0.00094	0.015	2.60	60.00	0.015	0.00	
59.98	0.015	5.00	922.52	369.01	24.03	0.01440	0.00000	0.015	5.59	60.00	0.015	5.00	
60.00	0.015	10.00	924.36	369.75	24.02	-0.01045	0.00003	0.015	10.52	60.00	0.015	10.00	
60.00	0.015	15.00	925.96	370.38	24.53	0.04392	0.00023	0.016	16.24	60.00	0.015	15.00	
60.00	0.015	20.00	924.54	369.82	24.17	-0.04846	0.00015	0.015	20.52	60.00	0.015	20.00	
59.99	0.015	25.00	924.71	369.88	23.86	0.05154	0.00002	0.016	25.88	60.00	0.015	25.00	
59.99	0.015	30.00	944.53	377.81	24.52	0.00708	0.00016	0.015	30.62	60.00	0.015	30.00	
59.99	0.014	35.00	941.70	376.68	23.30	0.02571	-0.00003	0.015	35.80	60.00	0.015	35.00	
59.98	0.015	40.00	942.13	376.85	23.33	0.02856	-0.00006	0.016	40.59	60.00	0.015	40.00	
60.01	0.015	45.00	928.71	371.48	23.18	0.05096	-0.00007	0.016	45.10	60.00	0.015	45.00	
59.99	0.015	50.00	927.91	371.16	23.15	0.06518	-0.00013	0.015	50.39	60.00	0.015	50.00	
59.98	0.015	55.00	930.18	372.07	23.83	0.02836	-0.00002	0.015	54.98	60.00	0.015	55.00	
59.98	0.015	60.00	928.92	371.57	23.57	-0.00363	-0.00009	0.015	60.37	60.00	0.015	60.00	
59.98	0.015	65.00	929.55	371.82	23.82	0.00758	-0.00011	0.015	65.36	60.00	0.015	65.00	
59.98	0.015	70.00	928.44	371.38	23.55	0.03639	-0.00025	0.015	70.43	60.00	0.015	70.00	
59.99	0.015	75.00	929.05	371.62	23.85	0.02286	-0.00024	0.015	75.80	60.00	0.015	75.00	
59.98	0.015	78.00	927.96	371.18	23.52	0.04796	-0.00020	0.015	79.16	60.00	0.015	78.00	
59.99	0.015	81.00	929.27	371.71	23.85	0.07110	-0.00027	0.015	82.52	60.00	0.015	81.00	
59.99	0.015	84.00	927.75	371.10	23.37	0.00854	-0.00028	0.015	85.93	60.00	0.015	84.00	
59.98	0.015	86.00	928.44	371.38	23.66	-0.00296	-0.00028	0.015	88.23	60.00	0.015	86.00	
59.98	0.015	88.00	928.75	371.50	23.58	0.03994	-0.00038	0.015	90.33	60.00	0.015	88.00	
59.99	0.015	90.00	927.54	371.02	23.42	0.04868	-0.00040	0.015	91.94	60.00	0.015	90.00	
59.98	0.015	92.00	927.93	371.17	23.34	0.05054	-0.00038	0.015	94.59	60.00	0.015	92.00	
59.98	0.015	94.00	929.59	371.84	23.81	0.01296	-0.00024	0.016	95.85	60.00	0.015	94.00	
59.99	0.015	96.00	927.99	371.19	23.49	0.04137	-0.00036	0.015	98.37	60.00	0.015	96.00	
59.99	0.015	99.00	929.06	371.62	24.01	0.03168	-0.00029	0.015	100.84	60.00	0.015	99.00	
59.99	0.015	102.00	927.63	371.05	23.44	0.06765	-0.00044	0.015	104.26	60.00	0.015	102.00	
59.99	0.015	105.00	927.37	370.95	23.45	0.04654	-0.00039	0.016	107.18	60.00	0.015	105.00	
59.99	0.015	110.00	928.04	371.22	23.51	0.03388	-0.00034	0.015	111.82	60.00	0.015	110.00	
59.99	0.015	115.00	927.63	371.05	23.66	0.04746	-0.00027	0.016	116.32	60.00	0.015	115.00	
60.00	0.015	120.00	927.03	370.81	23.64	0.07215	-0.00021	0.016	121.44	60.00	0.015	120.00	
59.99	0.015	125.00	926.26	370.51	23.46	0.01993	-0.00020	0.015	127.28	60.00	0.015	125.00	
59.99	0.015	130.00	924.94	369.98	23.19	0.03618	-0.00035	0.016	131.46	60.00	0.015	130.00	
59.99	0.015	135.00	925.61	370.25	23.33	-0.00602	-0.00019	0.016	135.83	60.00	0.015	135.00	
60.00	0.015	140.00	924.72	369.89	23.24	0.06867	-0.00015	0.016	141.29	60.00	0.015	140.00	
60.00	0.015	145.00	923.79	369.52	23.15	0.05374	-0.00015	0.016	145.72	60.00	0.015	145.00	
60.01	0.015	150.00	926.41	370.57	24.07	0.04715	-0.00005	0.016	150.35	60.00	0.015	150.00	
60.00	0.015	155.00	927.96	371.19	24.97	0.12049	-0.00020	0.016	155.12	60.00	0.015	155.00	
60.00	0.015	160.00	926.20	370.48	24.10	0.09137	-0.00008	0.016	160.07	60.00	0.015	160.00	
59.99	0.014	165.00	924.66	369.86	24.17	0.02652	-0.00027	0.016	165.10	60.00	0.015	165.00	
60.00	0.015	170.00	925.36	370.14	24.35	-0.02925	-0.00001	0.016	169.62	60.00	0.015	170.00	
60.00	0.015	175.00	923.49	369.40	23.84	0.00509	0.00000	0.016	174.23	60.00	0.015	175.00	
59.98	0.015	180.00	924.86	369.94	24.34	0.01248	-0.00009	0.016	178.49	60.00	0.015	180.00	
60.00	0.015	185.00	923.56	369.42	23.95	0.05208	-0.00003	0.016	182.88	60.00	0.015	185.00	
60.00	0.015	190.00	922.61	369.04	23.52	0.02676	-0.00004	0.016	187.63	60.00	0.015	190.00	
59.98	0.015	195.00	923.38	369.35	23.91	0.01577	-0.00006	0.016	192.83	60.00	0.015	195.00	
59.99	0.015	200.00	924.33	369.73	24.17	0.04351	-0.00003	0.016	197.18	60.00	0.015	200.00	
59.98	0.015	205.00	923.80	369.52	23.97	0.02294	-0.00007	0.016	202.21	60.00	0.015	205.00	
59.99	0.015	210.00	923.42	369.37	23.63	0.05550	0.00001	0.016	207.50	60.00	0.015	210.00	
60.01	0.015	215.00	924.64	369.85	23.93	-0.01488	0.00004	0.016	212.45	60.00	0.015	215.00	
59.99	0.015	220.00	925.24	370.10	24.04	0.00247	0.00003	0.016	217.05	60.00	0.015	220.00	
