Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	5.000	140.00	11.49	4.60	5.15	-0.01972	-0.01520	4.892	139.11	77.50	5.000	140.00	
77.50	5.000	145.00	10.63	4.25	4.98	0.10695	-0.02915	4.880	144.11	77.50	5.000	145.00	
77.50	5.000	150.00	9.77	3.91	4.63	0.06596	-0.05634	4.870	149.09	77.50	5.000	150.00	
77.50	5.000	155.00	9.33	3.73	4.60	0.07685	-0.04459	4.861	154.04	77.50	5.000	155.00	
77.50	5.001	160.00	9.06	3.62	4.63	0.06348	-0.03412	4.854	158.99	77.50	5.000	160.00	
77.51	5.000	165.00	8.96	3.58	4.74	0.05162	0.01178	4.848	163.96	77.50	5.000	165.00	
77.50	5.000	170.00	8.59	3.44	4.53	0.03213	-0.02928	4.843	168.97	77.50	5.000	170.00	
77.50	5.000	175.00	8.58	3.43	4.59	0.08319	-0.00464	4.838	174.10	77.50	5.000	175.00	
77.50	5.000	180.00	8.53	3.41	4.60	0.03477	0.01539	4.835	179.35	77.50	5.000	180.00	
77.50	5.000	185.00	8.22	3.29	4.36	0.21048	-0.10000	4.835	184.52	77.50	5.000	185.00	
77.50	5.000	190.00	8.83	3.53	4.87	-0.02693	0.07006	4.837	189.65	77.50	5.000	190.00	
77.50	5.000	195.00	8.40	3.36	4.39	0.17550	-0.06497	4.842	194.85	77.50	5.000	195.00	
77.50	5.000	200.00	8.79	3.52	4.69	0.02518	-0.00200	4.849	199.97	77.50	5.000	200.00	
77.50	5.000	205.00	8.84	3.54	4.50	0.09285	-0.04439	4.858	205.15	77.50	5.000	205.00	
77.50	5.000	210.00	9.38	3.75	4.66	0.05161	-0.02086	4.869	210.30	77.50	5.000	210.00	
77.50	5.000	215.00	9.78	3.91	4.63	0.17582	-0.06519	4.881	215.36	77.50	5.000	215.00	
77.50	5.000	220.00	10.66	4.26	4.92	0.19081	-0.04452	4.895	220.29	77.50	5.000	220.00	
77.50	5.000	225.00	11.77	4.71	5.30	0.01193	0.01153	4.910	225.22	77.50	5.000	225.00	
77.50	5.000	230.00	12.76	5.11	5.53	0.12789	-0.00931	4.925	230.19	77.50	5.000	230.00	
77.50	5.000	235.00	13.88	5.55	5.63	0.05619	-0.01226	4.940	235.12	77.50	5.000	235.00	
77.50	5.000	240.00	14.80	5.92	5.53	0.17223	-0.05705	4.954	240.04	77.50	5.000	240.00	
