Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.030	0.00	1587.53	635.01	22.65	-0.16920	0.00086	0.031	-0.92	45.00	0.030	0.00	
45.01	0.030	5.00	1569.33	627.73	20.68	-0.00347	0.00005	0.032	2.40	45.00	0.030	5.00	
45.01	0.030	10.00	1568.81	627.52	20.71	0.03029	-0.00000	0.032	7.41	45.00	0.030	10.00	
44.99	0.030	15.00	1566.68	626.67	20.56	-0.01053	0.00001	0.032	12.35	45.00	0.030	15.00	
44.99	0.030	20.00	1571.02	628.41	20.49	-0.04596	0.00007	0.032	17.26	45.00	0.030	20.00	
44.98	0.030	25.00	1571.41	628.56	20.62	-0.00860	0.00009	0.032	22.09	45.00	0.030	25.00	
44.99	0.030	30.00	1574.81	629.92	20.73	-0.03898	0.00004	0.031	26.75	45.00	0.030	30.00	
44.99	0.030	35.00	1572.94	629.18	20.43	-0.01972	0.00002	0.031	31.47	45.00	0.030	35.00	
44.99	0.030	40.00	1577.02	630.81	20.85	-0.04272	0.00009	0.031	36.20	45.00	0.030	40.00	
45.01	0.030	45.00	1575.92	630.37	20.69	0.00636	0.00000	0.031	41.02	45.00	0.030	45.00	
45.00	0.030	50.00	1578.11	631.24	20.75	0.01603	-0.00005	0.030	45.92	45.00	0.030	50.00	
44.99	0.030	55.00	1577.99	631.20	20.60	-0.03775	-0.00006	0.030	50.94	45.00	0.030	55.00	
44.99	0.030	60.00	1578.48	631.39	20.66	-0.01244	-0.00011	0.030	56.27	45.00	0.030	60.00	
44.99	0.030	65.00	1581.76	632.70	20.79	-0.00517	-0.00011	0.029	61.24	45.00	0.030	65.00	
44.99	0.030	70.00	1582.40	632.96	20.82	0.00087	-0.00022	0.029	67.09	45.00	0.030	70.00	
44.99	0.030	75.00	1581.90	632.76	20.88	0.01646	-0.00021	0.029	72.54	45.00	0.030	75.00	
44.99	0.030	78.00	1579.62	631.85	20.63	-0.03236	-0.00024	0.029	76.13	45.00	0.030	78.00	
44.99	0.030	81.00	1581.39	632.56	20.99	-0.00666	-0.00023	0.029	79.27	45.00	0.030	81.00	
44.99	0.030	84.00	1579.17	631.67	20.81	0.00128	-0.00027	0.029	82.80	45.00	0.030	84.00	
44.99	0.030	86.00	1584.43	633.77	20.85	-0.04841	-0.00028	0.029	85.06	45.00	0.030	86.00	
44.99	0.030	88.00	1584.87	633.95	21.02	-0.08338	-0.00025	0.029	87.39	45.00	0.030	88.00	
44.99	0.030	90.00	1583.88	633.55	20.99	-0.04559	-0.00028	0.029	89.50	45.00	0.030	90.00	
44.99	0.030	92.00	1582.18	632.87	20.90	-0.00398	-0.00032	0.029	91.91	45.00	0.030	92.00	
44.99	0.030	94.00	1581.86	632.74	20.94	-0.01731	-0.00027	0.029	93.96	45.00	0.030	94.00	
44.99	0.030	96.00	1579.73	631.89	20.89	0.02229	-0.00034	0.029	96.14	45.00	0.030	96.00	
44.99	0.030	99.00	1577.15	630.86	20.69	-0.00043	-0.00036	0.029	99.68	45.00	0.030	99.00	
44.99	0.030	102.00	1569.94	627.98	19.51	0.00085	-0.00036	0.029	102.65	45.00	0.030	102.00	
44.99	0.030	105.00	1583.10	633.24	20.98	0.00732	-0.00032	0.029	105.45	45.00	0.030	105.00	
44.99	0.030	110.00	1583.78	633.51	21.20	0.00807	-0.00023	0.029	110.78	45.00	0.030	110.00	
44.99	0.030	115.00	1578.33	631.33	20.58	0.02843	-0.00034	0.030	115.80	45.00	0.030	115.00	
44.99	0.030	120.00	1577.04	630.82	20.71	-0.02498	-0.00026	0.030	121.08	45.00	0.030	120.00	
44.99	0.030	125.00	1574.71	629.88	20.65	-0.00759	-0.00016	0.030	126.17	45.00	0.030	125.00	
45.00	0.030	130.00	1574.73	629.89	20.91	-0.02799	-0.00018	0.030	131.77	45.00	0.030	130.00	
45.00	0.030	135.00	1573.60	629.44	20.84	-0.01960	-0.00014	0.030	137.03	45.00	0.030	135.00	
45.00	0.030	140.00	1571.30	628.52	20.78	0.06767	-0.00020	0.030	141.91	45.00	0.030	140.00	
45.00	0.030	145.00	1571.73	628.69	20.88	0.03301	-0.00014	0.030	147.13	45.00	0.030	145.00	
45.00	0.030	150.00	1572.59	629.03	21.05	-0.00342	-0.00001	0.030	152.29	45.00	0.030	150.00	
44.99	0.030	155.00	1569.70	627.88	20.72	-0.02114	-0.00002	0.031	157.18	45.00	0.030	155.00	
44.99	0.030	160.00	1571.64	628.66	20.49	0.01497	-0.00010	0.031	161.66	45.00	0.030	160.00	
44.99	0.030	165.00	1570.86	628.34	20.70	-0.03267	-0.00002	0.031	166.89	45.00	0.030	165.00	
44.99	0.030	170.00	1567.82	627.13	20.33	-0.04285	-0.00001	0.031	172.00	45.00	0.030	170.00	
44.99	0.030	175.00	1570.47	628.19	20.56	-0.01011	-0.00004	0.031	176.89	45.00	0.030	175.00	
44.99	0.030	180.00	1572.77	629.11	20.62	0.02296	-0.00008	0.032	181.59	45.00	0.030	180.00	
