Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	0.199	0.00	253.84	101.54	17.72	-0.06147	0.00015	0.209	0.02	75.00	0.200	0.00	
75.00	0.200	5.00	254.33	101.73	17.96	0.00245	0.00076	0.210	5.00	75.00	0.200	5.00	
75.00	0.200	10.00	254.82	101.93	17.77	0.05655	-0.00006	0.210	10.00	75.00	0.200	10.00	
75.00	0.200	15.00	255.48	102.19	17.97	0.03213	0.00054	0.210	15.01	75.00	0.200	15.00	
75.01	0.200	20.00	255.13	102.05	17.65	0.02297	0.00043	0.210	19.99	75.00	0.200	20.00	
75.01	0.200	25.00	255.84	102.33	17.83	-0.00272	0.00068	0.209	24.88	75.00	0.200	25.00	
75.01	0.200	30.00	256.63	102.65	17.96	0.01571	0.00082	0.208	29.69	75.00	0.200	30.00	
75.00	0.200	35.00	256.79	102.72	17.85	0.01013	0.00041	0.208	34.49	75.00	0.200	35.00	
75.00	0.200	40.00	257.77	103.11	18.07	0.03179	0.00072	0.206	39.25	75.00	0.200	40.00	
75.01	0.200	45.00	259.02	103.61	17.99	0.02884	0.00056	0.205	44.07	75.00	0.200	45.00	
75.00	0.200	50.00	260.16	104.07	17.65	0.02434	0.00028	0.204	48.89	75.00	0.200	50.00	
75.00	0.200	55.00	261.87	104.75	17.78	0.00667	0.00006	0.202	53.80	75.00	0.200	55.00	
75.01	0.200	60.00	265.19	106.08	18.35	0.02781	0.00073	0.201	58.76	75.00	0.200	60.00	
75.01	0.200	65.00	267.99	107.20	18.08	-0.01287	0.00031	0.200	63.76	75.00	0.200	65.00	
75.02	0.200	70.00	272.06	108.82	18.14	0.00497	0.00019	0.199	68.85	75.00	0.200	70.00	
75.01	0.200	75.00	277.63	111.05	18.27	-0.00103	0.00021	0.198	74.03	75.00	0.200	75.00	
75.00	0.200	78.00	283.16	113.26	19.40	-0.02528	0.00058	0.198	77.15	75.00	0.200	78.00	
75.00	0.200	81.00	289.88	115.95	19.94	0.00522	0.00066	0.199	80.22	75.00	0.200	81.00	
75.00	0.200	84.00	297.74	119.10	21.14	-0.03124	0.00102	0.199	83.37	75.00	0.200	84.00	
75.00	0.200	86.00	302.94	121.18	21.57	0.03315	0.00060	0.199	85.48	75.00	0.200	86.00	
75.00	0.201	88.00	306.10	122.44	21.41	0.03242	0.00010	0.200	87.54	75.00	0.200	88.00	
75.00	0.200	90.00	307.58	123.03	21.84	-0.01298	0.00017	0.199	89.58	75.00	0.200	90.00	
75.01	0.200	92.00	306.57	122.63	21.76	-0.01461	0.00059	0.200	91.60	75.00	0.200	92.00	
75.00	0.200	94.00	302.71	121.09	21.35	0.03988	0.00027	0.201	93.65	75.00	0.200	94.00	
75.00	0.200	96.00	297.40	118.96	20.29	0.01003	0.00063	0.201	95.70	75.00	0.200	96.00	
75.00	0.200	99.00	289.18	115.67	19.24	0.03414	0.00018	0.201	98.65	75.00	0.200	99.00	
74.99	0.200	102.00	282.88	113.15	18.73	-0.01885	0.00035	0.202	101.68	75.00	0.200	102.00	
75.00	0.200	105.00	277.99	111.20	18.51	-0.01049	0.00035	0.202	104.63	75.00	0.200	105.00	
75.00	0.200	110.00	272.55	109.02	18.02	0.06179	0.00001	0.203	109.49	75.00	0.200	110.00	
75.00	0.200	115.00	269.88	107.95	18.39	0.01379	0.00023	0.204	114.42	75.00	0.200	115.00	
75.00	0.200	120.00	267.01	106.80	17.89	0.04765	0.00043	0.204	119.29	75.00	0.200	120.00	
74.99	0.200	125.00	264.31	105.72	17.54	-0.00365	0.00012	0.204	124.22	75.00	0.200	125.00	
75.00	0.200	130.00	263.50	105.40	18.09	-0.03225	0.00055	0.204	129.19	75.00	0.200	130.00	
75.01	0.201	135.00	262.23	104.89	18.12	-0.08454	0.00122	0.204	134.14	75.00	0.200	135.00	
75.00	0.199	140.00	261.22	104.49	18.01	0.02475	0.00059	0.203	139.16	75.00	0.200	140.00	
75.00	0.199	145.00	260.88	104.35	18.22	-0.00379	0.00094	0.203	144.25	75.00	0.200	145.00	
75.00	0.200	150.00	260.06	104.03	18.09	0.01613	0.00075	0.203	149.31	75.00	0.200	150.00	
75.00	0.200	155.00	260.21	104.08	18.38	0.00389	0.00103	0.203	154.25	75.00	0.200	155.00	
75.00	0.200	160.00	259.45	103.78	18.48	-0.02254	0.00109	0.203	159.31	75.00	0.200	160.00	
75.00	0.200	165.00	259.55	103.82	18.51	0.03849	0.00020	0.202	164.32	75.00	0.200	165.00	
75.01	0.200	170.00	259.25	103.70	18.31	-0.00972	0.00070	0.202	169.44	75.00	0.200	170.00	
75.00	0.200	175.00	257.82	103.13	17.95	0.01336	-0.00043	0.202	174.58	75.00	0.200	175.00	
75.00	0.200	180.00	255.73	102.29	17.28	0.08689	-0.00009	0.203	179.61	75.00	0.200	180.00	
75.00	0.200	185.00	258.21	103.28	18.03	0.01963	-0.00013	0.202	184.71	75.00	0.200	185.00	
75.00	0.199	190.00	256.75	102.70	17.79	0.08771	0.00007	0.202	189.81	75.00	0.200	190.00	
75.00	0.200	195.00	256.15	102.46	17.80	-0.04848	0.00041	0.203	194.95	75.00	0.200	195.00	
75.00	0.200	200.00	255.48	102.19	17.92	0.00404	0.00044	0.204	200.01	75.00	0.200	200.00	
75.00	0.200	205.00	255.52	102.21	18.12	-0.00818	0.00066	0.204	205.12	75.00	0.200	205.00	
75.00	0.200	210.00	255.92	102.37	18.17	0.00653	0.00095	0.204	210.13	75.00	0.200	210.00	
75.01	0.200	215.00	255.74	102.29	17.66	0.02128	0.00055	0.205	215.09	75.00	0.200	215.00	
75.01	0.200	220.00	256.81	102.72	17.66	0.03536	0.00037	0.206	219.92	75.00	0.200	220.00	
75.00	0.200	225.00	259.21	103.68	18.16	-0.00124	0.00078	0.206	224.72	75.00	0.200	225.00	
74.99	0.199	230.00	260.71	104.29	17.67	0.04542	0.00027	0.206	229.56	75.00	0.200	230.00	
75.00	0.200	235.00	264.43	105.77	18.19	0.05630	0.00025	0.205	234.41	75.00	0.200	235.00	
75.00	0.200	240.00	268.31	107.32	18.31	0.00173	0.00040	0.205	239.27	75.00	0.200	240.00	
