Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.02	0.015	0.00	1343.16	537.26	22.62	-0.17812	0.00069	0.014	1.85	50.00	0.015	0.00	
49.98	0.015	5.00	1332.74	533.10	21.17	0.00184	-0.00006	0.015	4.88	50.00	0.015	5.00	
49.99	0.015	10.00	1333.05	533.22	21.29	0.05445	0.00002	0.016	10.62	50.00	0.015	10.00	
49.99	0.015	15.00	1333.30	533.32	21.29	0.01917	-0.00000	0.015	15.28	50.00	0.015	15.00	
49.99	0.015	20.00	1332.53	533.01	21.00	0.01357	0.00002	0.015	20.56	50.00	0.015	20.00	
49.99	0.015	25.00	1335.24	534.10	21.20	0.00157	0.00011	0.016	25.60	50.00	0.015	25.00	
49.99	0.015	30.00	1334.58	533.83	21.23	0.00752	-0.00000	0.015	30.21	50.00	0.015	30.00	
49.99	0.015	35.00	1333.03	533.21	20.67	0.02839	-0.00001	0.015	35.02	50.00	0.015	35.00	
49.99	0.015	40.00	1332.77	533.11	20.59	0.00571	-0.00001	0.015	39.91	50.00	0.015	40.00	
49.99	0.016	45.00	1333.23	533.29	20.72	0.01399	-0.00004	0.015	44.93	50.00	0.015	45.00	
49.99	0.015	50.00	1334.56	533.82	20.94	0.03968	-0.00004	0.015	49.88	50.00	0.015	50.00	
49.99	0.015	55.00	1334.27	533.71	20.82	0.02996	-0.00008	0.015	55.00	50.00	0.015	55.00	
49.99	0.015	60.00	1332.47	532.99	20.65	-0.03406	-0.00012	0.016	59.82	50.00	0.015	60.00	
49.99	0.015	65.00	1333.13	533.25	20.80	0.03548	-0.00019	0.015	65.14	50.00	0.015	65.00	
49.99	0.015	70.00	1333.72	533.49	20.88	0.00378	-0.00020	0.015	70.43	50.00	0.015	70.00	
49.99	0.014	75.00	1333.17	533.27	20.67	0.00724	-0.00023	0.015	75.78	50.00	0.015	75.00	
49.99	0.015	78.00	1330.45	532.18	20.44	0.03761	-0.00036	0.015	79.71	50.00	0.015	78.00	
49.99	0.015	81.00	1333.27	533.31	20.78	0.00731	-0.00031	0.015	83.31	50.00	0.015	81.00	
49.99	0.015	84.00	1332.90	533.16	20.82	0.01516	-0.00031	0.015	86.15	50.00	0.015	84.00	
49.99	0.015	86.00	1332.05	532.82	20.53	-0.02129	-0.00034	0.015	88.61	50.00	0.015	86.00	
49.99	0.015	88.00	1333.52	533.41	20.89	-0.00897	-0.00037	0.015	90.75	50.00	0.015	88.00	
49.99	0.015	90.00	1332.18	532.87	20.63	-0.02333	-0.00036	0.015	92.60	50.00	0.015	90.00	
49.99	0.015	92.00	1333.31	533.32	20.66	0.04632	-0.00033	0.015	94.60	50.00	0.015	92.00	
49.99	0.015	94.00	1333.90	533.56	20.84	0.02909	-0.00033	0.015	96.99	50.00	0.015	94.00	
49.99	0.015	96.00	1332.99	533.20	20.65	0.10768	-0.00042	0.015	98.65	50.00	0.015	96.00	
