Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.01	0.015	0.00	1120.85	448.34	23.37	-0.07733	0.00071	0.016	-1.66	55.00	0.015	0.00	
55.00	0.014	5.00	1112.56	445.02	22.10	-0.01140	0.00002	0.016	0.91	55.00	0.015	5.00	
55.01	0.015	10.00	1111.67	444.67	22.19	-0.00329	0.00005	0.016	5.54	55.00	0.015	10.00	
55.01	0.015	15.00	1109.95	443.98	21.85	0.03602	-0.00001	0.016	10.94	55.00	0.015	15.00	
55.00	0.015	20.00	1110.97	444.39	22.03	0.06534	0.00000	0.016	16.07	55.00	0.015	20.00	
55.00	0.014	25.00	1111.86	444.75	22.14	0.03449	0.00005	0.016	20.30	55.00	0.015	25.00	
55.00	0.015	30.00	1112.36	444.94	22.14	0.00748	0.00008	0.016	25.02	55.00	0.015	30.00	
55.01	0.015	35.00	1113.92	445.57	22.48	0.04835	0.00016	0.015	29.82	55.00	0.015	35.00	
55.00	0.015	40.00	1115.10	446.04	22.67	0.01431	0.00012	0.016	34.86	55.00	0.015	40.00	
55.01	0.015	45.00	1113.52	445.41	22.18	0.05489	0.00000	0.016	39.69	55.00	0.015	45.00	
55.00	0.015	50.00	1114.32	445.73	22.23	0.05083	-0.00004	0.015	44.40	55.00	0.015	50.00	
55.00	0.015	55.00	1115.12	446.05	22.24	0.03252	-0.00005	0.015	49.76	55.00	0.015	55.00	
55.00	0.015	60.00	1116.17	446.47	22.41	0.01519	-0.00003	0.014	54.83	55.00	0.015	60.00	
55.00	0.015	65.00	1117.08	446.83	22.63	0.00101	-0.00007	0.014	60.15	55.00	0.015	65.00	
55.00	0.015	70.00	1117.52	447.01	22.60	0.01045	-0.00010	0.015	65.85	55.00	0.015	70.00	
55.01	0.015	75.00	1118.80	447.52	22.89	0.01925	-0.00014	0.014	71.47	55.00	0.015	75.00	
55.00	0.014	78.00	1117.77	447.11	22.57	0.03526	-0.00021	0.014	74.74	55.00	0.015	78.00	
55.00	0.015	81.00	1117.96	447.18	22.61	0.00580	-0.00023	0.014	78.56	55.00	0.015	81.00	
55.00	0.015	84.00	1116.81	446.73	22.39	0.01118	-0.00033	0.014	81.72	55.00	0.015	84.00	
55.00	0.015	86.00	1115.07	446.03	21.96	0.05941	-0.00034	0.014	84.66	55.00	0.015	86.00	
55.00	0.015	88.00	1117.24	446.90	22.49	0.04299	-0.00030	0.014	86.68	55.00	0.015	88.00	
55.00	0.015	90.00	1118.55	447.42	22.60	0.02328	-0.00022	0.015	88.74	55.00	0.015	90.00	
55.00	0.015	92.00	1116.82	446.73	22.30	0.05301	-0.00031	0.014	91.99	55.00	0.015	92.00	
55.00	0.015	94.00	1116.93	446.77	22.43	0.06075	-0.00030	0.014	93.01	55.00	0.015	94.00	
55.00	0.015	96.00	1118.25	447.30	22.53	0.04274	-0.00032	0.014	96.25	55.00	0.015	96.00	
55.00	0.015	99.00	1118.21	447.29	22.59	0.00513	-0.00022	0.014	99.56	55.00	0.015	99.00	
55.00	0.015	102.00	1116.49	446.60	22.33	0.02173	-0.00027	0.014	102.40	55.00	0.015	102.00	
55.00	0.015	105.00	1118.07	447.23	22.82	-0.04174	-0.00029	0.014	105.80	55.00	0.015	105.00	
55.00	0.015	110.00	1116.31	446.52	22.43	0.05898	-0.00037	0.015	111.07	55.00	0.015	110.00	
55.00	0.014	115.00	1115.04	446.02	22.30	-0.03386	-0.00023	0.014	116.50	55.00	0.015	115.00	
55.00	0.015	120.00	1113.69	445.47	22.02	-0.07946	-0.00016	0.014	121.86	55.00	0.015	120.00	
55.00	0.015	125.00	1117.34	446.93	22.67	-0.00122	-0.00009	0.015	127.13	55.00	0.015	125.00	
54.99	0.015	130.00	1112.16	444.87	21.87	0.07805	-0.00043	0.015	131.56	55.00	0.015	130.00	
54.99	0.015	135.00	1116.22	446.49	22.73	0.05069	-0.00007	0.015	137.33	55.00	0.015	135.00	
54.99	0.015	140.00	1110.86	444.34	21.70	-0.00605	-0.00015	0.015	141.91	55.00	0.015	140.00	
54.99	0.015	145.00	1113.36	445.34	22.37	0.03467	-0.00005	0.015	147.39	55.00	0.015	145.00	
54.99	0.015	150.00	1109.94	443.97	21.80	0.00316	-0.00021	0.015	152.86	55.00	0.015	150.00	
55.01	0.015	155.00	1110.93	444.37	21.94	0.00313	-0.00022	0.015	157.36	55.00	0.015	155.00	
55.00	0.015	160.00	1112.94	445.18	22.25	0.05945	-0.00005	0.015	162.96	55.00	0.015	160.00	
55.00	0.015	165.00	1110.09	444.03	21.90	0.01985	-0.00015	0.015	168.28	55.00	0.015	165.00	
55.00	0.016	170.00	1110.95	444.38	22.17	0.00250	-0.00009	0.016	172.94	55.00	0.015	170.00	
55.00	0.015	175.00	1110.29	444.11	22.00	0.00104	-0.00004	0.015	177.41	55.00	0.015	175.00	
55.00	0.015	180.00	1110.20	444.08	21.97	0.03275	-0.00008	0.016	182.71	55.00	0.015	180.00	
55.00	0.015	185.00	1109.56	443.83	21.90	-0.00912	-0.00003	0.016	187.92	55.00	0.015	185.00	
55.00	0.015	190.00	1109.20	443.68	21.79	0.04934	-0.00014	0.016	193.03	55.00	0.015	190.00	
55.00	0.015	195.00	1111.50	444.60	22.18	0.00909	0.00006	0.016	197.98	55.00	0.015	195.00	
55.00	0.015	200.00	1111.08	444.43	22.14	0.01206	-0.00004	0.016	202.98	55.00	0.015	200.00	
55.01	0.015	205.00	1110.55	444.22	21.88	0.05801	-0.00006	0.016	207.93	55.00	0.015	205.00	
55.01	0.015	210.00	1112.04	444.81	22.19	0.01001	0.00000	0.016	212.88	55.00	0.015	210.00	
55.00	0.015	215.00	1112.45	444.98	22.07	-0.01151	-0.00001	0.016	217.93	55.00	0.015	215.00	
55.00	0.015	220.00	1112.45	444.98	21.98	0.04767	-0.00001	0.016	222.61	55.00	0.015	220.00	
55.01	0.015	225.00	1112.46	444.98	21.88	0.02672	-0.00009	0.017	227.63	55.00	0.015	225.00	
55.00	0.015	230.00	1113.97	445.59	22.04	0.03461	-0.00004	0.017	232.15	55.00	0.015	230.00	
55.01	0.015	235.00	1113.77	445.51	21.93	0.03607	-0.00006	0.017	237.16	55.00	0.015	235.00	
55.01	0.015	240.00	1114.91	445.96	22.22	-0.01544	-0.00004	0.017	241.71	55.00	0.015	240.00	
