Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	1.500	0.00	1038.16	415.26	19.94	-0.10708	0.00088	1.573	-0.14	35.00	1.500	0.00	
35.00	1.500	5.00	1026.91	410.76	18.61	0.01346	0.00006	1.574	4.87	35.00	1.500	5.00	
35.00	1.500	10.00	1029.06	411.62	19.11	-0.06644	0.00058	1.574	9.85	35.00	1.500	10.00	
35.00	1.500	15.00	1027.85	411.14	19.11	-0.06982	0.00085	1.573	14.78	35.00	1.500	15.00	
35.00	1.500	20.00	1026.71	410.68	18.90	-0.02485	0.00091	1.571	19.67	35.00	1.500	20.00	
35.00	1.500	25.00	1027.10	410.84	18.85	-0.07244	0.00100	1.567	24.53	35.00	1.500	25.00	
35.01	1.500	30.00	1023.33	409.33	18.01	0.02608	0.00087	1.562	29.35	35.00	1.500	30.00	
35.00	1.500	35.00	1026.56	410.62	18.04	0.00340	0.00099	1.555	34.18	35.00	1.500	35.00	
34.99	1.500	40.00	1026.18	410.47	17.39	-0.06829	0.00085	1.547	38.96	35.00	1.500	40.00	
34.99	1.500	45.00	1029.35	411.74	16.67	-0.01184	0.00081	1.538	43.79	35.00	1.500	45.00	
34.99	1.500	50.00	1034.91	413.96	16.06	-0.04152	0.00073	1.528	48.64	35.00	1.500	50.00	
34.99	1.499	55.00	1045.66	418.26	15.56	-0.00996	0.00057	1.517	53.54	35.00	1.500	55.00	
35.00	1.501	60.00	1059.94	423.97	14.91	-0.04535	0.00061	1.507	58.53	35.00	1.500	60.00	
34.99	1.499	65.00	1080.83	432.33	14.45	-0.00179	0.00058	1.499	63.57	35.00	1.500	65.00	
34.99	1.500	70.00	1106.27	442.51	13.48	0.02257	0.00039	1.493	68.70	35.00	1.500	70.00	
35.00	1.500	75.00	1150.62	460.25	12.87	0.01317	0.00037	1.488	73.88	35.00	1.500	75.00	
35.00	1.500	78.00	1188.58	475.43	12.43	-0.00255	0.00025	1.487	76.99	35.00	1.500	78.00	
