Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	0.700	102.00	552.46	220.99	13.95	-0.00269	-0.00001	0.708	101.71	55.00	0.700	102.00	
55.00	0.700	105.00	557.46	222.99	14.26	0.03232	-0.00010	0.710	104.66	55.00	0.700	105.00	
55.00	0.700	110.00	569.44	227.78	15.39	0.02809	-0.00004	0.711	109.60	55.00	0.700	110.00	
55.00	0.700	115.00	577.12	230.85	15.84	0.05009	-0.00006	0.713	114.47	55.00	0.700	115.00	
54.99	0.700	120.00	582.56	233.03	16.34	0.03529	-0.00005	0.714	119.30	55.00	0.700	120.00	
54.99	0.700	125.00	589.83	235.93	17.20	-0.01784	0.00030	0.713	124.18	55.00	0.700	125.00	
54.99	0.700	130.00	594.17	237.67	17.39	-0.06313	0.00040	0.712	129.09	55.00	0.700	130.00	
55.01	0.700	135.00	595.68	238.27	17.30	0.12329	0.00034	0.711	134.04	55.00	0.700	135.00	
54.98	0.700	140.00	602.11	240.84	18.04	0.05565	0.00038	0.710	139.02	55.00	0.700	140.00	
54.98	0.701	145.00	608.16	243.26	18.83	-0.05895	0.00079	0.708	144.06	55.00	0.700	145.00	
55.00	0.700	150.00	611.29	244.52	18.42	-0.05130	0.00080	0.706	149.12	55.00	0.700	150.00	
55.00	0.700	155.00	615.29	246.12	18.83	-0.00873	0.00062	0.706	154.15	55.00	0.700	155.00	
55.00	0.701	160.00	618.81	247.53	19.04	-0.03972	0.00057	0.705	159.18	55.00	0.700	160.00	
55.00	0.700	165.00	623.32	249.33	19.39	-0.05907	0.00043	0.704	164.25	55.00	0.700	165.00	
55.00	0.700	170.00	624.53	249.81	19.14	-0.05515	0.00026	0.703	169.41	55.00	0.700	170.00	
55.00	0.700	175.00	623.45	249.38	18.72	-0.03296	0.00014	0.703	174.55	55.00	0.700	175.00	
55.00	0.700	180.00	625.23	250.09	19.09	0.00759	0.00004	0.702	179.78	55.00	0.700	180.00	
55.00	0.700	185.00	622.98	249.19	18.91	0.00771	-0.00005	0.703	184.93	55.00	0.700	185.00	
55.00	0.700	190.00	619.97	247.99	18.87	0.04483	0.00016	0.704	190.15	55.00	0.700	190.00	
55.00	0.700	195.00	618.45	247.38	19.47	-0.04551	0.00090	0.706	195.31	55.00	0.700	195.00	
55.00	0.700	200.00	612.81	245.12	19.43	-0.08553	0.00078	0.708	200.43	55.00	0.700	200.00	
54.99	0.700	205.00	607.19	242.88	18.93	-0.06255	0.00099	0.711	205.48	55.00	0.700	205.00	
55.01	0.700	210.00	600.84	240.34	18.26	-0.03633	0.00078	0.713	210.51	55.00	0.700	210.00	
55.00	0.700	215.00	596.71	238.68	18.06	-0.00958	0.00054	0.715	215.43	55.00	0.700	215.00	
55.00	0.700	220.00	594.08	237.63	18.05	-0.02306	0.00061	0.717	220.30	55.00	0.700	220.00	
55.00	0.700	225.00	592.42	236.97	17.98	-0.00557	0.00068	0.719	225.02	55.00	0.700	225.00	
55.00	0.700	230.00	588.03	235.21	17.26	-0.00298	0.00041	0.720	229.88	55.00	0.700	230.00	
55.00	0.701	235.00	586.67	234.67	17.01	-0.00358	0.00042	0.720	234.67	55.00	0.700	235.00	
55.01	0.700	240.00	585.61	234.24	16.71	0.02295	0.00042	0.719	239.48	55.00	0.700	240.00	
