Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.200	0.00	1307.75	523.10	19.98	0.00278	0.00061	0.210	-0.13	45.00	0.200	0.00	
45.00	0.200	5.00	1295.64	518.26	18.74	0.04994	-0.00012	0.212	4.70	45.00	0.200	5.00	
45.00	0.200	10.00	1297.37	518.95	18.88	-0.01468	0.00001	0.212	9.70	45.00	0.200	10.00	
44.99	0.200	15.00	1299.82	519.93	18.97	-0.02111	-0.00001	0.212	14.70	45.00	0.200	15.00	
44.99	0.200	20.00	1304.55	521.82	19.09	-0.00540	0.00003	0.211	19.60	45.00	0.200	20.00	
44.99	0.200	25.00	1310.06	524.02	18.84	0.01946	0.00007	0.210	24.47	45.00	0.200	25.00	
44.99	0.200	30.00	1315.88	526.35	18.99	-0.05063	0.00014	0.209	29.26	45.00	0.200	30.00	
44.99	0.200	35.00	1322.39	528.96	18.99	-0.00362	0.00017	0.208	34.04	45.00	0.200	35.00	
45.01	0.200	40.00	1327.93	531.17	18.74	-0.03977	0.00020	0.207	38.76	45.00	0.200	40.00	
45.01	0.200	45.00	1333.54	533.42	18.42	-0.04214	0.00023	0.205	43.53	45.00	0.200	45.00	
45.01	0.200	50.00	1341.33	536.53	17.94	-0.02613	0.00015	0.203	48.33	45.00	0.200	50.00	
44.99	0.200	55.00	1352.19	540.87	18.01	-0.02489	0.00020	0.201	53.23	45.00	0.200	55.00	
44.99	0.200	60.00	1364.82	545.93	17.77	-0.07060	0.00015	0.199	58.22	45.00	0.200	60.00	
45.00	0.200	65.00	1378.01	551.20	17.60	-0.03317	0.00016	0.197	63.30	45.00	0.200	65.00	
45.00	0.200	70.00	1386.74	554.70	17.09	-0.07786	0.00010	0.196	68.48	45.00	0.200	70.00	
44.99	0.200	75.00	1397.65	559.06	16.92	-0.05097	0.00008	0.196	73.73	45.00	0.200	75.00	
44.99	0.200	78.00	1402.31	560.92	16.82	-0.03581	-0.00010	0.196	76.94	45.00	0.200	78.00	
44.99	0.200	81.00	1408.46	563.38	16.87	-0.05556	-0.00009	0.196	80.13	45.00	0.200	81.00	
44.99	0.200	84.00	1407.10	562.84	16.44	-0.04758	-0.00017	0.196	83.31	45.00	0.200	84.00	
44.99	0.200	86.00	1408.57	563.43	16.45	-0.02850	-0.00021	0.196	85.53	45.00	0.200	86.00	
44.99	0.200	88.00	1407.95	563.18	16.45	-0.01246	-0.00028	0.196	87.55	45.00	0.200	88.00	
44.99	0.200	90.00	1410.96	564.39	16.56	0.01311	-0.00020	0.197	89.59	45.00	0.200	90.00	
44.99	0.200	92.00	1408.70	563.48	16.43	-0.02646	-0.00021	0.197	91.67	45.00	0.200	92.00	
44.99	0.200	94.00	1412.75	565.10	16.91	-0.00120	-0.00023	0.197	93.75	45.00	0.200	94.00	
44.99	0.200	96.00	1400.67	560.27	16.31	-0.01883	-0.00036	0.198	95.80	45.00	0.200	96.00	
44.99	0.200	99.00	1405.64	562.26	17.03	-0.02788	-0.00016	0.198	98.78	45.00	0.200	99.00	
44.99	0.200	102.00	1397.11	558.84	16.55	-0.03275	-0.00024	0.198	101.81	45.00	0.200	102.00	
44.99	0.200	105.00	1395.37	558.15	16.98	0.00054	-0.00024	0.199	104.80	45.00	0.200	105.00	
44.99	0.200	110.00	1385.56	554.22	16.90	-0.01765	-0.00013	0.200	109.65	45.00	0.200	110.00	
44.99	0.200	115.00	1377.38	550.95	17.16	-0.00520	-0.00018	0.200	114.64	45.00	0.200	115.00	
44.99	0.200	120.00	1371.19	548.48	17.60	-0.03492	-0.00004	0.200	119.59	45.00	0.200	120.00	
44.99	0.200	125.00	1363.09	545.24	18.08	-0.03690	0.00001	0.201	124.58	45.00	0.200	125.00	
44.99	0.200	130.00	1356.20	542.48	18.41	-0.03298	0.00009	0.201	129.57	45.00	0.200	130.00	
45.00	0.200	135.00	1344.04	537.62	18.20	0.02287	-0.00009	0.201	134.60	45.00	0.200	135.00	
45.00	0.200	140.00	1340.34	536.14	18.83	-0.11219	0.00004	0.201	139.67	45.00	0.200	140.00	
45.00	0.201	145.00	1329.56	531.82	18.53	-0.00409	-0.00011	0.201	144.74	45.00	0.200	145.00	
45.00	0.200	150.00	1320.14	528.06	18.29	0.07212	-0.00026	0.201	149.81	45.00	0.200	150.00	
45.00	0.200	155.00	1320.72	528.29	18.98	0.08038	-0.00021	0.201	154.76	45.00	0.200	155.00	
44.99	0.200	160.00	1317.41	526.97	19.22	-0.10833	-0.00006	0.201	159.83	45.00	0.200	160.00	
44.99	0.200	165.00	1313.13	525.25	18.89	-0.02522	-0.00011	0.202	164.86	45.00	0.200	165.00	
45.02	0.200	170.00	1308.18	523.27	18.77	0.03522	-0.00016	0.202	169.95	45.00	0.200	170.00	
45.01	0.200	175.00	1305.94	522.38	18.99	-0.02219	-0.00007	0.203	175.08	45.00	0.200	175.00	
45.01	0.200	180.00	1302.24	520.90	18.86	0.06336	-0.00002	0.203	180.14	45.00	0.200	180.00	
45.01	0.200	185.00	1297.75	519.10	18.65	0.05755	-0.00012	0.203	185.28	45.00	0.200	185.00	
45.01	0.200	190.00	1295.32	518.13	18.30	0.05493	-0.00021	0.204	190.32	45.00	0.200	190.00	
45.01	0.200	195.00	1297.53	519.01	18.38	-0.02355	0.00001	0.204	195.41	45.00	0.200	195.00	
45.01	0.200	200.00	1299.75	519.90	18.36	-0.02336	0.00005	0.205	200.42	45.00	0.200	200.00	
45.01	0.200	205.00	1303.19	521.28	18.23	-0.04449	0.00014	0.206	205.44	45.00	0.200	205.00	
45.01	0.200	210.00	1309.10	523.64	18.23	-0.02969	0.00008	0.206	210.44	45.00	0.200	210.00	
45.01	0.200	215.00	1314.54	525.82	17.84	-0.00937	0.00013	0.207	215.37	45.00	0.200	215.00	
45.01	0.200	220.00	1325.69	530.28	18.06	-0.00890	0.00017	0.207	220.15	45.00	0.200	220.00	
45.02	0.200	225.00	1336.39	534.56	17.99	-0.00580	0.00022	0.208	224.92	45.00	0.200	225.00	
45.00	0.200	230.00	1349.35	539.74	17.71	-0.04579	0.00025	0.208	229.72	45.00	0.200	230.00	
44.99	0.200	235.00	1366.22	546.49	17.28	-0.07041	0.00017	0.207	234.51	45.00	0.200	235.00	
44.99	0.200	240.00	1386.33	554.53	17.61	-0.09914	0.00025	0.207	239.33	45.00	0.200	240.00	
