Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
34.99	5.000	0.00	566.70	226.68	19.65	-0.15692	0.00986	5.118	-0.16	35.00	5.000	0.00	
34.99	5.000	5.00	555.66	222.27	17.28	-0.13613	0.00960	5.118	4.74	35.00	5.000	5.00	
34.99	5.000	10.00	563.71	225.48	18.45	-0.32029	0.01231	5.117	9.62	35.00	5.000	10.00	
34.99	5.000	15.00	562.85	225.14	18.75	-0.18234	0.01340	5.114	14.55	35.00	5.000	15.00	
35.00	5.000	20.00	558.78	223.51	17.72	-0.26643	0.01453	5.110	19.43	35.00	5.000	20.00	
35.01	5.000	25.00	560.42	224.17	18.50	-0.35573	0.01612	5.104	24.30	35.00	5.000	25.00	
35.00	5.000	30.00	553.10	221.24	15.74	-0.38070	0.01623	5.097	29.19	35.00	5.000	30.00	
34.99	5.000	35.00	559.74	223.89	17.10	-0.51564	0.01651	5.089	34.06	35.00	5.000	35.00	
34.99	5.000	40.00	560.08	224.03	16.54	-0.47842	0.01594	5.079	38.99	35.00	5.000	40.00	
35.00	5.000	45.00	553.82	221.53	14.12	-0.35494	0.01351	5.069	43.86	35.00	5.000	45.00	
35.00	5.000	50.00	559.27	223.71	14.70	-0.38052	0.01213	5.057	48.83	35.00	5.000	50.00	
34.99	5.000	55.00	560.85	224.34	14.38	-0.26509	0.00912	5.046	53.71	35.00	5.000	55.00	
35.00	5.000	60.00	566.47	226.59	14.37	-0.16559	0.00733	5.033	58.75	35.00	5.000	60.00	
34.99	5.000	65.00	571.42	228.57	13.74	0.00245	0.00478	5.024	63.68	35.00	5.000	65.00	
35.00	5.000	70.00	578.06	231.22	12.71	0.02262	0.00328	5.014	68.77	35.00	5.000	70.00	
35.00	5.000	75.00	589.47	235.79	11.58	-0.05330	0.00194	5.007	73.80	35.00	5.000	75.00	
34.99	5.000	78.00	600.00	240.00	10.63	0.02358	0.00095	5.002	76.84	35.00	5.000	78.00	
34.99	5.000	81.00	625.58	250.23	9.72	-0.01509	0.00041	4.999	79.88	35.00	5.000	81.00	
34.99	5.000	84.00	689.22	275.69	9.00	0.04603	-0.00027	4.996	82.93	35.00	5.000	84.00	
35.00	5.000	86.00	789.42	315.77	8.80	0.08299	-0.00057	4.993	84.97	35.00	5.000	86.00	
34.99	5.000	88.00	1002.30	400.92	9.65	0.05691	-0.00088	4.991	87.02	35.00	5.000	88.00	
35.00	5.000	90.00	1277.01	510.80	12.49	0.12359	-0.00153	4.989	89.04	35.00	5.000	90.00	
35.00	5.000	92.00	1192.70	477.08	12.71	0.21932	-0.00197	4.983	91.08	35.00	5.000	92.00	
35.00	5.000	94.00	925.42	370.17	10.30	0.17267	-0.00223	4.980	93.21	35.00	5.000	94.00	
34.99	5.000	96.00	754.71	301.89	9.46	0.21499	-0.00282	4.983	95.33	35.00	5.000	96.00	
35.00	5.000	99.00	654.22	261.69	10.00	0.19426	-0.00339	4.986	98.39	35.00	5.000	99.00	
34.99	5.000	102.00	620.51	248.21	11.21	0.17654	-0.00355	4.986	101.30	35.00	5.000	102.00	
35.00	5.000	105.00	608.35	243.34	12.36	0.13407	-0.00364	4.983	104.40	35.00	5.000	105.00	
35.00	4.999	110.00	598.88	239.55	14.24	0.08100	-0.00352	4.976	109.22	35.00	5.000	110.00	
35.01	5.000	115.00	592.63	237.05	15.51	-0.00874	-0.00361	4.964	114.21	35.00	5.000	115.00	
34.99	5.000	120.00	591.31	236.52	17.23	0.01045	-0.00297	4.951	119.08	35.00	5.000	120.00	
35.00	5.000	125.00	586.03	234.41	17.50	-0.03015	-0.00238	4.936	124.13	35.00	5.000	125.00	
34.99	5.000	130.00	584.48	233.79	18.55	-0.04304	-0.00154	4.922	129.03	35.00	5.000	130.00	
35.00	5.000	135.00	580.07	232.03	18.64	-0.07112	-0.00045	4.908	134.11	35.00	5.000	135.00	
35.01	5.000	140.00	578.52	231.41	19.79	-0.12100	0.00101	4.894	139.12	35.00	5.000	140.00	
35.00	5.000	145.00	574.62	229.85	19.49	-0.06784	0.00217	4.883	144.16	35.00	5.000	145.00	
35.00	5.000	150.00	570.93	228.37	19.85	-0.11088	0.00338	4.872	149.21	35.00	5.000	150.00	
35.00	5.000	155.00	568.90	227.56	19.62	-0.12127	0.00488	4.863	154.18	35.00	5.000	155.00	
34.98	5.000	160.00	567.59	227.04	19.93	-0.10755	0.00587	4.856	159.19	35.00	5.000	160.00	
34.99	5.000	165.00	564.42	225.77	19.10	-0.10918	0.00667	4.849	164.14	35.00	5.000	165.00	
35.01	5.000	170.00	564.84	225.94	19.63	-0.02130	0.00769	4.843	169.28	35.00	5.000	170.00	
34.99	5.000	175.00	562.66	225.07	19.79	-0.04350	0.00909	4.837	174.36	35.00	5.000	175.00	
35.00	5.000	180.00	556.60	222.64	18.23	-0.04142	0.00937	4.834	179.63	35.00	5.000	180.00	
34.98	5.000	185.00	562.18	224.87	19.91	-0.13127	0.01199	4.834	184.79	35.00	5.000	185.00	
35.00	5.000	190.00	563.13	225.25	21.64	-0.14963	0.01344	4.837	189.99	35.00	5.000	190.00	
34.99	5.000	195.00	565.76	226.30	22.37	-0.13607	0.01496	4.841	195.09	35.00	5.000	195.00	
35.00	5.000	200.00	563.76	225.50	21.17	-0.16042	0.01597	4.847	200.22	35.00	5.000	200.00	
35.00	5.000	205.00	566.98	226.79	22.61	-0.19824	0.01756	4.855	205.27	35.00	5.000	205.00	
35.01	5.000	210.00	564.25	225.70	21.25	-0.26168	0.01752	4.865	210.39	35.00	5.000	210.00	
34.99	5.000	215.00	565.07	226.03	20.92	-0.25948	0.01754	4.877	215.39	35.00	5.000	215.00	
35.00	5.000	220.00	563.07	225.23	18.71	-0.29191	0.01665	4.890	220.39	35.00	5.000	220.00	
35.01	5.000	225.00	570.30	228.12	20.13	-0.35953	0.01645	4.904	225.26	35.00	5.000	225.00	
35.00	5.000	230.00	570.19	228.08	18.40	-0.24995	0.01542	4.918	230.28	35.00	5.000	230.00	
35.00	5.000	235.00	574.27	229.71	18.00	-0.39830	0.01390	4.932	235.09	35.00	5.000	235.00	
35.00	5.000	240.00	577.37	230.95	17.20	-0.25973	0.01200	4.946	240.07	35.00	5.000	240.00	
