Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	0.070	96.00	331.10	132.44	23.43	0.02804	0.00014	0.071	95.86	77.50	0.070	96.00	
77.50	0.070	99.00	328.73	131.49	23.26	-0.01453	0.00023	0.071	98.92	77.50	0.070	99.00	
77.50	0.070	102.00	325.92	130.37	23.32	0.08497	-0.00039	0.071	101.92	77.50	0.070	102.00	
77.50	0.070	105.00	321.45	128.58	22.15	0.02271	-0.00040	0.071	104.95	77.50	0.070	105.00	
77.50	0.069	110.00	314.67	125.87	21.66	0.10268	-0.00022	0.071	109.64	77.50	0.070	110.00	
77.50	0.070	115.00	309.32	123.73	21.42	0.02886	-0.00015	0.072	114.44	77.50	0.070	115.00	
77.50	0.069	120.00	304.14	121.66	21.26	0.02945	-0.00014	0.072	119.27	77.50	0.070	120.00	
77.50	0.069	125.00	300.45	120.18	21.55	0.02746	0.00038	0.072	124.28	77.50	0.070	125.00	
77.50	0.070	130.00	294.98	117.99	20.61	-0.00122	-0.00006	0.072	129.19	77.50	0.070	130.00	
77.50	0.070	135.00	292.43	116.97	20.92	0.08311	-0.00006	0.072	134.28	77.50	0.070	135.00	
77.50	0.070	140.00	290.39	116.16	21.32	-0.02321	0.00058	0.072	139.18	77.50	0.070	140.00	
77.50	0.070	145.00	287.13	114.85	21.20	0.00593	0.00073	0.072	144.03	77.50	0.070	145.00	
77.50	0.070	150.00	284.17	113.67	20.60	0.03589	-0.00029	0.071	149.26	77.50	0.070	150.00	
77.50	0.070	155.00	282.55	113.02	21.12	-0.00625	0.00031	0.072	154.12	77.50	0.070	155.00	
77.50	0.070	160.00	280.78	112.31	20.81	0.01219	0.00052	0.072	159.00	77.50	0.070	160.00	
77.50	0.070	165.00	279.23	111.69	20.90	-0.03094	0.00059	0.072	164.07	77.50	0.070	165.00	
77.50	0.070	170.00	276.80	110.72	20.43	0.04768	-0.00022	0.072	168.98	77.50	0.070	170.00	
77.50	0.070	175.00	275.43	110.17	20.99	-0.00514	0.00018	0.072	174.01	77.50	0.070	175.00	
77.51	0.070	180.00	274.14	109.66	20.78	0.05458	0.00015	0.072	179.01	77.50	0.070	180.00	
77.50	0.070	185.00	272.34	108.94	20.29	0.04922	-0.00030	0.072	184.00	77.50	0.070	185.00	
77.50	0.070	190.00	271.51	108.60	20.27	0.04190	-0.00008	0.072	189.04	77.50	0.070	190.00	
77.50	0.070	195.00	271.56	108.62	20.58	0.06348	0.00018	0.072	194.07	77.50	0.070	195.00	
77.50	0.070	200.00	271.54	108.62	20.40	-0.02170	0.00051	0.072	199.14	77.50	0.070	200.00	
77.50	0.070	205.00	272.23	108.89	20.38	0.08049	0.00014	0.072	204.11	77.50	0.070	205.00	
77.50	0.070	210.00	272.84	109.13	20.36	0.04081	0.00022	0.072	209.18	77.50	0.070	210.00	
77.50	0.070	215.00	273.88	109.55	20.21	0.00719	0.00052	0.072	214.15	77.50	0.070	215.00	
77.50	0.070	220.00	276.46	110.58	20.66	0.00659	0.00048	0.072	218.97	77.50	0.070	220.00	
77.50	0.070	225.00	279.28	111.71	20.59	0.00068	0.00060	0.072	223.71	77.50	0.070	225.00	
77.50	0.070	230.00	282.35	112.94	20.89	0.02317	0.00051	0.072	228.60	77.50	0.070	230.00	
77.50	0.070	235.00	286.62	114.65	21.26	0.00787	0.00075	0.072	233.49	77.50	0.070	235.00	
77.50	0.069	240.00	291.39	116.55	21.24	0.01580	0.00074	0.071	238.32	77.50	0.070	240.00	
