Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.99	2.000	110.00	194.26	77.71	14.57	0.03925	-0.00139	2.017	109.68	65.00	2.000	110.00	
64.99	2.000	115.00	199.20	79.68	14.77	-0.00843	-0.00035	2.016	114.58	65.00	2.000	115.00	
65.00	2.000	120.00	202.21	80.89	14.72	0.00795	-0.00056	2.013	119.46	65.00	2.000	120.00	
65.00	2.000	125.00	203.36	81.34	14.60	0.02550	-0.00051	2.008	124.35	65.00	2.000	125.00	
65.00	2.000	130.00	205.29	82.11	14.64	0.05053	-0.00010	2.003	129.27	65.00	2.000	130.00	
64.99	2.000	135.00	206.92	82.77	14.55	0.02069	-0.00035	1.996	134.24	65.00	2.000	135.00	
65.00	2.000	140.00	209.92	83.97	14.58	0.07581	-0.00027	1.988	139.22	65.00	2.000	140.00	
65.01	2.000	145.00	212.15	84.86	14.65	0.02704	0.00008	1.982	144.23	65.00	2.000	145.00	
65.00	2.000	150.00	213.77	85.51	14.45	0.06544	-0.00019	1.977	149.23	65.00	2.000	150.00	
65.00	2.000	155.00	215.84	86.34	14.58	0.03611	-0.00018	1.972	154.18	65.00	2.000	155.00	
65.00	2.000	160.00	218.04	87.22	14.50	0.05085	0.00016	1.968	159.13	65.00	2.000	160.00	
65.00	2.000	165.00	218.49	87.40	14.52	0.13226	-0.00077	1.964	164.13	65.00	2.000	165.00	
65.00	2.000	170.00	219.49	87.80	14.32	0.06900	-0.00119	1.961	169.20	65.00	2.000	170.00	
65.00	2.000	175.00	220.99	88.40	14.58	0.07955	-0.00044	1.959	174.36	65.00	2.000	175.00	
65.00	2.000	180.00	221.62	88.65	14.47	0.10278	-0.00070	1.958	179.54	65.00	2.000	180.00	
65.00	2.000	185.00	222.03	88.81	14.96	0.06835	0.00061	1.959	184.70	65.00	2.000	185.00	
65.00	2.000	190.00	221.01	88.41	15.29	-0.01022	0.00079	1.960	189.90	65.00	2.000	190.00	
65.00	2.000	195.00	217.56	87.03	14.58	0.01173	0.00093	1.963	195.09	65.00	2.000	195.00	
64.99	2.000	200.00	215.37	86.15	15.23	-0.01822	0.00146	1.967	200.26	65.00	2.000	200.00	
65.01	2.000	205.00	211.94	84.78	14.74	0.00766	0.00118	1.972	205.36	65.00	2.000	205.00	
65.01	2.000	210.00	210.31	84.12	15.45	0.04811	0.00127	1.978	210.44	65.00	2.000	210.00	
65.00	2.000	215.00	207.12	82.85	14.56	0.06435	0.00085	1.984	215.47	65.00	2.000	215.00	
65.00	2.000	220.00	205.57	82.23	14.60	0.00869	0.00121	1.991	220.40	65.00	2.000	220.00	
65.00	2.000	225.00	203.96	81.58	14.57	0.05576	0.00089	1.997	225.29	65.00	2.000	225.00	
65.00	2.000	230.00	202.52	81.01	14.59	-0.00056	0.00161	2.002	230.17	65.00	2.000	230.00	
65.00	2.000	235.00	201.67	80.67	14.84	0.08465	0.00094	2.007	235.03	65.00	2.000	235.00	
65.00	2.000	240.00	201.45	80.58	15.76	-0.00515	0.00183	2.010	239.90	65.00	2.000	240.00	
