Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.02	0.010	0.00	1341.61	536.64	22.14	-0.12948	0.00052	0.010	2.07	50.00	0.010	0.00	
49.99	0.010	5.00	1332.98	533.19	21.26	-0.00433	-0.00004	0.010	5.54	50.00	0.010	5.00	
49.98	0.010	10.00	1336.45	534.58	21.41	-0.05487	0.00014	0.010	10.67	50.00	0.010	10.00	
49.99	0.010	15.00	1331.20	532.48	20.46	-0.00936	-0.00002	0.010	15.51	50.00	0.010	15.00	
49.99	0.010	20.00	1331.50	532.60	20.49	0.01086	0.00003	0.010	20.59	50.00	0.010	20.00	
49.99	0.010	25.00	1335.42	534.17	20.80	-0.00761	0.00007	0.010	25.33	50.00	0.010	25.00	
49.99	0.010	30.00	1336.31	534.52	20.93	-0.00479	0.00008	0.010	30.67	50.00	0.010	30.00	
49.99	0.010	35.00	1336.80	534.72	21.10	-0.05709	0.00004	0.009	35.60	50.00	0.010	35.00	
49.99	0.009	40.00	1336.24	534.50	20.82	0.06518	-0.00000	0.010	40.57	50.00	0.010	40.00	
49.99	0.010	45.00	1335.94	534.38	20.92	0.02254	-0.00000	0.010	45.73	50.00	0.010	45.00	
49.98	0.010	50.00	1334.50	533.80	20.61	0.01475	-0.00013	0.010	50.44	50.00	0.010	50.00	
49.99	0.011	55.00	1335.83	534.33	20.93	0.02965	-0.00011	0.010	55.64	50.00	0.010	55.00	
50.00	0.010	60.00	1335.99	534.40	20.99	0.01578	-0.00015	0.010	61.05	50.00	0.010	60.00	
49.99	0.010	65.00	1335.63	534.25	20.83	-0.00783	-0.00014	0.010	66.44	50.00	0.010	65.00	
49.99	0.010	70.00	1335.47	534.19	20.95	0.05183	-0.00017	0.010	72.61	50.00	0.010	70.00	
49.99	0.010	75.00	1332.17	532.87	20.41	0.00760	-0.00030	0.010	78.21	50.00	0.010	75.00	
49.99	0.010	78.00	1334.76	533.91	20.87	0.00953	-0.00018	0.010	81.21	50.00	0.010	78.00	
49.99	0.010	81.00	1335.23	534.09	20.91	0.03864	-0.00026	0.010	84.83	50.00	0.010	81.00	
49.99	0.011	84.00	1334.76	533.90	20.75	0.00589	-0.00034	0.010	88.26	50.00	0.010	84.00	
49.99	0.010	86.00	1333.82	533.53	20.68	0.06522	-0.00039	0.010	90.38	50.00	0.010	86.00	
49.99	0.010	88.00	1336.89	534.75	21.10	-0.00980	-0.00029	0.010	93.18	50.00	0.010	88.00	
