Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.01	3.000	0.00	412.18	164.87	16.82	0.02706	0.00145	3.096	-0.50	50.00	3.000	0.00	
50.00	3.000	5.00	412.34	164.94	17.04	-0.06672	0.00188	3.096	4.43	50.00	3.000	5.00	
50.00	2.999	10.00	412.37	164.95	17.48	-0.05579	0.00264	3.095	9.38	50.00	3.000	10.00	
49.99	3.000	15.00	408.65	163.46	17.00	0.03463	0.00238	3.092	14.30	50.00	3.000	15.00	
50.00	3.000	20.00	404.19	161.68	16.31	-0.00724	0.00272	3.089	19.20	50.00	3.000	20.00	
50.00	3.000	25.00	402.10	160.84	16.59	0.01285	0.00285	3.084	24.12	50.00	3.000	25.00	
50.00	3.000	30.00	398.63	159.45	16.28	0.03734	0.00279	3.079	29.02	50.00	3.000	30.00	
50.00	3.000	35.00	395.99	158.39	16.23	0.01938	0.00278	3.072	33.91	50.00	3.000	35.00	
50.00	3.000	40.00	393.74	157.50	16.38	0.01477	0.00310	3.065	38.81	50.00	3.000	40.00	
50.00	3.000	45.00	389.49	155.80	15.75	0.01271	0.00276	3.056	43.74	50.00	3.000	45.00	
50.00	3.000	50.00	386.79	154.72	15.79	0.05151	0.00260	3.047	48.68	50.00	3.000	50.00	
50.00	3.000	55.00	383.35	153.34	15.66	0.01480	0.00246	3.038	53.65	50.00	3.000	55.00	
50.00	3.000	60.00	377.68	151.07	15.05	0.04345	0.00183	3.029	58.66	50.00	3.000	60.00	
50.00	2.999	65.00	373.47	149.39	15.34	0.00975	0.00161	3.020	63.70	50.00	3.000	65.00	
50.00	3.000	70.00	364.70	145.88	14.46	0.04471	0.00066	3.013	68.78	50.00	3.000	70.00	
50.00	3.000	75.00	352.37	140.95	13.36	0.06305	-0.00007	3.008	73.89	50.00	3.000	75.00	
50.00	3.000	78.00	344.12	137.65	12.92	0.06326	-0.00023	3.005	76.95	50.00	3.000	78.00	
50.00	3.000	81.00	332.53	133.01	11.48	0.10782	-0.00078	3.004	80.02	50.00	3.000	81.00	
50.00	3.000	84.00	327.20	130.88	10.15	0.18642	-0.00110	3.003	83.11	50.00	3.000	84.00	
50.00	2.999	86.00	333.77	133.51	8.77	0.10246	-0.00150	3.003	85.16	50.00	3.000	86.00	
50.00	3.000	88.00	373.58	149.43	7.88	0.11321	-0.00127	3.002	87.22	50.00	3.000	88.00	
50.00	3.000	90.00	449.20	179.68	7.95	0.07786	-0.00086	3.002	89.28	50.00	3.000	90.00	
49.99	3.000	92.00	421.86	168.74	7.97	0.09659	-0.00100	3.002	91.35	50.00	3.000	92.00	
50.00	3.000	94.00	354.54	141.82	8.29	0.08878	-0.00160	3.002	93.42	50.00	3.000	94.00	
50.00	3.000	96.00	329.31	131.72	9.26	0.12411	-0.00190	3.002	95.46	50.00	3.000	96.00	
50.00	3.000	99.00	328.89	131.56	10.81	0.12742	-0.00240	3.004	98.51	50.00	3.000	99.00	
50.00	3.000	102.00	342.16	136.86	12.60	0.07779	-0.00154	3.004	101.52	50.00	3.000	102.00	
50.00	2.999	105.00	352.61	141.05	13.55	0.07330	-0.00143	3.003	104.52	50.00	3.000	105.00	
50.00	3.000	110.00	365.61	146.25	14.33	0.06362	-0.00166	3.001	109.44	50.00	3.000	110.00	
49.99	3.000	115.00	375.66	150.26	15.10	0.05747	-0.00137	2.996	114.35	50.00	3.000	115.00	
50.00	3.000	120.00	383.18	153.27	15.83	0.05054	-0.00132	2.989	119.28	50.00	3.000	120.00	
50.00	3.000	125.00	388.73	155.49	16.13	0.01089	-0.00092	2.980	124.21	50.00	3.000	125.00	
50.00	3.000	130.00	394.19	157.68	16.66	0.02202	-0.00054	2.970	129.15	50.00	3.000	130.00	
50.00	3.000	135.00	397.03	158.81	16.53	0.00800	-0.00051	2.961	134.13	50.00	3.000	135.00	
49.99	3.000	140.00	401.18	160.47	16.97	-0.00495	0.00008	2.953	139.14	50.00	3.000	140.00	
50.00	3.000	145.00	404.05	161.62	17.21	0.03630	0.00024	2.945	144.13	50.00	3.000	145.00	
50.00	3.000	150.00	406.39	162.56	16.95	0.00697	0.00053	2.939	149.12	50.00	3.000	150.00	
50.00	3.000	155.00	408.08	163.23	16.60	0.03810	0.00042	2.933	154.08	50.00	3.000	155.00	
50.00	3.000	160.00	412.20	164.88	17.22	0.02956	0.00079	2.929	159.01	50.00	3.000	160.00	
50.00	3.000	165.00	417.47	166.99	18.28	-0.04423	0.00157	2.925	163.98	50.00	3.000	165.00	
50.00	3.000	170.00	414.88	165.95	17.06	0.12102	-0.00019	2.921	169.04	50.00	3.000	170.00	
50.00	3.000	175.00	416.80	166.72	17.49	0.10883	0.00043	2.918	174.17	50.00	3.000	175.00	
49.99	3.000	180.00	416.61	166.65	17.54	-0.20982	0.00118	2.917	179.39	50.00	3.000	180.00	
50.00	3.000	185.00	418.12	167.25	18.31	0.06984	0.00160	2.918	184.55	50.00	3.000	185.00	
50.00	3.000	190.00	418.92	167.57	19.60	-0.01435	0.00387	2.920	189.73	50.00	3.000	190.00	
50.00	3.000	195.00	403.47	161.39	15.71	0.00832	-0.00014	2.924	195.45	50.00	3.000	195.00	
50.00	3.000	200.00	401.69	160.67	16.44	-0.02021	0.00077	2.929	200.52	50.00	3.000	200.00	
50.00	3.000	205.00	399.16	159.67	16.72	0.00575	0.00155	2.935	205.57	50.00	3.000	205.00	
50.00	3.000	210.00	395.65	158.26	16.93	-0.03746	0.00173	2.943	210.63	50.00	3.000	210.00	
49.99	3.000	215.00	390.92	156.37	15.86	0.00765	0.00408	2.952	215.29	50.00	3.000	215.00	
50.00	3.000	220.00	388.06	155.22	16.15	0.00668	0.00053	2.960	220.60	50.00	3.000	220.00	
50.00	3.000	225.00	385.09	154.04	16.01	0.04881	0.00050	2.970	225.51	50.00	3.000	225.00	
50.01	3.000	230.00	381.67	152.67	15.68	0.05393	0.00037	2.979	230.39	50.00	3.000	230.00	
49.99	3.000	235.00	380.89	152.36	16.02	0.11355	0.00206	2.988	234.92	50.00	3.000	235.00	
50.01	2.999	240.00	376.54	150.62	15.99	0.04115	0.00024	2.995	240.10	50.00	3.000	240.00	
