Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.00	0.699	105.00	726.25	290.50	14.05	-0.05701	0.00040	0.706	104.47	50.00	0.700	105.00	
50.00	0.700	110.00	728.38	291.35	14.69	-0.05002	0.00025	0.708	109.38	50.00	0.700	110.00	
50.00	0.700	115.00	732.58	293.03	15.23	-0.00767	0.00014	0.710	114.24	50.00	0.700	115.00	
49.99	0.701	120.00	738.20	295.28	16.28	-0.06473	0.00042	0.711	119.12	50.00	0.700	120.00	
50.00	0.700	125.00	740.03	296.01	16.57	0.07990	0.00006	0.711	124.01	50.00	0.700	125.00	
50.00	0.699	130.00	744.92	297.97	17.29	-0.06346	0.00035	0.711	128.91	50.00	0.700	130.00	
49.99	0.700	135.00	748.74	299.50	17.70	-0.00358	0.00038	0.710	133.87	50.00	0.700	135.00	
49.99	0.700	140.00	752.37	300.95	18.24	-0.02145	0.00015	0.709	138.85	50.00	0.700	140.00	
50.00	0.700	145.00	756.24	302.49	18.12	-0.08713	0.00070	0.707	143.85	50.00	0.700	145.00	
49.99	0.699	150.00	760.94	304.37	18.70	-0.00601	0.00081	0.705	148.86	50.00	0.700	150.00	
50.00	0.700	155.00	763.62	305.45	18.94	-0.08614	0.00068	0.705	153.87	50.00	0.700	155.00	
49.99	0.700	160.00	767.25	306.90	19.16	-0.00429	0.00036	0.704	158.87	50.00	0.700	160.00	
49.99	0.700	165.00	771.16	308.47	19.47	0.01061	0.00034	0.703	163.94	50.00	0.700	165.00	
49.99	0.701	170.00	770.35	308.14	19.00	-0.01770	0.00001	0.703	169.08	50.00	0.700	170.00	
49.99	0.701	175.00	772.92	309.17	19.55	-0.06045	0.00010	0.703	174.25	50.00	0.700	175.00	
49.99	0.700	180.00	771.09	308.44	19.14	0.04323	-0.00028	0.703	179.44	50.00	0.700	180.00	
49.99	0.700	185.00	772.48	308.99	19.42	-0.02171	0.00037	0.704	184.59	50.00	0.700	185.00	
49.99	0.700	190.00	771.28	308.51	19.87	-0.03777	0.00063	0.705	189.78	50.00	0.700	190.00	
49.99	0.700	195.00	763.72	305.49	19.06	-0.05837	0.00048	0.707	194.91	50.00	0.700	195.00	
49.99	0.700	200.00	757.86	303.14	18.70	-0.09691	0.00088	0.710	200.02	50.00	0.700	200.00	
49.99	0.701	205.00	753.48	301.39	18.90	-0.10061	0.00072	0.712	205.14	50.00	0.700	205.00	
49.99	0.700	210.00	750.43	300.17	18.86	-0.09240	0.00095	0.714	210.16	50.00	0.700	210.00	
49.99	0.700	215.00	743.20	297.28	17.85	-0.01286	0.00068	0.717	215.12	50.00	0.700	215.00	
49.99	0.700	220.00	750.29	300.12	21.48	-0.04922	0.00100	0.719	219.91	50.00	0.700	220.00	
49.99	0.700	225.00	731.33	292.53	16.20	0.00567	0.00042	0.720	224.67	50.00	0.700	225.00	
49.99	0.701	230.00	736.58	294.63	16.87	-0.05930	0.00049	0.722	229.47	50.00	0.700	230.00	
49.99	0.700	235.00	736.72	294.69	16.53	0.01578	0.00048	0.721	234.26	50.00	0.700	235.00	
49.99	0.700	240.00	738.14	295.26	16.16	-0.01725	0.00046	0.720	239.06	50.00	0.700	240.00	
