Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.070	0.00	1536.43	614.57	22.10	-0.09829	0.00075	0.072	-0.41	45.00	0.070	0.00	
45.01	0.071	5.00	1514.74	605.90	19.89	-0.00002	-0.00010	0.074	3.89	45.00	0.070	5.00	
45.01	0.070	10.00	1515.35	606.14	20.11	-0.00032	-0.00005	0.074	8.81	45.00	0.070	10.00	
45.00	0.070	15.00	1521.29	608.52	20.24	-0.04066	0.00005	0.074	13.64	45.00	0.070	15.00	
44.99	0.070	20.00	1520.46	608.19	20.13	-0.04784	0.00005	0.073	18.59	45.00	0.070	20.00	
44.99	0.070	25.00	1527.55	611.02	20.43	-0.00147	0.00013	0.073	23.52	45.00	0.070	25.00	
44.99	0.070	30.00	1528.24	611.30	20.31	-0.05059	0.00008	0.073	28.28	45.00	0.070	30.00	
44.99	0.070	35.00	1530.50	612.20	20.29	-0.04353	0.00009	0.072	32.99	45.00	0.070	35.00	
44.99	0.070	40.00	1530.66	612.26	19.97	0.00238	0.00002	0.071	37.73	45.00	0.070	40.00	
44.99	0.070	45.00	1535.25	614.10	20.18	-0.01462	0.00002	0.071	42.66	45.00	0.070	45.00	
44.99	0.070	50.00	1538.64	615.45	20.17	0.00364	-0.00001	0.071	47.48	45.00	0.070	50.00	
44.99	0.070	55.00	1543.60	617.44	20.32	-0.04590	0.00002	0.069	52.43	45.00	0.070	55.00	
44.99	0.070	60.00	1549.68	619.87	20.35	-0.02322	-0.00004	0.069	57.59	45.00	0.070	60.00	
44.99	0.070	65.00	1553.57	621.43	20.48	-0.02943	-0.00006	0.068	62.74	45.00	0.070	65.00	
44.99	0.070	70.00	1554.93	621.97	20.36	-0.02285	-0.00011	0.068	68.00	45.00	0.070	70.00	
44.99	0.069	75.00	1554.66	621.86	20.15	-0.00333	-0.00016	0.068	73.29	45.00	0.070	75.00	
44.99	0.070	78.00	1553.00	621.20	19.88	-0.02923	-0.00022	0.067	76.76	45.00	0.070	78.00	
44.99	0.070	81.00	1559.83	623.93	19.97	0.02985	-0.00027	0.067	80.00	45.00	0.070	81.00	
44.99	0.070	84.00	1559.61	623.85	19.94	-0.01053	-0.00028	0.068	83.12	45.00	0.070	84.00	
44.99	0.069	86.00	1558.82	623.53	19.98	0.01967	-0.00033	0.067	85.40	45.00	0.070	86.00	
44.99	0.070	88.00	1558.36	623.35	20.05	-0.02541	-0.00026	0.068	87.53	45.00	0.070	88.00	
44.99	0.070	90.00	1558.07	623.23	19.92	0.00833	-0.00034	0.068	89.68	45.00	0.070	90.00	
44.99	0.070	92.00	1556.67	622.67	19.89	-0.02215	-0.00034	0.068	91.67	45.00	0.070	92.00	
44.99	0.070	94.00	1554.12	621.65	19.79	0.02973	-0.00037	0.068	93.94	45.00	0.070	94.00	
44.99	0.070	96.00	1560.41	624.16	20.02	-0.04453	-0.00036	0.068	95.95	45.00	0.070	96.00	
44.99	0.070	99.00	1560.68	624.27	20.24	0.01035	-0.00030	0.069	98.94	45.00	0.070	99.00	
44.99	0.070	102.00	1558.01	623.20	20.21	0.02856	-0.00036	0.069	102.14	45.00	0.070	102.00	
44.99	0.070	105.00	1556.05	622.42	20.24	-0.05133	-0.00029	0.070	104.90	45.00	0.070	105.00	
44.99	0.070	110.00	1552.47	620.99	20.17	0.01616	-0.00026	0.069	110.00	45.00	0.070	110.00	
44.99	0.070	115.00	1553.81	621.52	20.42	0.00073	-0.00021	0.069	115.30	45.00	0.070	115.00	
44.99	0.070	120.00	1545.26	618.10	19.86	0.01345	-0.00032	0.070	120.08	45.00	0.070	120.00	
44.99	0.070	125.00	1546.33	618.53	20.62	-0.00486	-0.00020	0.070	125.18	45.00	0.070	125.00	
45.00	0.070	130.00	1536.54	614.62	19.89	0.03719	-0.00026	0.070	130.26	45.00	0.070	130.00	
45.00	0.071	135.00	1532.93	613.17	19.95	-0.01696	-0.00018	0.071	135.39	45.00	0.070	135.00	
45.00	0.070	140.00	1529.84	611.93	20.07	0.06814	-0.00017	0.070	140.62	45.00	0.070	140.00	
45.00	0.070	145.00	1525.07	610.03	20.02	0.02670	-0.00020	0.071	145.51	45.00	0.070	145.00	
45.00	0.070	150.00	1521.90	608.76	20.18	-0.04164	-0.00010	0.071	150.70	45.00	0.070	150.00	
44.99	0.070	155.00	1527.04	610.81	20.29	-0.08358	-0.00012	0.071	155.71	45.00	0.070	155.00	
44.99	0.070	160.00	1523.82	609.53	20.38	0.06371	-0.00013	0.071	160.79	45.00	0.070	160.00	
44.99	0.070	165.00	1519.37	607.75	20.01	-0.03135	-0.00006	0.071	165.77	45.00	0.070	165.00	
45.00	0.070	170.00	1519.30	607.72	20.39	0.00274	0.00004	0.072	170.67	45.00	0.070	170.00	
44.99	0.070	175.00	1512.17	604.87	19.61	-0.01129	-0.00009	0.072	175.49	45.00	0.070	175.00	
44.99	0.070	180.00	1517.26	606.91	19.93	0.03155	-0.00001	0.072	180.63	45.00	0.070	180.00	
44.99	0.070	185.00	1517.06	606.82	20.16	-0.02173	-0.00005	0.072	185.66	45.00	0.070	185.00	
45.01	0.070	190.00	1515.91	606.37	19.99	0.02715	-0.00008	0.072	190.80	45.00	0.070	190.00	
44.99	0.070	195.00	1519.88	607.95	20.15	0.05179	-0.00005	0.072	195.80	45.00	0.070	195.00	
44.99	0.070	200.00	1519.60	607.84	19.88	-0.01986	-0.00009	0.073	200.75	45.00	0.070	200.00	
45.01	0.070	205.00	1523.11	609.25	19.98	-0.02638	0.00003	0.073	205.71	45.00	0.070	205.00	
44.99	0.070	210.00	1526.42	610.57	19.72	0.06232	-0.00008	0.073	210.67	45.00	0.070	210.00	
44.99	0.070	215.00	1530.36	612.14	19.76	0.02039	-0.00002	0.073	215.61	45.00	0.070	215.00	
44.99	0.070	220.00	1534.70	613.88	19.75	-0.05384	0.00000	0.074	220.43	45.00	0.070	220.00	
44.99	0.070	225.00	1538.48	615.39	19.70	0.01170	-0.00007	0.074	225.20	45.00	0.070	225.00	
44.99	0.070	230.00	1544.43	617.77	19.97	-0.05379	0.00001	0.074	230.03	45.00	0.070	230.00	
44.99	0.070	235.00	1551.17	620.47	20.14	-0.04717	0.00001	0.074	234.81	45.00	0.070	235.00	
44.99	0.070	240.00	1559.07	623.63	20.20	-0.02551	-0.00002	0.074	239.70	45.00	0.070	240.00	
