Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.070	0.00	857.76	343.10	22.90	-0.09342	0.00072	0.072	0.50	60.00	0.070	0.00	
60.00	0.070	5.00	854.25	341.70	22.20	0.02127	0.00002	0.073	4.89	60.00	0.070	5.00	
60.00	0.070	10.00	854.90	341.96	21.73	0.02345	-0.00011	0.073	9.91	60.00	0.070	10.00	
60.00	0.070	15.00	859.03	343.61	22.48	0.04316	-0.00001	0.072	14.90	60.00	0.070	15.00	
59.99	0.070	20.00	861.30	344.52	22.52	0.01315	0.00001	0.072	19.91	60.00	0.070	20.00	
59.98	0.069	25.00	866.81	346.72	23.04	0.03846	0.00012	0.072	24.84	60.00	0.070	25.00	
59.99	0.070	30.00	868.86	347.54	22.58	0.02217	0.00007	0.072	29.71	60.00	0.070	30.00	
60.00	0.070	35.00	871.76	348.70	22.69	0.03533	0.00011	0.072	34.57	60.00	0.070	35.00	
60.00	0.070	40.00	875.88	350.35	22.81	0.06130	0.00007	0.071	39.28	60.00	0.070	40.00	
59.98	0.070	45.00	880.59	352.24	23.34	0.02721	0.00008	0.071	44.01	60.00	0.070	45.00	
60.01	0.070	50.00	885.04	354.02	23.63	0.04320	0.00020	0.070	48.90	60.00	0.070	50.00	
60.00	0.070	55.00	887.99	355.20	23.77	0.01808	0.00013	0.070	53.83	60.00	0.070	55.00	
59.98	0.070	60.00	888.00	355.20	22.58	0.00323	-0.00001	0.069	58.85	60.00	0.070	60.00	
59.99	0.070	65.00	891.07	356.43	22.96	0.04666	-0.00004	0.069	63.94	60.00	0.070	65.00	
59.98	0.070	70.00	893.66	357.46	22.94	-0.00781	0.00000	0.068	69.10	60.00	0.070	70.00	
59.99	0.070	75.00	896.67	358.67	23.53	-0.00107	-0.00004	0.068	74.22	60.00	0.070	75.00	
59.99	0.070	78.00	897.39	358.96	23.46	0.03497	-0.00012	0.069	77.51	60.00	0.070	78.00	
59.98	0.070	81.00	897.06	358.82	23.13	0.01530	-0.00015	0.069	80.69	60.00	0.070	81.00	
59.99	0.070	84.00	898.12	359.25	23.22	-0.02487	-0.00017	0.069	83.79	60.00	0.070	84.00	
60.01	0.070	86.00	897.05	358.82	22.95	0.03395	-0.00021	0.069	85.95	60.00	0.070	86.00	
59.99	0.070	88.00	897.34	358.94	23.02	-0.03261	-0.00031	0.069	88.03	60.00	0.070	88.00	
59.99	0.070	90.00	899.14	359.66	23.34	0.06508	-0.00022	0.069	90.29	60.00	0.070	90.00	
60.01	0.070	92.00	897.48	358.99	23.13	0.01463	-0.00035	0.069	92.22	60.00	0.070	92.00	
59.99	0.070	94.00	898.90	359.56	23.32	0.00079	-0.00025	0.069	94.22	60.00	0.070	94.00	
60.01	0.070	96.00	897.74	359.10	23.13	0.03259	-0.00028	0.070	96.23	60.00	0.070	96.00	
59.99	0.070	99.00	898.24	359.29	23.61	0.00480	-0.00028	0.070	99.14	60.00	0.070	99.00	
59.99	0.070	102.00	897.23	358.89	23.28	-0.02715	-0.00034	0.070	102.27	60.00	0.070	102.00	
60.00	0.070	105.00	896.36	358.54	23.51	0.00779	-0.00027	0.070	105.34	60.00	0.070	105.00	
59.99	0.070	110.00	893.08	357.23	22.84	-0.01238	-0.00027	0.070	110.07	60.00	0.070	110.00	
60.00	0.070	115.00	890.92	356.37	22.80	0.02287	-0.00040	0.071	115.00	60.00	0.070	115.00	
60.00	0.070	120.00	888.57	355.43	22.69	0.02618	-0.00007	0.071	119.74	60.00	0.070	120.00	
59.99	0.070	125.00	888.43	355.37	23.65	0.00570	-0.00008	0.071	124.75	60.00	0.070	125.00	
60.01	0.070	130.00	887.17	354.87	23.85	0.01067	-0.00002	0.071	129.80	60.00	0.070	130.00	
59.99	0.070	135.00	884.53	353.81	24.26	0.03589	-0.00002	0.071	134.62	60.00	0.070	135.00	
60.00	0.070	140.00	879.35	351.74	23.18	0.05460	0.00003	0.071	139.76	60.00	0.070	140.00	
60.00	0.070	145.00	875.75	350.30	23.02	0.04129	-0.00001	0.071	144.62	60.00	0.070	145.00	
59.99	0.070	150.00	870.26	348.10	22.40	0.03458	-0.00015	0.071	149.59	60.00	0.070	150.00	
60.00	0.070	155.00	868.65	347.46	22.41	0.03887	-0.00011	0.071	154.66	60.00	0.070	155.00	
60.00	0.070	160.00	867.25	346.90	22.90	0.03540	0.00010	0.072	159.46	60.00	0.070	160.00	
59.99	0.070	165.00	863.32	345.33	22.77	0.04927	-0.00013	0.071	164.41	60.00	0.070	165.00	
60.00	0.070	170.00	862.93	345.17	22.98	-0.02892	0.00021	0.072	169.25	60.00	0.070	170.00	
60.00	0.071	175.00	857.65	343.06	22.17	-0.03149	0.00001	0.072	174.33	60.00	0.070	175.00	
59.99	0.070	180.00	856.22	342.49	22.34	0.09714	-0.00021	0.072	179.25	60.00	0.070	180.00	
60.00	0.070	185.00	854.99	341.99	22.15	0.01234	0.00011	0.072	184.26	60.00	0.070	185.00	
59.98	0.070	190.00	852.97	341.19	21.81	0.03868	-0.00011	0.072	189.30	60.00	0.070	190.00	
59.99	0.071	195.00	851.51	340.61	21.43	0.03772	-0.00006	0.072	194.30	60.00	0.070	195.00	
59.98	0.070	200.00	852.74	341.10	21.62	0.00132	0.00002	0.072	199.16	60.00	0.070	200.00	
59.99	0.070	205.00	855.32	342.13	21.87	0.02525	0.00002	0.072	204.20	60.00	0.070	205.00	
59.99	0.070	210.00	855.37	342.15	21.71	0.04610	-0.00002	0.072	209.19	60.00	0.070	210.00	
59.99	0.070	215.00	855.76	342.30	21.31	0.02575	-0.00005	0.072	214.07	60.00	0.070	215.00	
59.98	0.070	220.00	861.07	344.43	21.93	-0.02542	0.00017	0.072	218.90	60.00	0.070	220.00	
59.98	0.071	225.00	862.77	345.11	21.61	0.01586	0.00011	0.072	223.72	60.00	0.070	225.00	
60.01	0.070	230.00	864.35	345.74	20.96	0.01956	0.00004	0.072	228.64	60.00	0.070	230.00	
59.99	0.070	235.00	869.35	347.74	21.49	-0.01372	0.00009	0.072	233.39	60.00	0.070	235.00	
59.98	0.070	240.00	873.81	349.52	21.53	0.01692	0.00010	0.072	238.20	60.00	0.070	240.00	
