Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.99	0.150	0.00	591.61	236.64	21.62	-0.01362	0.00059	0.157	0.04	65.00	0.150	0.00	
65.00	0.150	5.00	592.40	236.96	21.61	0.06329	0.00003	0.158	4.89	65.00	0.150	5.00	
65.00	0.150	10.00	591.98	236.79	21.30	0.02825	0.00006	0.158	9.90	65.00	0.150	10.00	
64.99	0.150	15.00	594.12	237.65	21.23	0.01899	0.00005	0.158	14.80	65.00	0.150	15.00	
65.00	0.150	20.00	599.64	239.86	22.08	0.01181	0.00050	0.158	19.82	65.00	0.150	20.00	
64.99	0.150	25.00	598.33	239.33	21.64	0.02430	0.00031	0.157	24.65	65.00	0.150	25.00	
64.98	0.150	30.00	600.39	240.15	22.00	-0.00909	0.00052	0.156	29.49	65.00	0.150	30.00	
64.98	0.150	35.00	599.15	239.66	21.06	0.01305	0.00057	0.156	34.31	65.00	0.150	35.00	
65.00	0.150	40.00	602.49	241.00	20.94	-0.00416	0.00053	0.155	39.06	65.00	0.150	40.00	
65.00	0.150	45.00	605.97	242.39	20.94	-0.02008	0.00048	0.154	43.86	65.00	0.150	45.00	
64.98	0.150	50.00	607.53	243.01	20.91	0.02003	0.00043	0.154	48.64	65.00	0.150	50.00	
64.99	0.150	55.00	610.85	244.34	21.23	-0.03408	0.00040	0.152	53.48	65.00	0.150	55.00	
64.99	0.150	60.00	612.09	244.83	21.10	-0.05276	0.00052	0.151	58.42	65.00	0.150	60.00	
65.00	0.151	65.00	613.26	245.31	20.52	-0.00115	0.00034	0.150	63.45	65.00	0.150	65.00	
64.98	0.150	70.00	615.53	246.21	20.72	-0.07045	0.00055	0.149	68.55	65.00	0.150	70.00	
64.98	0.150	75.00	617.56	247.02	20.80	-0.04325	0.00040	0.149	73.67	65.00	0.150	75.00	
64.98	0.150	78.00	617.71	247.09	20.63	0.01300	0.00003	0.149	76.95	65.00	0.150	78.00	
65.00	0.150	81.00	618.01	247.20	20.48	-0.00247	-0.00003	0.149	80.07	65.00	0.150	81.00	
65.00	0.150	84.00	619.56	247.82	20.82	-0.02311	0.00039	0.150	83.16	65.00	0.150	84.00	
64.99	0.150	86.00	620.48	248.19	21.00	-0.05100	0.00020	0.149	85.29	65.00	0.150	86.00	
65.02	0.150	88.00	620.09	248.04	20.61	-0.02032	0.00009	0.149	87.45	65.00	0.150	88.00	
65.00	0.150	90.00	616.44	246.58	20.65	0.00884	-0.00012	0.150	89.48	65.00	0.150	90.00	
65.00	0.150	92.00	613.70	245.48	19.01	-0.02241	-0.00020	0.150	91.59	65.00	0.150	92.00	
65.00	0.150	94.00	618.76	247.51	20.75	0.03962	-0.00026	0.150	93.56	65.00	0.150	94.00	
64.98	0.150	96.00	617.88	247.15	20.67	-0.02955	0.00003	0.150	95.61	65.00	0.150	96.00	
65.00	0.150	99.00	616.55	246.62	20.39	0.05117	-0.00007	0.151	98.59	65.00	0.150	99.00	
64.99	0.150	102.00	614.63	245.85	20.42	-0.01924	0.00005	0.152	101.59	65.00	0.150	102.00	
64.98	0.150	105.00	613.24	245.30	20.15	-0.01432	-0.00003	0.151	104.56	65.00	0.150	105.00	
65.00	0.150	110.00	617.17	246.87	20.66	-0.01478	0.00021	0.151	109.52	65.00	0.150	110.00	
65.01	0.150	115.00	616.17	246.47	20.58	-0.00127	0.00035	0.152	114.44	65.00	0.150	115.00	
65.01	0.150	120.00	615.53	246.21	20.54	-0.04837	0.00045	0.152	119.37	65.00	0.150	120.00	
64.99	0.150	125.00	613.35	245.34	20.34	-0.03924	0.00019	0.152	124.31	65.00	0.150	125.00	
64.99	0.150	130.00	615.36	246.14	21.57	-0.02083	0.00056	0.152	129.28	65.00	0.150	130.00	
64.99	0.150	135.00	613.77	245.51	21.79	-0.00814	0.00028	0.152	134.27	65.00	0.150	135.00	
64.99	0.151	140.00	612.64	245.06	21.66	-0.04721	0.00070	0.152	139.34	65.00	0.150	140.00	
65.00	0.150	145.00	608.64	243.45	20.98	-0.08404	0.00051	0.152	144.40	65.00	0.150	145.00	
64.99	0.150	150.00	607.28	242.91	21.44	0.01451	0.00001	0.152	149.50	65.00	0.150	150.00	
65.01	0.150	155.00	604.25	241.70	21.57	-0.00539	0.00058	0.152	154.54	65.00	0.150	155.00	
65.00	0.150	160.00	596.55	238.62	21.14	0.04748	-0.00004	0.152	159.55	65.00	0.150	160.00	
65.00	0.150	165.00	600.93	240.37	21.18	0.00205	0.00016	0.152	164.66	65.00	0.150	165.00	
65.00	0.150	170.00	601.51	240.60	22.14	0.06548	0.00023	0.152	169.75	65.00	0.150	170.00	
65.01	0.150	175.00	600.43	240.17	21.84	-0.03154	0.00036	0.152	174.78	65.00	0.150	175.00	
65.00	0.150	180.00	595.34	238.14	21.09	-0.00563	-0.00006	0.152	179.94	65.00	0.150	180.00	
64.98	0.150	185.00	594.18	237.67	21.39	0.01417	0.00010	0.152	184.97	65.00	0.150	185.00	
65.00	0.150	190.00	590.50	236.20	20.72	-0.00512	-0.00001	0.153	190.07	65.00	0.150	190.00	
64.99	0.149	195.00	586.92	234.77	21.12	0.04463	-0.00004	0.153	195.06	65.00	0.150	195.00	
65.02	0.150	200.00	585.29	234.12	21.05	0.02499	0.00030	0.153	200.20	65.00	0.150	200.00	
64.99	0.150	205.00	589.17	235.67	21.63	-0.04778	0.00065	0.153	205.21	65.00	0.150	205.00	
65.01	0.150	210.00	581.64	232.65	20.97	0.00952	0.00049	0.154	210.23	65.00	0.150	210.00	
65.01	0.150	215.00	585.63	234.25	21.09	0.02035	0.00046	0.154	215.19	65.00	0.150	215.00	
64.98	0.150	220.00	589.40	235.76	20.64	-0.02799	0.00041	0.154	220.03	65.00	0.150	220.00	
65.00	0.150	225.00	593.98	237.59	20.80	-0.02155	0.00040	0.155	224.83	65.00	0.150	225.00	
65.02	0.150	230.00	597.66	239.07	20.78	-0.02036	0.00056	0.154	229.69	65.00	0.150	230.00	
64.99	0.150	235.00	601.25	240.50	20.40	-0.04992	0.00049	0.155	234.53	65.00	0.150	235.00	
65.02	0.150	240.00	609.01	243.60	20.88	-0.03613	0.00069	0.154	239.37	65.00	0.150	240.00	
