Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
79.99	0.009	0.00	274.19	109.68	24.29	-0.01740	0.00109	0.010	1.68	80.00	0.010	0.00	
80.00	0.010	5.00	274.23	109.69	23.88	0.02894	0.00058	0.011	4.92	80.00	0.010	5.00	
79.99	0.010	10.00	274.67	109.87	23.74	0.06066	0.00049	0.011	9.84	80.00	0.010	10.00	
79.99	0.010	15.00	274.86	109.94	23.38	0.03780	0.00046	0.011	14.51	80.00	0.010	15.00	
80.00	0.010	20.00	275.32	110.13	23.95	-0.01233	0.00021	0.010	19.33	80.00	0.010	20.00	
80.00	0.010	25.00	277.30	110.92	24.39	0.03738	0.00060	0.011	24.20	80.00	0.010	25.00	
80.00	0.010	30.00	278.49	111.40	24.40	0.02725	0.00038	0.010	28.75	80.00	0.010	30.00	
80.00	0.010	35.00	279.19	111.68	24.80	0.00053	0.00038	0.010	33.85	80.00	0.010	35.00	
80.00	0.010	40.00	280.15	112.06	25.03	0.02438	0.00056	0.010	38.30	80.00	0.010	40.00	
80.01	0.010	45.00	281.24	112.49	25.08	0.01217	0.00013	0.011	43.36	80.00	0.010	45.00	
80.01	0.010	50.00	281.23	112.49	24.31	0.03737	0.00026	0.010	47.87	80.00	0.010	50.00	
80.01	0.010	55.00	282.67	113.07	24.55	0.02402	0.00028	0.010	52.72	80.00	0.010	55.00	
80.00	0.011	60.00	283.38	113.35	24.58	0.02599	0.00023	0.010	57.71	80.00	0.010	60.00	
80.00	0.010	65.00	284.67	113.87	25.34	0.01874	0.00028	0.010	62.91	80.00	0.010	65.00	
79.99	0.010	70.00	284.64	113.85	24.99	0.00964	0.00025	0.010	67.61	80.00	0.010	70.00	
79.99	0.010	75.00	284.62	113.85	24.77	0.05777	0.00037	0.010	72.79	80.00	0.010	75.00	
80.00	0.010	78.00	284.63	113.85	24.93	0.05904	-0.00016	0.011	75.31	80.00	0.010	78.00	
80.01	0.010	81.00	285.61	114.24	25.44	0.00760	0.00016	0.010	79.00	80.00	0.010	81.00	
80.00	0.010	84.00	285.50	114.20	25.25	0.02380	0.00003	0.010	82.15	80.00	0.010	84.00	
80.00	0.010	86.00	285.69	114.28	25.35	0.02778	0.00004	0.010	84.26	80.00	0.010	86.00	
80.00	0.010	88.00	285.88	114.35	25.46	0.04585	-0.00010	0.010	85.98	80.00	0.010	88.00	
79.99	0.010	90.00	283.52	113.41	24.16	0.02687	0.00002	0.010	88.14	80.00	0.010	90.00	
