Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	0.029	110.00	1882.09	752.84	21.80	-0.03812	-0.00027	0.028	111.74	40.00	0.030	110.00	
40.00	0.030	115.00	1878.15	751.26	21.50	-0.00506	-0.00029	0.029	116.84	40.00	0.030	115.00	
40.00	0.030	120.00	1874.58	749.83	21.38	0.01286	-0.00032	0.029	122.19	40.00	0.030	120.00	
40.00	0.030	125.00	1872.04	748.81	21.44	-0.01805	-0.00027	0.030	127.25	40.00	0.030	125.00	
40.02	0.030	130.00	1871.97	748.79	21.45	-0.05969	-0.00005	0.030	132.59	40.00	0.030	130.00	
40.02	0.030	135.00	1869.26	747.70	21.51	0.08343	-0.00022	0.030	137.47	40.00	0.030	135.00	
40.02	0.030	140.00	1868.89	747.56	21.77	0.01151	-0.00016	0.030	142.63	40.00	0.030	140.00	
40.00	0.030	145.00	1866.24	746.49	21.81	-0.01856	-0.00011	0.030	147.90	40.00	0.030	145.00	
40.02	0.030	150.00	1863.12	745.25	21.68	0.00188	-0.00009	0.031	152.95	40.00	0.030	150.00	
40.00	0.030	155.00	1855.61	742.25	21.19	0.02464	-0.00017	0.031	158.17	40.00	0.030	155.00	
39.98	0.030	160.00	1860.84	744.34	21.47	0.05721	-0.00014	0.031	162.50	40.00	0.030	160.00	
40.01	0.030	165.00	1858.24	743.30	21.04	0.04254	-0.00011	0.031	167.53	40.00	0.030	165.00	
40.01	0.030	170.00	1862.07	744.83	21.48	-0.04665	-0.00005	0.031	172.52	40.00	0.030	170.00	
40.01	0.030	175.00	1863.11	745.25	21.62	-0.03934	-0.00003	0.032	177.42	40.00	0.030	175.00	
40.00	0.030	180.00	1851.33	740.53	20.51	0.05699	-0.00018	0.032	182.52	40.00	0.030	180.00	
40.01	0.030	185.00	1860.39	744.16	21.46	0.05939	-0.00002	0.032	187.04	40.00	0.030	185.00	
40.01	0.030	190.00	1857.98	743.19	21.38	-0.07422	-0.00003	0.032	191.99	40.00	0.030	190.00	
40.01	0.030	195.00	1857.28	742.91	21.20	0.02285	-0.00006	0.032	196.90	40.00	0.030	195.00	
40.01	0.030	200.00	1862.13	744.85	21.06	0.04044	-0.00005	0.032	201.94	40.00	0.030	200.00	
40.01	0.030	205.00	1864.36	745.74	21.39	0.01497	-0.00001	0.033	206.70	40.00	0.030	205.00	
40.01	0.030	210.00	1866.45	746.58	21.36	-0.00260	-0.00006	0.033	211.36	40.00	0.030	210.00	
40.00	0.030	215.00	1866.56	746.62	21.28	-0.00609	-0.00005	0.033	216.31	40.00	0.030	215.00	
40.01	0.030	220.00	1869.40	747.76	21.23	0.01157	-0.00003	0.033	221.07	40.00	0.030	220.00	
40.01	0.030	225.00	1870.00	748.00	21.37	-0.01368	-0.00003	0.033	225.73	40.00	0.030	225.00	
40.00	0.030	230.00	1872.00	748.80	21.41	0.02691	-0.00005	0.033	230.38	40.00	0.030	230.00	
40.00	0.030	235.00	1874.23	749.69	21.56	-0.03012	-0.00004	0.033	235.03	40.00	0.030	235.00	
40.01	0.030	240.00	1873.11	749.25	21.57	0.00447	-0.00005	0.033	239.77	40.00	0.030	240.00	
