Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
79.99	0.030	130.00	261.99	104.80	21.56	0.05834	0.00024	0.030	129.03	80.00	0.030	130.00	
80.00	0.030	135.00	258.71	103.48	21.31	0.00172	0.00016	0.030	134.32	80.00	0.030	135.00	
80.01	0.030	140.00	256.36	102.54	21.11	0.00022	0.00040	0.030	139.31	80.00	0.030	140.00	
80.00	0.030	145.00	254.24	101.70	21.56	0.01685	0.00003	0.031	144.55	80.00	0.030	145.00	
80.00	0.030	150.00	251.97	100.79	21.40	0.07121	0.00047	0.030	149.43	80.00	0.030	150.00	
80.00	0.030	155.00	250.05	100.02	21.60	-0.00365	0.00085	0.030	154.56	80.00	0.030	155.00	
80.00	0.030	160.00	246.23	98.49	20.39	0.07698	-0.00036	0.030	159.38	80.00	0.030	160.00	
80.00	0.030	165.00	246.08	98.43	21.17	0.01722	0.00047	0.030	164.37	80.00	0.030	165.00	
80.01	0.030	170.00	244.32	97.73	21.00	-0.00227	-0.00010	0.031	169.53	80.00	0.030	170.00	
80.00	0.029	175.00	242.28	96.91	20.77	0.10230	-0.00033	0.030	174.34	80.00	0.030	175.00	
80.00	0.029	180.00	242.66	97.06	20.71	-0.02167	0.00028	0.030	179.33	80.00	0.030	180.00	
80.00	0.030	185.00	241.61	96.64	20.41	0.00985	0.00010	0.030	184.53	80.00	0.030	185.00	
80.01	0.030	190.00	242.59	97.04	20.96	0.01367	0.00067	0.030	189.74	80.00	0.030	190.00	
80.00	0.030	195.00	243.13	97.25	21.00	0.06902	0.00009	0.030	194.73	80.00	0.030	195.00	
80.00	0.030	200.00	243.02	97.21	20.66	0.02052	0.00009	0.030	199.90	80.00	0.030	200.00	
80.00	0.030	205.00	244.26	97.71	21.17	0.01972	0.00033	0.031	205.01	80.00	0.030	205.00	
80.00	0.030	210.00	245.77	98.31	21.66	0.00701	0.00067	0.031	210.07	80.00	0.030	210.00	
80.00	0.030	215.00	245.82	98.33	20.88	0.00828	0.00017	0.030	215.12	80.00	0.030	215.00	
80.00	0.030	220.00	247.61	99.04	21.32	0.01846	0.00035	0.031	219.78	80.00	0.030	220.00	
80.00	0.030	225.00	249.68	99.87	21.60	0.01240	0.00042	0.031	224.73	80.00	0.030	225.00	
80.00	0.030	230.00	251.62	100.65	21.57	0.00344	0.00032	0.031	229.78	80.00	0.030	230.00	
80.00	0.030	235.00	254.19	101.68	21.82	0.01741	0.00037	0.031	234.29	80.00	0.030	235.00	
80.00	0.030	240.00	256.84	102.74	22.60	0.00873	0.00061	0.030	239.52	80.00	0.030	240.00	
