Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.98	0.500	0.00	413.70	165.48	18.73	0.05606	-0.00005	0.531	0.01	65.00	0.500	0.00	
65.00	0.500	5.00	412.58	165.03	18.56	0.04552	0.00001	0.532	5.08	65.00	0.500	5.00	
65.00	0.500	10.00	411.70	164.68	18.60	0.01718	0.00056	0.531	10.00	65.00	0.500	10.00	
65.02	0.500	15.00	409.27	163.71	18.37	-0.06102	0.00080	0.531	15.02	65.00	0.500	15.00	
65.01	0.500	20.00	406.38	162.55	18.09	0.00860	0.00036	0.531	19.92	65.00	0.500	20.00	
64.99	0.500	25.00	403.69	161.48	18.09	-0.01904	0.00078	0.529	24.82	65.00	0.500	25.00	
65.01	0.500	30.00	401.08	160.43	17.86	-0.02551	0.00049	0.528	29.63	65.00	0.500	30.00	
65.01	0.500	35.00	397.99	159.20	17.60	0.05824	0.00035	0.525	34.42	65.00	0.500	35.00	
65.00	0.500	40.00	395.76	158.31	17.70	0.04526	0.00024	0.522	39.19	65.00	0.500	40.00	
64.99	0.500	45.00	393.63	157.45	17.59	0.00703	0.00034	0.519	43.97	65.00	0.500	45.00	
65.01	0.500	50.00	388.13	155.25	16.41	0.03455	0.00020	0.515	48.77	65.00	0.500	50.00	
65.00	0.500	55.00	388.16	155.26	17.00	0.03112	0.00020	0.512	53.65	65.00	0.500	55.00	
65.01	0.500	60.00	386.88	154.75	16.91	0.02047	0.00039	0.508	58.59	65.00	0.500	60.00	
65.00	0.500	65.00	386.68	154.67	17.08	0.00191	0.00033	0.505	63.64	65.00	0.500	65.00	
65.01	0.499	70.00	383.42	153.37	16.72	0.04734	0.00014	0.502	68.75	65.00	0.500	70.00	
64.99	0.500	75.00	378.32	151.33	16.40	0.04592	0.00013	0.500	73.94	65.00	0.500	75.00	
65.01	0.500	78.00	374.36	149.75	15.99	-0.02618	0.00024	0.500	77.06	65.00	0.500	78.00	
64.99	0.500	81.00	371.00	148.40	15.74	0.05933	-0.00009	0.500	80.22	65.00	0.500	81.00	
65.00	0.500	84.00	370.04	148.02	15.51	0.08183	-0.00038	0.500	83.32	65.00	0.500	84.00	
65.00	0.500	86.00	371.98	148.79	15.61	0.06014	-0.00040	0.502	85.40	65.00	0.500	86.00	
64.99	0.500	88.00	375.04	150.01	15.45	0.08880	-0.00050	0.502	87.47	65.00	0.500	88.00	
65.00	0.501	90.00	378.33	151.33	15.90	0.08650	-0.00023	0.503	89.53	65.00	0.500	90.00	
65.00	0.500	92.00	376.85	150.74	15.78	-0.00507	0.00030	0.503	91.56	65.00	0.500	92.00	
65.00	0.500	94.00	373.28	149.31	15.85	0.05612	0.00011	0.504	93.61	65.00	0.500	94.00	
65.00	0.500	96.00	369.15	147.66	15.66	0.05524	0.00017	0.505	95.65	65.00	0.500	96.00	
65.00	0.500	99.00	370.80	148.32	16.09	0.02217	0.00019	0.507	98.65	65.00	0.500	99.00	
64.98	0.500	102.00	374.00	149.60	16.35	0.04130	0.00014	0.508	101.66	65.00	0.500	102.00	
65.00	0.500	105.00	379.00	151.60	16.20	-0.01420	-0.00003	0.510	104.63	65.00	0.500	105.00	
64.99	0.500	110.00	386.47	154.59	17.02	0.05747	0.00017	0.511	109.55	65.00	0.500	110.00	
65.00	0.500	115.00	391.25	156.50	17.11	0.01222	0.00028	0.512	114.40	65.00	0.500	115.00	
64.99	0.500	120.00	394.00	157.60	17.27	0.07465	0.00002	0.512	119.29	65.00	0.500	120.00	
65.00	0.500	125.00	395.73	158.29	16.99	0.05732	0.00024	0.512	124.17	65.00	0.500	125.00	
64.99	0.500	130.00	398.20	159.28	17.34	0.08105	-0.00024	0.512	129.11	65.00	0.500	130.00	
65.00	0.500	135.00	401.64	160.66	17.76	-0.04099	0.00090	0.511	134.08	65.00	0.500	135.00	
65.00	0.500	140.00	403.38	161.35	18.07	-0.05707	0.00062	0.510	139.03	65.00	0.500	140.00	
