Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	0.700	0.00	143.73	57.49	13.79	0.04208	-0.00176	0.742	-0.02	75.00	0.700	0.00	
74.98	0.699	5.00	143.05	57.22	13.77	0.02584	-0.00166	0.743	5.06	75.00	0.700	5.00	
75.00	0.700	10.00	142.80	57.12	14.08	0.03809	-0.00029	0.744	10.05	75.00	0.700	10.00	
75.01	0.700	15.00	141.59	56.64	13.72	0.05451	-0.00079	0.742	15.03	75.00	0.700	15.00	
75.00	0.700	20.00	140.32	56.13	13.64	0.11231	-0.00117	0.741	19.98	75.00	0.700	20.00	
75.00	0.700	25.00	139.46	55.78	13.72	0.06777	-0.00071	0.738	24.87	75.00	0.700	25.00	
75.00	0.700	30.00	137.96	55.18	13.43	0.10858	-0.00192	0.736	29.69	75.00	0.700	30.00	
75.00	0.699	35.00	137.86	55.15	13.97	0.04332	0.00036	0.733	34.47	75.00	0.700	35.00	
75.00	0.700	40.00	136.73	54.69	13.57	-0.00358	-0.00070	0.729	39.26	75.00	0.700	40.00	
75.00	0.700	45.00	136.78	54.71	13.71	0.02114	-0.00028	0.725	44.06	75.00	0.700	45.00	
75.00	0.700	50.00	136.92	54.77	13.84	0.05536	-0.00028	0.720	48.88	75.00	0.700	50.00	
75.00	0.700	55.00	137.48	54.99	13.91	0.03247	-0.00075	0.715	53.77	75.00	0.700	55.00	
75.01	0.701	60.00	138.22	55.29	14.07	0.03805	-0.00074	0.710	58.70	75.00	0.700	60.00	
75.01	0.700	65.00	138.92	55.57	14.30	0.03659	-0.00065	0.706	63.73	75.00	0.700	65.00	
74.99	0.700	70.00	139.47	55.79	14.17	0.03400	-0.00058	0.701	68.84	75.00	0.700	70.00	
75.00	0.699	75.00	139.49	55.80	14.56	0.01575	-0.00035	0.698	74.02	75.00	0.700	75.00	
75.00	0.700	78.00	139.40	55.76	14.58	0.03159	-0.00084	0.698	77.14	75.00	0.700	78.00	
75.01	0.700	81.00	138.90	55.56	14.49	0.01170	-0.00046	0.698	80.28	75.00	0.700	81.00	
75.00	0.700	84.00	140.95	56.38	14.77	0.00693	0.00027	0.699	83.42	75.00	0.700	84.00	
75.00	0.700	86.00	143.44	57.38	14.90	0.02147	-0.00045	0.700	85.49	75.00	0.700	86.00	
75.00	0.701	88.00	149.99	59.99	15.81	0.01520	0.00004	0.702	87.56	75.00	0.700	88.00	
74.99	0.700	90.00	157.85	63.14	17.29	0.02496	-0.00031	0.702	89.62	75.00	0.700	90.00	
75.00	0.700	92.00	152.98	61.19	16.20	0.00833	-0.00019	0.704	91.66	75.00	0.700	92.00	
75.00	0.700	94.00	145.13	58.05	15.11	0.04798	-0.00063	0.704	93.73	75.00	0.700	94.00	
75.00	0.700	96.00	141.20	56.48	14.57	0.03843	-0.00070	0.706	95.74	75.00	0.700	96.00	
75.00	0.700	99.00	140.89	56.36	14.94	0.04438	-0.00017	0.708	98.77	75.00	0.700	99.00	
75.00	0.699	102.00	140.88	56.35	14.24	0.01643	-0.00112	0.710	101.76	75.00	0.700	102.00	
75.01	0.700	105.00	142.18	56.87	14.33	0.04420	-0.00158	0.712	104.73	75.00	0.700	105.00	
75.00	0.700	110.00	143.32	57.33	14.50	0.05346	-0.00058	0.715	109.62	75.00	0.700	110.00	
75.00	0.700	115.00	143.15	57.26	14.32	0.11805	-0.00073	0.717	114.47	75.00	0.700	115.00	
75.00	0.700	120.00	142.44	56.98	14.11	0.02420	-0.00108	0.718	119.33	75.00	0.700	120.00	
75.00	0.699	125.00	142.41	56.96	14.34	0.04542	-0.00069	0.718	124.18	75.00	0.700	125.00	
75.00	0.700	130.00	141.68	56.67	13.89	0.05211	-0.00150	0.718	129.07	75.00	0.700	130.00	
75.00	0.700	135.00	141.35	56.54	13.78	0.05256	-0.00092	0.716	134.00	75.00	0.700	135.00	
74.99	0.700	140.00	142.20	56.88	14.17	0.03146	-0.00074	0.715	138.96	75.00	0.700	140.00	
75.00	0.700	145.00	143.08	57.23	14.47	-0.03595	0.00109	0.712	143.97	75.00	0.700	145.00	
75.01	0.701	150.00	143.63	57.45	14.09	-0.02484	0.00097	0.709	148.99	75.00	0.700	150.00	
75.00	0.700	155.00	144.40	57.76	14.08	0.01612	-0.00013	0.708	153.99	75.00	0.700	155.00	
75.00	0.700	160.00	145.37	58.15	14.00	0.05021	-0.00100	0.706	159.00	75.00	0.700	160.00	
75.00	0.700	165.00	146.21	58.48	13.95	0.01989	-0.00045	0.704	164.08	75.00	0.700	165.00	
75.00	0.700	170.00	147.29	58.92	14.11	0.09987	-0.00132	0.703	169.18	75.00	0.700	170.00	
75.00	0.700	175.00	148.39	59.35	14.47	-0.01475	-0.00006	0.703	174.38	75.00	0.700	175.00	
75.00	0.700	180.00	148.20	59.28	14.20	-0.01614	0.00059	0.703	179.59	75.00	0.700	180.00	
75.00	0.700	185.00	148.07	59.23	14.45	0.00983	0.00042	0.703	184.74	75.00	0.700	185.00	
75.00	0.700	190.00	146.99	58.80	14.12	0.01498	0.00033	0.704	189.95	75.00	0.700	190.00	
75.00	0.700	195.00	145.60	58.24	14.22	-0.00150	0.00004	0.706	195.16	75.00	0.700	195.00	
75.00	0.700	200.00	143.54	57.41	13.78	0.07594	-0.00049	0.708	200.31	75.00	0.700	200.00	
75.00	0.700	205.00	142.92	57.17	14.22	0.01727	0.00041	0.710	205.42	75.00	0.700	205.00	
75.00	0.700	210.00	141.26	56.51	13.87	0.02514	-0.00097	0.712	210.46	75.00	0.700	210.00	
75.01	0.700	215.00	140.40	56.16	13.74	-0.00520	-0.00016	0.714	215.42	75.00	0.700	215.00	
75.00	0.700	220.00	139.88	55.95	13.61	0.04238	-0.00048	0.716	220.26	75.00	0.700	220.00	
75.00	0.700	225.00	140.21	56.08	13.81	0.05635	-0.00045	0.718	225.05	75.00	0.700	225.00	
75.00	0.699	230.00	140.78	56.31	13.89	0.01701	0.00016	0.718	229.85	75.00	0.700	230.00	
75.00	0.699	235.00	141.09	56.44	13.80	0.02607	-0.00057	0.718	234.64	75.00	0.700	235.00	
75.00	0.700	240.00	142.74	57.10	14.64	0.05464	-0.00020	0.718	239.48	75.00	0.700	240.00	
