Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
65.00	5.000	145.00	101.91	40.76	10.58	0.06027	-0.00166	4.886	144.22	65.00	5.000	145.00	
65.00	5.000	150.00	100.45	40.18	10.46	0.07949	0.00005	4.875	149.24	65.00	5.000	150.00	
65.00	5.000	155.00	99.46	39.78	10.41	0.05784	0.00151	4.865	154.18	65.00	5.000	155.00	
65.00	5.000	160.00	98.83	39.53	10.34	0.04863	0.00281	4.857	159.13	65.00	5.000	160.00	
64.98	5.000	165.00	97.91	39.16	10.11	0.06605	0.00120	4.850	164.10	65.00	5.000	165.00	
65.01	5.000	170.00	98.48	39.39	10.38	0.03708	0.00473	4.844	169.14	65.00	5.000	170.00	
65.00	5.000	175.00	98.10	39.24	10.40	0.05545	0.00410	4.838	174.27	65.00	5.000	175.00	
65.00	5.000	180.00	97.40	38.96	10.17	0.16820	-0.00004	4.834	179.50	65.00	5.000	180.00	
65.00	5.000	185.00	96.21	38.48	9.66	0.05506	0.00240	4.833	184.69	65.00	5.000	185.00	
65.00	5.000	190.00	96.61	38.64	9.97	0.03986	0.00437	4.835	189.85	65.00	5.000	190.00	
65.00	5.000	195.00	97.09	38.84	10.46	0.01581	0.01029	4.839	195.03	65.00	5.000	195.00	
65.00	5.000	200.00	96.87	38.75	10.29	0.08620	0.01044	4.845	200.16	65.00	5.000	200.00	
65.00	5.000	205.00	96.46	38.58	10.00	0.18146	0.00856	4.853	205.29	65.00	5.000	205.00	
65.00	5.000	210.00	97.86	39.14	10.37	0.04492	0.01110	4.863	210.40	65.00	5.000	210.00	
65.01	5.000	215.00	99.66	39.86	10.66	0.01806	0.01166	4.875	215.48	65.00	5.000	215.00	
65.00	5.000	220.00	101.45	40.58	10.85	0.14041	0.01021	4.889	220.47	65.00	5.000	220.00	
65.00	5.000	225.00	103.72	41.49	11.05	0.10815	0.01183	4.902	225.42	65.00	5.000	225.00	
65.00	5.000	230.00	106.12	42.45	11.70	0.05474	0.01382	4.917	230.39	65.00	5.000	230.00	
64.99	5.000	235.00	108.03	43.21	11.85	0.02588	0.01122	4.931	235.33	65.00	5.000	235.00	
65.00	5.000	240.00	110.23	44.09	12.34	-0.00870	0.01118	4.945	240.25	65.00	5.000	240.00	
