Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	0.300	0.00	103.80	41.52	12.77	0.01970	0.00067	0.317	0.07	80.00	0.300	0.00	
80.00	0.300	5.00	103.88	41.55	12.85	0.00764	0.00079	0.317	5.06	80.00	0.300	5.00	
80.00	0.300	10.00	103.72	41.49	12.66	0.02058	-0.00033	0.317	10.12	80.00	0.300	10.00	
80.00	0.300	15.00	103.97	41.59	12.80	-0.00335	0.00008	0.316	15.09	80.00	0.300	15.00	
80.00	0.300	20.00	104.19	41.68	12.84	0.03982	-0.00027	0.316	20.04	80.00	0.300	20.00	
80.00	0.300	25.00	104.21	41.68	12.77	0.03660	-0.00031	0.315	24.96	80.00	0.300	25.00	
80.00	0.300	30.00	104.62	41.85	12.80	-0.00254	0.00017	0.314	29.82	80.00	0.300	30.00	
80.00	0.300	35.00	104.99	42.00	12.89	0.02897	0.00055	0.313	34.63	80.00	0.300	35.00	
80.00	0.300	40.00	105.73	42.29	12.86	0.05651	-0.00090	0.312	39.42	80.00	0.300	40.00	
80.01	0.300	45.00	107.17	42.87	13.10	0.04078	-0.00049	0.310	44.21	80.00	0.300	45.00	
80.01	0.300	50.00	109.33	43.73	13.47	0.03895	-0.00042	0.308	49.05	80.00	0.300	50.00	
80.00	0.300	55.00	111.21	44.48	13.50	0.01278	-0.00032	0.306	53.94	80.00	0.300	55.00	
80.00	0.300	60.00	113.60	45.44	13.69	0.05157	-0.00040	0.304	58.87	80.00	0.300	60.00	
80.00	0.300	65.00	116.42	46.57	13.83	0.06093	-0.00062	0.302	63.91	80.00	0.300	65.00	
80.00	0.300	70.00	119.78	47.91	14.12	0.02497	-0.00082	0.301	69.00	80.00	0.300	70.00	
80.00	0.300	75.00	123.95	49.58	14.48	0.06940	-0.00075	0.300	74.16	80.00	0.300	75.00	
80.00	0.300	78.00	127.17	50.87	14.59	0.06170	-0.00141	0.300	77.25	80.00	0.300	78.00	
80.00	0.300	81.00	132.06	52.83	14.98	0.02210	-0.00095	0.300	80.38	80.00	0.300	81.00	
80.00	0.300	84.00	139.59	55.83	15.75	0.01476	-0.00013	0.300	83.47	80.00	0.300	84.00	
80.00	0.300	86.00	146.60	58.64	16.50	0.08214	-0.00059	0.301	85.54	80.00	0.300	86.00	
80.00	0.300	88.00	155.51	62.21	18.13	0.06938	0.00041	0.301	87.56	80.00	0.300	88.00	
80.00	0.300	90.00	160.51	64.20	18.95	0.05004	0.00028	0.302	89.59	80.00	0.300	90.00	
80.00	0.300	92.00	157.29	62.92	18.61	0.03970	-0.00070	0.302	91.65	80.00	0.300	92.00	
80.00	0.300	94.00	148.82	59.53	16.99	-0.02505	0.00072	0.303	93.70	80.00	0.300	94.00	
80.00	0.300	96.00	141.06	56.42	16.06	-0.00605	0.00023	0.303	95.73	80.00	0.300	96.00	
80.00	0.300	99.00	133.15	53.26	15.20	0.03472	0.00015	0.304	98.74	80.00	0.300	99.00	
80.00	0.300	102.00	128.42	51.37	14.83	0.04802	-0.00074	0.305	101.72	80.00	0.300	102.00	
80.00	0.300	105.00	125.24	50.10	14.69	-0.02293	-0.00066	0.305	104.71	80.00	0.300	105.00	
80.00	0.300	110.00	121.37	48.55	14.42	0.03914	-0.00104	0.307	109.61	80.00	0.300	110.00	
80.00	0.301	115.00	118.05	47.22	14.03	0.05061	-0.00237	0.308	114.48	80.00	0.300	115.00	
80.00	0.300	120.00	115.36	46.14	13.77	-0.02885	-0.00039	0.308	119.35	80.00	0.300	120.00	
80.00	0.300	125.00	113.42	45.37	13.78	0.03371	0.00007	0.309	124.22	80.00	0.300	125.00	
80.00	0.300	130.00	111.21	44.48	13.48	0.01660	-0.00031	0.308	129.17	80.00	0.300	130.00	
80.00	0.300	135.00	109.75	43.90	13.53	0.01705	-0.00010	0.308	134.15	80.00	0.300	135.00	
80.00	0.300	140.00	108.45	43.38	13.23	0.08134	0.00033	0.307	139.14	80.00	0.300	140.00	
80.00	0.300	145.00	107.96	43.18	13.46	0.04035	0.00110	0.306	144.19	80.00	0.300	145.00	
79.99	0.300	150.00	106.99	42.80	13.20	0.00960	0.00069	0.306	149.21	80.00	0.300	150.00	
79.99	0.300	155.00	106.75	42.70	13.35	0.02506	0.00119	0.305	154.21	80.00	0.300	155.00	
80.00	0.300	160.00	105.76	42.30	12.79	-0.03927	-0.00007	0.304	159.19	80.00	0.300	160.00	
80.00	0.300	165.00	106.10	42.44	13.09	0.00077	0.00177	0.304	164.23	80.00	0.300	165.00	
80.00	0.300	170.00	105.82	42.33	12.96	0.01878	-0.00105	0.304	169.33	80.00	0.300	170.00	
80.00	0.300	175.00	106.01	42.41	13.02	0.00388	0.00008	0.304	174.47	80.00	0.300	175.00	
80.00	0.300	180.00	106.13	42.45	13.14	0.00629	0.00081	0.304	179.53	80.00	0.300	180.00	
80.00	0.300	185.00	106.26	42.50	13.18	0.04727	0.00038	0.304	184.65	80.00	0.300	185.00	
80.00	0.300	190.00	106.06	42.42	13.16	0.03069	-0.00085	0.304	189.78	80.00	0.300	190.00	
80.00	0.301	195.00	105.96	42.39	13.15	-0.02084	0.00084	0.305	194.97	80.00	0.300	195.00	
80.00	0.300	200.00	105.71	42.28	13.16	0.04928	-0.00063	0.306	200.08	80.00	0.300	200.00	
80.00	0.300	205.00	105.77	42.31	13.23	0.08391	-0.00168	0.306	205.16	80.00	0.300	205.00	
80.00	0.300	210.00	105.94	42.38	13.19	0.04044	-0.00130	0.307	210.17	80.00	0.300	210.00	
79.99	0.300	215.00	106.85	42.74	13.38	0.06039	0.00012	0.307	215.15	80.00	0.300	215.00	
80.00	0.300	220.00	107.42	42.97	13.38	0.05221	-0.00061	0.308	220.04	80.00	0.300	220.00	
79.99	0.300	225.00	109.02	43.61	13.55	0.03041	0.00084	0.308	224.84	80.00	0.300	225.00	
79.99	0.300	230.00	110.73	44.29	13.82	0.03267	0.00051	0.308	229.68	80.00	0.300	230.00	
80.00	0.301	235.00	112.72	45.09	13.81	0.05422	-0.00041	0.309	234.47	80.00	0.300	235.00	
80.00	0.300	240.00	115.37	46.15	13.88	0.05703	-0.00049	0.308	239.35	80.00	0.300	240.00	
