Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
29.99	1.000	0.00	1455.66	582.26	20.77	-0.10770	0.00069	1.059	-0.58	30.00	1.000	0.00	
30.00	1.000	5.00	1439.72	575.89	19.27	0.04015	-0.00001	1.061	4.49	30.00	1.000	5.00	
30.00	1.000	10.00	1439.65	575.86	19.19	0.00287	0.00017	1.061	9.49	30.00	1.000	10.00	
30.00	1.000	15.00	1445.36	578.14	19.54	-0.01401	0.00042	1.061	14.44	30.00	1.000	15.00	
30.00	1.000	20.00	1451.22	580.49	19.68	-0.10559	0.00060	1.059	19.33	30.00	1.000	20.00	
30.00	1.000	25.00	1454.34	581.74	18.89	-0.08643	0.00070	1.056	24.17	30.00	1.000	25.00	
30.00	1.000	30.00	1468.26	587.31	19.32	-0.12553	0.00074	1.051	28.94	30.00	1.000	30.00	
30.01	1.000	35.00	1478.81	591.52	19.18	-0.09876	0.00079	1.046	33.68	30.00	1.000	35.00	
30.02	1.000	40.00	1489.95	595.98	18.62	-0.09331	0.00072	1.039	38.36	30.00	1.000	40.00	
30.00	1.001	45.00	1517.07	606.83	18.82	-0.10473	0.00077	1.029	43.08	30.00	1.000	45.00	
30.01	1.000	50.00	1540.55	616.22	18.39	-0.08598	0.00072	1.018	47.81	30.00	1.000	50.00	
30.00	1.000	55.00	1567.88	627.15	18.08	-0.06836	0.00065	1.007	52.71	30.00	1.000	55.00	
30.00	1.000	60.00	1601.01	640.40	17.35	-0.09735	0.00058	0.999	57.70	30.00	1.000	60.00	
30.01	1.000	65.00	1651.85	660.74	17.34	-0.08771	0.00056	0.991	62.75	30.00	1.000	65.00	
30.00	0.999	70.00	1722.09	688.84	17.09	-0.13084	0.00053	0.982	67.89	30.00	1.000	70.00	
30.00	1.000	75.00	1804.73	721.89	16.62	-0.04386	0.00040	0.978	73.13	30.00	1.000	75.00	
29.99	1.000	78.00	1866.51	746.61	16.28	-0.14532	0.00035	0.975	76.37	30.00	1.000	78.00	
29.99	1.000	81.00	1949.44	779.77	16.85	-0.18729	0.00033	0.973	79.54	30.00	1.000	81.00	
29.99	1.000	84.00	2033.84	813.54	17.51	-0.16876	0.00031	0.973	82.68	30.00	1.000	84.00	
29.99	1.000	86.00	2077.44	830.97	17.69	-0.12549	0.00015	0.972	84.85	30.00	1.000	86.00	
30.00	1.000	88.00	2114.30	845.72	18.07	-0.13696	0.00014	0.972	86.95	30.00	1.000	88.00	
29.99	1.000	90.00	2133.20	853.28	18.06	-0.10662	0.00010	0.972	89.03	30.00	1.000	90.00	
30.00	1.000	92.00	2128.73	851.49	18.18	-0.11776	0.00006	0.973	91.10	30.00	1.000	92.00	
30.00	1.000	94.00	2103.51	841.40	17.71	-0.06328	0.00001	0.974	93.16	30.00	1.000	94.00	
29.98	1.000	96.00	2057.66	823.07	17.11	-0.08674	-0.00009	0.976	95.21	30.00	1.000	96.00	
30.00	1.000	99.00	1993.11	797.25	17.07	-0.15198	0.00014	0.978	98.17	30.00	1.000	99.00	
29.99	1.000	102.00	1912.73	765.09	16.35	-0.14797	0.00013	0.981	101.17	30.00	1.000	102.00	
30.00	1.000	105.00	1849.00	739.60	16.75	-0.17837	0.00026	0.985	104.14	30.00	1.000	105.00	
29.99	1.000	110.00	1763.61	705.45	16.97	-0.12356	0.00032	0.989	108.99	30.00	1.000	110.00	
30.00	1.000	115.00	1696.17	678.47	17.29	-0.14765	0.00043	0.991	113.91	30.00	1.000	115.00	
30.00	1.000	120.00	1648.05	659.22	17.99	-0.11868	0.00041	0.994	118.80	30.00	1.000	120.00	
30.00	1.000	125.00	1605.75	642.30	18.39	-0.16959	0.00062	0.997	123.72	30.00	1.000	125.00	
30.00	1.000	130.00	1573.07	629.23	18.75	-0.11072	0.00053	0.998	128.65	30.00	1.000	130.00	
