Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.070	0.00	2171.62	868.65	24.58	-0.21435	0.00081	0.072	-0.90	35.00	0.070	0.00	
35.00	0.070	5.00	2148.36	859.34	22.06	-0.06553	-0.00003	0.074	3.41	35.00	0.070	5.00	
35.00	0.070	10.00	2140.33	856.13	22.07	-0.04467	0.00002	0.074	8.40	35.00	0.070	10.00	
35.00	0.070	15.00	2142.31	856.92	21.95	-0.02913	0.00004	0.073	13.25	35.00	0.070	15.00	
35.00	0.070	20.00	2142.47	856.99	22.01	-0.01722	0.00005	0.073	18.22	35.00	0.070	20.00	
35.00	0.070	25.00	2138.69	855.47	21.73	0.02101	-0.00004	0.073	23.14	35.00	0.070	25.00	
34.99	0.070	30.00	2147.08	858.83	22.22	-0.02186	0.00006	0.072	27.95	35.00	0.070	30.00	
35.00	0.069	35.00	2147.70	859.08	22.14	-0.01945	0.00005	0.072	32.74	35.00	0.070	35.00	
35.00	0.070	40.00	2154.23	861.69	22.24	-0.06654	0.00007	0.071	37.44	35.00	0.070	40.00	
35.00	0.070	45.00	2161.21	864.48	22.49	-0.07757	0.00003	0.071	42.38	35.00	0.070	45.00	
35.00	0.070	50.00	2160.52	864.21	22.01	-0.01174	-0.00002	0.069	47.27	35.00	0.070	50.00	
35.00	0.070	55.00	2163.48	865.39	22.16	-0.07192	-0.00007	0.069	52.28	35.00	0.070	55.00	
35.00	0.070	60.00	2173.69	869.48	22.33	-0.02331	-0.00010	0.068	57.51	35.00	0.070	60.00	
35.00	0.070	65.00	2178.95	871.58	22.26	-0.01453	-0.00012	0.067	62.84	35.00	0.070	65.00	
35.00	0.070	70.00	2186.54	874.61	22.43	-0.04993	-0.00016	0.067	68.19	35.00	0.070	70.00	
35.00	0.070	75.00	2187.64	875.05	22.45	-0.02954	-0.00018	0.066	73.70	35.00	0.070	75.00	
35.00	0.070	78.00	2190.49	876.19	22.41	-0.01893	-0.00021	0.066	77.19	35.00	0.070	78.00	
35.00	0.070	81.00	2188.12	875.25	22.27	-0.00532	-0.00026	0.066	80.57	35.00	0.070	81.00	
35.00	0.070	84.00	2191.82	876.73	22.42	-0.02759	-0.00027	0.066	83.80	35.00	0.070	84.00	
35.00	0.070	86.00	2189.81	875.92	22.44	-0.03032	-0.00029	0.067	85.93	35.00	0.070	86.00	
35.00	0.070	88.00	2191.56	876.62	22.52	0.02869	-0.00029	0.067	88.16	35.00	0.070	88.00	
35.00	0.070	90.00	2191.31	876.52	22.42	-0.02745	-0.00028	0.067	90.34	35.00	0.070	90.00	
34.99	0.070	92.00	2192.72	877.09	22.82	0.01912	-0.00032	0.067	92.61	35.00	0.070	92.00	
35.00	0.070	94.00	2188.01	875.21	22.24	-0.03950	-0.00032	0.066	94.86	35.00	0.070	94.00	
35.00	0.070	96.00	2185.63	874.25	22.46	0.00271	-0.00036	0.067	96.83	35.00	0.070	96.00	
34.99	0.070	99.00	2181.71	872.68	22.06	-0.04403	-0.00035	0.067	99.87	35.00	0.070	99.00	
35.00	0.070	102.00	2183.39	873.36	22.45	0.00583	-0.00033	0.068	102.91	35.00	0.070	102.00	
35.00	0.070	105.00	2185.00	874.00	22.45	-0.01936	-0.00033	0.068	106.08	35.00	0.070	105.00	
35.00	0.070	110.00	2178.49	871.39	22.22	-0.03017	-0.00030	0.068	110.97	35.00	0.070	110.00	
35.01	0.070	115.00	2172.17	868.87	22.22	-0.02437	-0.00034	0.068	116.19	35.00	0.070	115.00	
35.00	0.070	120.00	2171.36	868.54	22.40	-0.00509	-0.00023	0.069	121.32	35.00	0.070	120.00	
35.00	0.070	125.00	2172.68	869.07	22.26	0.02961	-0.00023	0.070	126.45	35.00	0.070	125.00	
35.01	0.070	130.00	2164.82	865.93	22.09	-0.02682	-0.00021	0.070	131.37	35.00	0.070	130.00	
35.01	0.070	135.00	2160.88	864.35	22.36	0.03094	-0.00020	0.071	136.37	35.00	0.070	135.00	
35.00	0.070	140.00	2153.83	861.53	22.29	-0.05225	-0.00013	0.071	141.50	35.00	0.070	140.00	
35.00	0.070	145.00	2148.25	859.30	22.03	0.04558	-0.00017	0.071	146.45	35.00	0.070	145.00	
35.00	0.070	150.00	2143.04	857.22	21.85	-0.02136	-0.00017	0.071	151.54	35.00	0.070	150.00	
34.99	0.070	155.00	2147.42	858.97	22.23	0.01633	-0.00006	0.072	156.56	35.00	0.070	155.00	
35.00	0.070	160.00	2144.08	857.63	22.12	-0.04388	-0.00004	0.072	161.55	35.00	0.070	160.00	
35.00	0.070	165.00	2138.03	855.21	21.73	-0.05986	-0.00010	0.072	166.48	35.00	0.070	165.00	
35.00	0.070	170.00	2137.23	854.89	21.91	-0.04651	-0.00011	0.072	171.27	35.00	0.070	170.00	
