Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.300	0.00	343.30	137.32	18.63	0.03822	0.00035	0.316	-0.18	70.00	0.300	0.00	
70.01	0.300	5.00	343.06	137.22	18.45	0.06289	-0.00003	0.316	4.88	70.00	0.300	5.00	
70.00	0.300	10.00	343.45	137.38	18.78	-0.00282	0.00030	0.316	9.90	70.00	0.300	10.00	
70.00	0.300	15.00	342.02	136.81	18.39	-0.00114	0.00006	0.316	14.87	70.00	0.300	15.00	
70.01	0.301	20.00	341.96	136.78	18.50	0.04714	0.00054	0.316	19.85	70.00	0.300	20.00	
70.00	0.300	25.00	341.31	136.52	18.37	0.03720	0.00080	0.315	24.74	70.00	0.300	25.00	
69.99	0.300	30.00	340.58	136.23	18.67	-0.04473	0.00080	0.314	29.61	70.00	0.300	30.00	
70.00	0.300	35.00	339.46	135.78	18.44	-0.02075	0.00071	0.313	34.41	70.00	0.300	35.00	
70.00	0.300	40.00	338.43	135.37	18.06	0.03874	0.00073	0.312	39.21	70.00	0.300	40.00	
70.00	0.300	45.00	338.12	135.25	18.26	0.01724	0.00074	0.310	44.02	70.00	0.300	45.00	
69.99	0.300	50.00	337.99	135.20	18.10	0.05395	0.00048	0.308	48.85	70.00	0.300	50.00	
69.99	0.300	55.00	338.04	135.22	18.19	0.05967	0.00040	0.306	53.68	70.00	0.300	55.00	
70.01	0.300	60.00	338.58	135.43	18.01	0.00072	0.00053	0.304	58.61	70.00	0.300	60.00	
70.00	0.300	65.00	338.87	135.55	17.94	0.05097	0.00022	0.302	63.66	70.00	0.300	65.00	
69.99	0.300	70.00	339.72	135.89	18.18	0.01753	0.00025	0.300	68.76	70.00	0.300	70.00	
70.00	0.300	75.00	339.71	135.88	17.78	0.04971	0.00005	0.299	73.91	70.00	0.300	75.00	
70.00	0.300	78.00	340.91	136.36	17.76	0.05170	0.00012	0.300	77.02	70.00	0.300	78.00	
70.00	0.300	81.00	343.98	137.59	18.29	0.06201	0.00019	0.299	80.15	70.00	0.300	81.00	
70.01	0.300	84.00	348.27	139.31	18.68	0.06177	-0.00003	0.299	83.27	70.00	0.300	84.00	
70.00	0.300	86.00	352.75	141.10	19.32	0.00683	0.00040	0.300	85.37	70.00	0.300	86.00	
