Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.500	0.00	543.19	217.28	19.60	0.01942	0.00044	0.529	-0.19	60.00	0.500	0.00	
59.99	0.500	5.00	540.28	216.11	18.96	0.02542	-0.00026	0.530	4.83	60.00	0.500	5.00	
60.00	0.500	10.00	540.47	216.19	19.56	-0.02928	0.00030	0.530	9.82	60.00	0.500	10.00	
60.00	0.500	15.00	539.48	215.79	19.66	0.02480	0.00044	0.530	14.81	60.00	0.500	15.00	
60.01	0.500	20.00	536.25	214.50	19.28	-0.03642	0.00073	0.529	19.77	60.00	0.500	20.00	
60.00	0.500	25.00	532.94	213.18	19.02	-0.01462	0.00072	0.528	24.65	60.00	0.500	25.00	
60.00	0.501	30.00	529.14	211.66	18.47	-0.03272	0.00071	0.526	29.48	60.00	0.500	30.00	
60.00	0.500	35.00	526.08	210.43	18.68	0.04958	0.00061	0.524	34.26	60.00	0.500	35.00	
60.00	0.500	40.00	522.56	209.02	18.35	0.01659	0.00054	0.521	39.02	60.00	0.500	40.00	
60.00	0.500	45.00	518.99	207.59	17.96	0.04543	0.00040	0.518	43.81	60.00	0.500	45.00	
60.00	0.500	50.00	515.31	206.12	17.42	0.04856	0.00040	0.514	48.62	60.00	0.500	50.00	
59.99	0.500	55.00	514.98	205.99	17.83	0.03107	0.00048	0.510	53.51	60.00	0.500	55.00	
60.00	0.500	60.00	511.46	204.59	17.41	0.02366	0.00037	0.507	58.45	60.00	0.500	60.00	
60.00	0.500	65.00	507.89	203.16	17.05	0.02818	0.00025	0.503	63.48	60.00	0.500	65.00	
60.00	0.500	70.00	502.40	200.96	16.37	0.05358	0.00013	0.501	68.58	60.00	0.500	70.00	
60.00	0.500	75.00	497.55	199.02	16.21	0.03523	0.00011	0.499	73.78	60.00	0.500	75.00	
60.00	0.500	78.00	492.74	197.10	15.74	0.01891	0.00039	0.499	76.92	60.00	0.500	78.00	
60.01	0.500	81.00	487.89	195.16	15.05	0.04621	0.00002	0.498	80.07	60.00	0.500	81.00	
60.00	0.500	84.00	486.51	194.61	14.56	0.02712	-0.00009	0.499	83.18	60.00	0.500	84.00	
60.00	0.499	86.00	486.28	194.51	13.96	0.06584	-0.00015	0.499	85.30	60.00	0.500	86.00	
60.01	0.500	88.00	488.56	195.43	13.67	0.03424	0.00000	0.501	87.35	60.00	0.500	88.00	
60.00	0.500	90.00	491.90	196.76	13.91	0.01923	0.00011	0.501	89.42	60.00	0.500	90.00	
60.00	0.500	92.00	490.17	196.07	13.93	0.04280	-0.00009	0.502	91.47	60.00	0.500	92.00	
60.00	0.500	94.00	487.94	195.18	14.26	-0.03984	0.00008	0.503	93.50	60.00	0.500	94.00	
60.00	0.500	96.00	483.76	193.50	14.08	0.05816	-0.00030	0.504	95.55	60.00	0.500	96.00	
60.00	0.499	99.00	486.33	194.53	14.86	0.02469	0.00008	0.504	98.54	60.00	0.500	99.00	
60.00	0.500	102.00	490.53	196.21	15.33	0.04446	-0.00002	0.507	101.51	60.00	0.500	102.00	
60.00	0.500	105.00	496.91	198.76	16.02	0.01230	0.00011	0.508	104.51	60.00	0.500	105.00	
60.00	0.500	110.00	505.79	202.32	16.67	0.04004	0.00018	0.509	109.44	60.00	0.500	110.00	
60.00	0.500	115.00	512.83	205.13	17.01	-0.00782	0.00015	0.510	114.29	60.00	0.500	115.00	
60.00	0.500	120.00	516.56	206.62	17.11	0.00194	0.00018	0.512	119.16	60.00	0.500	120.00	
60.00	0.499	125.00	520.79	208.32	17.54	0.01486	0.00034	0.511	124.03	60.00	0.500	125.00	
60.00	0.500	130.00	523.88	209.55	17.85	0.01903	0.00016	0.511	128.96	60.00	0.500	130.00	
60.00	0.500	135.00	527.06	210.82	17.93	-0.01195	0.00029	0.511	133.90	60.00	0.500	135.00	
60.00	0.500	140.00	530.62	212.25	18.21	-0.05103	0.00051	0.510	138.90	60.00	0.500	140.00	
60.00	0.500	145.00	534.37	213.75	18.66	-0.00058	0.00049	0.509	143.89	60.00	0.500	145.00	
60.00	0.500	150.00	538.18	215.27	19.04	-0.05014	0.00072	0.508	148.92	60.00	0.500	150.00	
60.00	0.500	155.00	541.61	216.64	19.13	-0.07015	0.00088	0.507	153.92	60.00	0.500	155.00	
59.99	0.500	160.00	543.51	217.40	19.20	-0.03969	0.00054	0.506	158.95	60.00	0.500	160.00	
60.00	0.500	165.00	545.46	218.18	19.30	-0.03226	0.00034	0.506	163.99	60.00	0.500	165.00	
60.00	0.500	170.00	547.64	219.05	19.52	-0.03641	0.00031	0.506	169.04	60.00	0.500	170.00	
59.99	0.500	175.00	546.66	218.67	19.10	-0.00462	0.00020	0.506	174.23	60.00	0.500	175.00	
60.00	0.500	180.00	547.30	218.92	19.24	0.02121	0.00026	0.506	179.35	60.00	0.500	180.00	
60.00	0.500	185.00	543.61	217.44	18.73	0.02399	-0.00036	0.506	184.50	60.00	0.500	185.00	
60.00	0.500	190.00	543.18	217.27	19.18	0.00540	0.00023	0.507	189.65	60.00	0.500	190.00	
60.00	0.499	195.00	539.76	215.91	19.23	-0.02436	0.00065	0.508	194.74	60.00	0.500	195.00	
60.00	0.500	200.00	535.88	214.35	19.09	-0.00899	0.00052	0.510	199.84	60.00	0.500	200.00	
59.99	0.500	205.00	531.98	212.79	18.85	-0.03601	0.00077	0.511	204.95	60.00	0.500	205.00	
60.00	0.500	210.00	529.56	211.82	19.16	-0.02505	0.00083	0.512	209.98	60.00	0.500	210.00	
59.99	0.500	215.00	526.39	210.56	18.81	0.00394	0.00067	0.514	214.96	60.00	0.500	215.00	
59.99	0.501	220.00	524.25	209.70	18.58	-0.03912	0.00069	0.516	219.76	60.00	0.500	220.00	
60.00	0.500	225.00	521.81	208.72	18.13	0.00771	0.00061	0.516	224.54	60.00	0.500	225.00	
59.99	0.500	230.00	520.92	208.37	18.08	0.06122	0.00023	0.517	229.35	60.00	0.500	230.00	
59.99	0.500	235.00	520.64	208.26	17.78	0.03056	0.00040	0.517	234.21	60.00	0.500	235.00	
60.00	0.500	240.00	521.14	208.46	17.56	0.04531	0.00044	0.516	239.01	60.00	0.500	240.00	
