Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
30.00	2.000	125.00	1179.68	471.87	16.71	-0.01453	-0.00014	1.996	123.86	30.00	2.000	125.00	
30.00	2.000	130.00	1156.07	462.43	16.90	0.04013	-0.00014	1.993	128.80	30.00	2.000	130.00	
30.01	2.000	135.00	1140.11	456.04	17.35	0.00530	-0.00008	1.988	133.78	30.00	2.000	135.00	
30.00	2.000	140.00	1133.11	453.24	18.34	-0.00900	0.00014	1.982	138.75	30.00	2.000	140.00	
30.00	2.000	145.00	1130.17	452.07	18.80	-0.06568	0.00037	1.976	143.77	30.00	2.000	145.00	
30.00	2.000	150.00	1128.16	451.26	19.84	-0.01497	0.00054	1.971	148.78	30.00	2.000	150.00	
30.01	2.000	155.00	1121.29	448.51	19.77	-0.07768	0.00064	1.968	153.81	30.00	2.000	155.00	
30.00	2.000	160.00	1118.00	447.20	20.12	-0.13147	0.00080	1.965	158.83	30.00	2.000	160.00	
30.01	2.000	165.00	1115.28	446.11	20.62	-0.13676	0.00089	1.963	163.85	30.00	2.000	165.00	
30.00	2.000	170.00	1112.80	445.12	20.57	-0.16190	0.00093	1.961	168.90	30.00	2.000	170.00	
30.01	2.000	175.00	1107.85	443.14	20.13	-0.07930	0.00068	1.959	174.06	30.00	2.000	175.00	
30.00	2.000	180.00	1101.22	440.49	19.49	0.01004	0.00030	1.959	179.27	30.00	2.000	180.00	
30.00	2.000	185.00	1101.08	440.43	19.50	-0.04604	0.00059	1.960	184.44	30.00	2.000	185.00	
30.00	2.000	190.00	1104.46	441.79	19.86	-0.11602	0.00140	1.962	189.57	30.00	2.000	190.00	
30.00	2.000	195.00	1106.23	442.49	20.36	-0.13420	0.00172	1.965	194.74	30.00	2.000	195.00	
30.00	2.000	200.00	1104.85	441.94	20.03	-0.08817	0.00178	1.970	199.86	30.00	2.000	200.00	
30.00	2.000	205.00	1103.12	441.25	19.80	-0.06237	0.00174	1.975	204.94	30.00	2.000	205.00	
30.01	2.000	210.00	1107.80	443.12	19.96	-0.05736	0.00199	1.981	210.00	30.00	2.000	210.00	
30.00	2.000	215.00	1108.99	443.59	19.28	-0.04359	0.00196	1.987	215.00	30.00	2.000	215.00	
30.00	2.000	220.00	1110.86	444.34	18.13	-0.01572	0.00184	1.994	219.92	30.00	2.000	220.00	
30.00	2.000	225.00	1120.69	448.28	17.93	-0.01161	0.00174	2.000	224.81	30.00	2.000	225.00	
30.00	2.000	230.00	1133.90	453.56	17.07	-0.05444	0.00187	2.005	229.69	30.00	2.000	230.00	
30.00	1.999	235.00	1155.09	462.04	16.94	-0.03343	0.00175	2.010	234.54	30.00	2.000	235.00	
30.00	2.000	240.00	1178.48	471.39	16.04	-0.06846	0.00157	2.013	239.39	30.00	2.000	240.00	
