Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.01	0.300	0.00	984.17	393.67	20.75	-0.02928	0.00062	0.315	-0.11	50.00	0.300	0.00	
50.00	0.300	5.00	977.34	390.94	19.78	0.05250	-0.00002	0.316	4.81	50.00	0.300	5.00	
49.99	0.300	10.00	977.24	390.89	19.63	-0.04068	0.00009	0.316	9.85	50.00	0.300	10.00	
49.99	0.300	15.00	977.54	391.02	19.60	0.01623	-0.00003	0.317	14.82	50.00	0.300	15.00	
49.99	0.300	20.00	978.24	391.30	19.46	-0.04171	0.00023	0.317	19.78	50.00	0.300	20.00	
49.99	0.300	25.00	979.98	391.99	19.51	-0.02664	0.00038	0.316	24.68	50.00	0.300	25.00	
49.99	0.300	30.00	980.44	392.18	19.33	-0.02177	0.00037	0.314	29.49	50.00	0.300	30.00	
50.00	0.300	35.00	981.53	392.61	19.31	-0.02842	0.00036	0.313	34.28	50.00	0.300	35.00	
49.99	0.300	40.00	979.60	391.84	18.38	-0.05682	0.00033	0.311	39.00	50.00	0.300	40.00	
49.98	0.300	45.00	981.79	392.72	18.22	-0.03778	0.00047	0.309	43.79	50.00	0.300	45.00	
50.00	0.300	50.00	981.60	392.64	17.77	-0.08052	0.00042	0.306	48.60	50.00	0.300	50.00	
49.98	0.300	55.00	986.44	394.58	17.77	-0.03922	0.00050	0.304	53.49	50.00	0.300	55.00	
49.98	0.300	60.00	991.04	396.42	17.68	-0.07319	0.00050	0.301	58.43	50.00	0.300	60.00	
49.98	0.299	65.00	992.25	396.90	16.73	-0.04543	0.00039	0.299	63.46	50.00	0.300	65.00	
49.99	0.299	70.00	996.60	398.64	16.20	-0.06344	0.00040	0.297	68.61	50.00	0.300	70.00	
49.99	0.300	75.00	1002.75	401.10	15.53	-0.06953	0.00037	0.297	73.79	50.00	0.300	75.00	
49.99	0.301	78.00	1004.88	401.95	15.04	-0.01953	0.00012	0.297	77.04	50.00	0.300	78.00	
49.99	0.299	81.00	1005.52	402.21	14.44	-0.02671	-0.00003	0.296	80.18	50.00	0.300	81.00	
49.99	0.300	84.00	1014.46	405.79	14.68	-0.05766	0.00019	0.297	83.32	50.00	0.300	84.00	
49.99	0.300	86.00	1011.36	404.54	14.24	0.00207	-0.00024	0.298	85.44	50.00	0.300	86.00	
49.99	0.301	88.00	1014.86	405.95	14.25	-0.08889	0.00004	0.298	87.51	50.00	0.300	88.00	
