Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	0.001	0.00	440.28	176.11	29.07	0.01971	0.00110	0.001	5.97	75.00	0.000	0.00	
75.01	-0.000	5.00	439.20	175.68	28.77	0.07690	0.00017	0.001	6.43	75.00	0.000	5.00	
75.00	0.000	10.00	439.97	175.99	28.88	0.04754	0.00014	0.001	7.01	75.00	0.000	10.00	
74.98	-0.000	15.00	438.56	175.42	27.90	0.01380	0.00040	0.001	-0.42	75.00	0.000	15.00	
74.98	0.000	20.00	439.13	175.65	28.01	0.06243	-0.00011	0.001	12.96	75.00	0.000	20.00	
74.99	-0.000	25.00	440.29	176.12	28.64	0.05300	0.00031	0.001	6.32	75.00	0.000	25.00	
75.01	-0.000	30.00	441.31	176.53	28.76	-0.00316	0.00028	0.001	17.59	75.00	0.000	30.00	
75.02	0.000	35.00	440.37	176.15	28.42	-0.01188	0.00025	0.000	-19.42	75.00	0.000	35.00	
75.00	0.000	40.00	441.00	176.40	28.83	0.05174	0.00032	0.001	17.58	75.00	0.000	40.00	
74.99	-0.000	45.00	440.93	176.37	29.03	0.06107	0.00016	0.001	23.23	75.00	0.000	45.00	
75.01	-0.000	50.00	440.92	176.37	28.36	-0.00002	0.00017	0.001	22.37	75.00	0.000	50.00	
75.01	-0.000	55.00	440.78	176.31	28.01	0.00450	0.00006	0.001	28.25	75.00	0.000	55.00	
74.99	0.000	60.00	441.12	176.45	28.40	0.01970	0.00024	0.001	31.35	75.00	0.000	60.00	
74.99	-0.000	65.00	441.15	176.46	28.27	0.01410	0.00013	0.001	25.51	75.00	0.000	65.00	
75.01	0.000	70.00	440.99	176.39	27.64	0.02415	-0.00007	0.001	41.25	75.00	0.000	70.00	
75.00	-0.000	75.00	440.92	176.37	27.63	0.01160	-0.00009	0.001	35.17	75.00	0.000	75.00	
74.99	-0.000	78.00	440.65	176.26	28.12	0.03390	-0.00015	0.001	44.99	75.00	0.000	78.00	
75.00	-0.000	81.00	441.50	176.60	28.37	0.07250	0.00001	0.001	41.17	75.00	0.000	81.00	
75.01	-0.000	84.00	439.93	175.97	27.11	0.02186	-0.00043	0.001	48.68	75.00	0.000	84.00	
75.01	-0.000	86.00	441.88	176.75	29.11	-0.00987	-0.00001	0.001	46.68	75.00	0.000	86.00	
75.01	0.000	88.00	441.56	176.62	28.60	0.05249	-0.00007	0.001	42.72	75.00	0.000	88.00	
75.01	0.000	90.00	441.28	176.51	27.70	0.02707	0.00001	0.001	55.64	75.00	0.000	90.00	
75.01	0.000	92.00	440.55	176.22	27.30	-0.01719	-0.00007	0.001	58.05	75.00	0.000	92.00	
75.00	0.000	94.00	440.88	176.35	27.49	0.02587	0.00007	0.001	62.80	75.00	0.000	94.00	
75.00	0.000	96.00	441.17	176.47	28.42	-0.01358	0.00027	0.000	42.52	75.00	0.000	96.00	
75.01	-0.000	99.00	440.70	176.28	27.40	0.03080	-0.00042	0.001	58.95	75.00	0.000	99.00	
75.00	-0.000	102.00	441.37	176.55	28.58	0.03033	0.00002	0.001	57.87	75.00	0.000	102.00	
75.01	0.000	105.00	441.27	176.51	28.12	0.07057	0.00012	0.001	43.56	75.00	0.000	105.00	
75.02	0.000	110.00	440.21	176.08	27.33	0.06009	-0.00058	0.001	64.86	75.00	0.000	110.00	
74.99	0.000	115.00	441.14	176.46	28.60	0.11531	-0.00035	0.001	58.62	75.00	0.000	115.00	
75.00	-0.000	120.00	440.57	176.23	28.25	0.08203	-0.00010	0.001	59.60	75.00	0.000	120.00	
75.01	0.000	125.00	441.33	176.53	28.90	-0.03921	0.00030	0.001	80.77	75.00	0.000	125.00	
75.00	-0.000	130.00	440.80	176.32	28.28	0.05613	-0.00008	0.001	70.42	75.00	0.000	130.00	
75.00	0.000	135.00	441.75	176.70	29.09	0.02227	0.00013	0.000	89.15	75.00	0.000	135.00	
74.99	-0.000	140.00	441.03	176.41	28.53	0.03108	0.00031	0.000	63.61	75.00	0.000	140.00	
74.99	-0.000	145.00	440.60	176.24	28.52	0.05307	-0.00028	-0.000	220.89	75.00	0.000	145.00	
75.00	0.000	150.00	440.05	176.02	27.75	0.03723	-0.00005	-0.000	166.86	75.00	0.000	150.00	
74.99	0.000	155.00	439.26	175.70	27.43	0.02009	-0.00009	0.000	132.80	75.00	0.000	155.00	
74.99	-0.000	160.00	440.48	176.19	28.09	0.08019	-0.00039	-0.000	132.92	75.00	0.000	160.00	
74.98	0.000	165.00	439.75	175.90	28.01	0.02215	-0.00016	0.000	157.95	75.00	0.000	165.00	
75.00	0.000	170.00	440.52	176.21	28.13	-0.00476	0.00024	-0.000	233.88	75.00	0.000	170.00	
75.01	-0.000	175.00	440.04	176.01	28.32	0.04723	0.00013	-0.000	202.81	75.00	0.000	175.00	
74.98	-0.000	180.00	439.76	175.91	28.47	0.03203	-0.00014	0.000	106.21	75.00	0.000	180.00	
74.98	0.000	185.00	439.01	175.60	28.26	-0.04028	0.00026	0.000	104.12	75.00	0.000	185.00	
74.99	-0.000	190.00	438.90	175.56	28.07	0.02463	-0.00006	0.000	136.97	75.00	0.000	190.00	
74.99	-0.000	195.00	439.16	175.66	28.47	0.00603	0.00010	-0.000	235.33	75.00	0.000	195.00	
74.98	-0.000	200.00	438.79	175.52	28.24	0.00546	0.00026	-0.000	225.83	75.00	0.000	200.00	
74.99	0.000	205.00	439.32	175.73	28.51	0.02244	0.00021	-0.001	200.51	75.00	0.000	205.00	
75.00	-0.000	210.00	439.50	175.80	28.63	0.02214	0.00041	-0.000	120.08	75.00	0.000	210.00	
75.00	0.000	215.00	439.14	175.66	28.22	0.06112	-0.00001	0.000	273.12	75.00	0.000	215.00	
