Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.020	0.00	1591.01	636.40	22.27	-0.14372	0.00077	0.021	-2.23	45.00	0.020	0.00	
45.01	0.020	5.00	1577.68	631.07	21.01	0.00655	-0.00004	0.022	1.26	45.00	0.020	5.00	
44.99	0.020	10.00	1577.39	630.96	21.01	-0.05504	0.00001	0.022	6.98	45.00	0.020	10.00	
44.98	0.020	15.00	1576.56	630.62	20.94	-0.01881	0.00011	0.022	11.39	45.00	0.020	15.00	
44.99	0.020	20.00	1581.08	632.43	20.93	-0.07417	0.00009	0.021	15.87	45.00	0.020	20.00	
44.99	0.020	25.00	1578.60	631.44	20.77	0.01309	0.00000	0.022	20.81	45.00	0.020	25.00	
44.99	0.020	30.00	1582.71	633.08	20.92	0.01533	0.00004	0.021	25.56	45.00	0.020	30.00	
44.99	0.020	35.00	1583.34	633.34	21.07	-0.04859	0.00004	0.021	29.75	45.00	0.020	35.00	
44.99	0.020	40.00	1581.33	632.53	20.87	-0.03330	0.00004	0.021	34.86	45.00	0.020	40.00	
45.01	0.020	45.00	1582.08	632.83	20.96	0.03272	-0.00002	0.021	39.62	45.00	0.020	45.00	
44.99	0.020	50.00	1581.30	632.52	20.84	0.01007	-0.00004	0.020	44.73	45.00	0.020	50.00	
44.99	0.020	55.00	1580.03	632.01	20.71	0.00771	-0.00007	0.020	50.00	45.00	0.020	55.00	
44.99	0.020	60.00	1588.50	635.40	21.23	-0.00026	-0.00004	0.020	55.05	45.00	0.020	60.00	
44.99	0.020	65.00	1587.04	634.82	20.98	0.00793	-0.00013	0.020	60.63	45.00	0.020	65.00	
44.99	0.020	70.00	1587.85	635.14	21.10	0.02637	-0.00014	0.019	66.27	45.00	0.020	70.00	
44.99	0.020	75.00	1585.46	634.18	20.96	-0.01336	-0.00024	0.019	71.97	45.00	0.020	75.00	
44.99	0.020	78.00	1591.78	636.71	20.93	-0.01385	-0.00018	0.019	75.56	45.00	0.020	78.00	
44.99	0.021	81.00	1590.45	636.18	20.88	-0.00702	-0.00023	0.019	79.22	45.00	0.020	81.00	
44.99	0.021	84.00	1589.69	635.88	20.98	-0.07305	-0.00024	0.019	82.88	45.00	0.020	84.00	
44.99	0.020	86.00	1588.91	635.57	20.96	0.03330	-0.00032	0.019	85.06	45.00	0.020	86.00	
44.99	0.020	88.00	1589.31	635.72	21.16	0.00623	-0.00026	0.019	87.60	45.00	0.020	88.00	
44.99	0.020	90.00	1585.37	634.15	20.71	0.03520	-0.00033	0.019	89.47	45.00	0.020	90.00	
44.99	0.020	92.00	1585.45	634.18	20.95	-0.02543	-0.00030	0.019	91.80	45.00	0.020	92.00	
44.99	0.020	94.00	1581.64	632.66	20.48	0.00952	-0.00037	0.019	94.46	45.00	0.020	94.00	
44.99	0.020	96.00	1585.41	634.16	21.11	0.03209	-0.00031	0.019	96.77	45.00	0.020	96.00	
44.99	0.020	99.00	1585.47	634.19	20.92	0.00738	-0.00036	0.019	99.44	45.00	0.020	99.00	
44.99	0.020	102.00	1587.65	635.06	21.24	0.01937	-0.00032	0.020	102.22	45.00	0.020	102.00	
44.99	0.020	105.00	1584.64	633.86	21.00	0.03128	-0.00030	0.019	106.01	45.00	0.020	105.00	
44.99	0.019	110.00	1584.75	633.90	21.07	0.01847	-0.00026	0.019	110.75	45.00	0.020	110.00	
44.99	0.020	115.00	1583.00	633.20	20.95	-0.03396	-0.00021	0.019	116.91	45.00	0.020	115.00	
44.99	0.020	120.00	1579.61	631.84	20.84	-0.03692	-0.00025	0.019	122.49	45.00	0.020	120.00	
45.00	0.020	125.00	1579.61	631.84	21.01	0.06943	-0.00024	0.020	127.35	45.00	0.020	125.00	
45.00	0.020	130.00	1577.45	630.98	20.74	0.01878	-0.00023	0.020	133.14	45.00	0.020	130.00	
44.99	0.020	135.00	1578.87	631.55	20.93	-0.04060	-0.00011	0.020	138.39	45.00	0.020	135.00	
45.00	0.020	140.00	1579.01	631.61	21.01	0.03580	-0.00014	0.020	142.38	45.00	0.020	140.00	
45.00	0.020	145.00	1584.29	633.72	21.07	0.03648	-0.00015	0.021	147.52	45.00	0.020	145.00	
45.00	0.020	150.00	1580.13	632.05	20.63	0.01137	-0.00007	0.020	152.71	45.00	0.020	150.00	
44.99	0.020	155.00	1578.97	631.59	20.87	0.03766	-0.00012	0.021	158.08	45.00	0.020	155.00	
44.99	0.020	160.00	1580.00	632.00	20.82	-0.02576	-0.00004	0.021	162.35	45.00	0.020	160.00	
44.99	0.020	165.00	1579.76	631.91	21.06	0.02915	-0.00001	0.021	167.63	45.00	0.020	165.00	
44.98	0.020	170.00	1580.76	632.30	20.90	-0.00060	-0.00001	0.021	172.44	45.00	0.020	170.00	
44.99	0.020	175.00	1584.53	633.81	21.83	-0.03076	-0.00003	0.021	177.94	45.00	0.020	175.00	
44.99	0.020	180.00	1580.16	632.06	20.91	-0.04569	-0.00005	0.022	182.88	45.00	0.020	180.00	
44.99	0.020	185.00	1577.02	630.81	20.57	-0.03868	-0.00004	0.022	187.90	45.00	0.020	185.00	
44.99	0.021	190.00	1581.41	632.56	21.03	-0.07232	0.00000	0.022	192.59	45.00	0.020	190.00	
45.01	0.020	195.00	1581.06	632.43	21.23	-0.02455	0.00007	0.022	197.52	45.00	0.020	195.00	
44.99	0.020	200.00	1575.96	630.38	20.68	0.01425	-0.00007	0.022	202.74	45.00	0.020	200.00	
44.99	0.020	205.00	1579.05	631.62	21.04	0.01773	0.00003	0.022	207.41	45.00	0.020	205.00	
44.99	0.020	210.00	1581.43	632.57	20.71	-0.02750	-0.00005	0.022	212.71	45.00	0.020	210.00	
44.99	0.020	215.00	1583.12	633.25	20.99	0.01288	-0.00002	0.022	217.47	45.00	0.020	215.00	
44.99	0.020	220.00	1583.03	633.21	20.73	-0.00837	-0.00004	0.022	222.30	45.00	0.020	220.00	
44.99	0.020	225.00	1584.83	633.93	21.10	-0.03885	-0.00002	0.022	227.14	45.00	0.020	225.00	
44.99	0.020	230.00	1586.57	634.63	20.84	-0.00717	-0.00004	0.023	231.80	45.00	0.020	230.00	
44.99	0.020	235.00	1585.32	634.13	20.71	-0.03256	-0.00005	0.023	236.41	45.00	0.020	235.00	
44.99	0.020	240.00	1587.64	635.06	20.90	0.00009	-0.00011	0.023	241.35	45.00	0.020	240.00	
