Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.99	0.020	0.00	1882.42	752.97	22.86	-0.14734	0.00053	0.021	-3.81	40.00	0.020	0.00	
39.99	0.019	5.00	1871.06	748.42	21.48	0.04773	-0.00005	0.022	0.39	40.00	0.020	5.00	
40.00	0.020	10.00	1868.49	747.40	21.17	0.05041	-0.00003	0.022	5.14	40.00	0.020	10.00	
40.00	0.020	15.00	1870.27	748.11	21.75	-0.00718	0.00004	0.021	9.55	40.00	0.020	15.00	
40.00	0.020	20.00	1869.87	747.95	21.51	-0.01155	0.00003	0.020	14.27	40.00	0.020	20.00	
40.01	0.019	25.00	1870.08	748.03	21.77	-0.06175	0.00011	0.020	19.10	40.00	0.020	25.00	
40.00	0.020	30.00	1869.03	747.61	21.37	-0.00173	-0.00003	0.021	24.10	40.00	0.020	30.00	
40.01	0.020	35.00	1872.60	749.04	21.74	-0.00186	0.00002	0.020	28.77	40.00	0.020	35.00	
40.01	0.020	40.00	1870.35	748.14	21.64	0.00705	0.00001	0.020	33.44	40.00	0.020	40.00	
40.01	0.020	45.00	1873.15	749.26	21.73	-0.02290	0.00002	0.019	38.64	40.00	0.020	45.00	
40.00	0.020	50.00	1876.45	750.58	21.71	0.00898	-0.00004	0.019	43.72	40.00	0.020	50.00	
40.01	0.021	55.00	1871.94	748.78	21.08	0.01830	-0.00009	0.019	48.98	40.00	0.020	55.00	
40.01	0.020	60.00	1872.38	748.95	21.26	0.02572	-0.00011	0.019	54.58	40.00	0.020	60.00	
40.01	0.020	65.00	1871.69	748.68	21.31	0.01133	-0.00015	0.018	60.19	40.00	0.020	65.00	
40.01	0.020	70.00	1872.70	749.08	21.13	-0.00381	-0.00016	0.018	65.99	40.00	0.020	70.00	
40.01	0.021	75.00	1871.03	748.41	21.16	0.00261	-0.00025	0.018	72.01	40.00	0.020	75.00	
40.01	0.020	78.00	1871.46	748.58	21.15	0.01659	-0.00024	0.018	75.96	40.00	0.020	78.00	
40.01	0.020	81.00	1870.88	748.35	21.28	0.00448	-0.00027	0.018	79.68	40.00	0.020	81.00	
40.00	0.020	84.00	1870.15	748.06	21.37	-0.03280	-0.00025	0.018	83.37	40.00	0.020	84.00	
40.01	0.020	86.00	1867.06	746.82	21.23	0.02345	-0.00034	0.018	86.04	40.00	0.020	86.00	
40.01	0.020	88.00	1872.95	749.18	21.22	-0.01388	-0.00031	0.018	88.26	40.00	0.020	88.00	
40.00	0.020	90.00	1873.75	749.50	21.37	-0.02459	-0.00026	0.018	90.84	40.00	0.020	90.00	
40.00	0.020	92.00	1869.05	747.62	21.08	0.01007	-0.00035	0.018	92.81	40.00	0.020	92.00	
40.00	0.020	94.00	1869.82	747.93	21.40	-0.02863	-0.00034	0.019	94.83	40.00	0.020	94.00	
40.00	0.020	96.00	1867.85	747.14	21.30	-0.02627	-0.00034	0.019	97.40	40.00	0.020	96.00	
40.00	0.020	99.00	1865.46	746.18	21.38	0.03481	-0.00041	0.019	101.00	40.00	0.020	99.00	
40.01	0.020	102.00	1863.02	745.21	21.10	0.04409	-0.00037	0.019	104.34	40.00	0.020	102.00	
40.00	0.020	105.00	1872.83	749.13	21.80	-0.07574	-0.00022	0.019	106.94	40.00	0.020	105.00	
40.00	0.020	110.00	1870.90	748.36	21.97	-0.02446	-0.00029	0.019	112.47	40.00	0.020	110.00	
40.00	0.020	115.00	1868.01	747.21	21.75	-0.04060	-0.00027	0.019	118.47	40.00	0.020	115.00	
39.99	0.020	120.00	1867.84	747.13	21.39	0.04161	-0.00030	0.019	124.18	40.00	0.020	120.00	
40.00	0.020	125.00	1866.41	746.56	21.63	-0.01110	-0.00026	0.019	129.57	40.00	0.020	125.00	
40.02	0.020	130.00	1867.63	747.05	21.71	-0.01240	-0.00015	0.019	134.55	40.00	0.020	130.00	
40.02	0.019	135.00	1870.42	748.17	22.07	-0.01347	-0.00019	0.020	138.94	40.00	0.020	135.00	
40.00	0.020	140.00	1863.86	745.54	21.46	-0.03731	-0.00018	0.020	144.00	40.00	0.020	140.00	
40.01	0.020	145.00	1869.34	747.73	21.82	-0.07922	-0.00008	0.021	149.24	40.00	0.020	145.00	
40.02	0.020	150.00	1866.91	746.76	21.74	0.01872	-0.00012	0.020	155.49	40.00	0.020	150.00	
40.00	0.020	155.00	1873.03	749.21	21.73	-0.02937	-0.00012	0.020	160.22	40.00	0.020	155.00	
39.99	0.020	160.00	1868.11	747.25	21.38	0.01448	-0.00010	0.021	164.87	40.00	0.020	160.00	
40.00	0.020	165.00	1866.68	746.67	21.19	0.01859	-0.00016	0.021	169.27	40.00	0.020	165.00	
40.00	0.020	170.00	1866.71	746.68	21.26	0.03751	-0.00002	0.021	174.18	40.00	0.020	170.00	
40.01	0.020	175.00	1872.12	748.85	21.71	-0.03516	-0.00007	0.021	179.18	40.00	0.020	175.00	
40.00	0.020	180.00	1867.75	747.10	21.46	-0.01541	-0.00007	0.022	183.66	40.00	0.020	180.00	
40.00	0.020	185.00	1869.28	747.71	21.25	-0.00068	-0.00005	0.022	188.56	40.00	0.020	185.00	
40.00	0.020	190.00	1869.74	747.90	21.35	-0.02304	-0.00002	0.022	193.66	40.00	0.020	190.00	
40.01	0.020	195.00	1873.22	749.29	21.98	-0.02495	-0.00006	0.022	198.42	40.00	0.020	195.00	
40.01	0.020	200.00	1872.27	748.91	21.52	-0.00223	-0.00003	0.022	203.20	40.00	0.020	200.00	
40.01	0.020	205.00	1873.74	749.50	21.70	0.00510	-0.00003	0.022	207.76	40.00	0.020	205.00	
40.01	0.020	210.00	1872.48	748.99	21.66	-0.00202	-0.00005	0.022	212.70	40.00	0.020	210.00	
40.01	0.021	215.00	1873.45	749.38	21.51	-0.01746	-0.00004	0.023	217.37	40.00	0.020	215.00	
40.01	0.020	220.00	1876.02	750.41	21.47	0.00303	-0.00003	0.023	222.11	40.00	0.020	220.00	
40.01	0.020	225.00	1872.48	748.99	21.13	-0.02712	-0.00006	0.023	226.69	40.00	0.020	225.00	
40.01	0.020	230.00	1874.98	749.99	21.11	-0.02205	-0.00004	0.023	231.29	40.00	0.020	230.00	
40.01	0.020	235.00	1874.52	749.81	21.15	-0.03042	-0.00007	0.023	235.81	40.00	0.020	235.00	
40.01	0.019	240.00	1877.47	750.99	21.48	-0.04693	-0.00006	0.023	240.42	40.00	0.020	240.00	
