Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.700	0.00	933.74	373.49	19.80	-0.02108	0.00046	0.744	-0.01	45.00	0.700	0.00	
45.00	0.700	5.00	926.33	370.53	18.80	0.00409	-0.00010	0.745	5.02	45.00	0.700	5.00	
45.01	0.700	10.00	923.59	369.44	18.50	0.05868	0.00005	0.745	10.01	45.00	0.700	10.00	
45.01	0.700	15.00	920.62	368.25	18.43	0.01103	0.00027	0.745	14.96	45.00	0.700	15.00	
45.01	0.700	20.00	920.04	368.02	18.87	-0.00651	0.00052	0.744	19.86	45.00	0.700	20.00	
45.01	0.700	25.00	918.75	367.50	18.78	-0.06637	0.00076	0.742	24.72	45.00	0.700	25.00	
45.01	0.700	30.00	915.84	366.34	18.54	-0.03637	0.00070	0.738	29.49	45.00	0.700	30.00	
45.01	0.700	35.00	912.98	365.19	18.12	-0.03560	0.00067	0.734	34.23	45.00	0.700	35.00	
45.01	0.700	40.00	910.12	364.05	17.60	-0.02544	0.00060	0.730	38.98	45.00	0.700	40.00	
45.00	0.700	45.00	909.34	363.74	17.25	-0.01914	0.00054	0.724	43.73	45.00	0.700	45.00	
45.00	0.700	50.00	910.89	364.36	17.03	-0.04437	0.00057	0.718	48.55	45.00	0.700	50.00	
45.01	0.700	55.00	909.73	363.89	16.03	-0.01925	0.00043	0.712	53.42	45.00	0.700	55.00	
45.01	0.700	60.00	913.12	365.25	15.53	0.00469	0.00032	0.706	58.38	45.00	0.700	60.00	
45.01	0.700	65.00	915.24	366.10	14.71	0.01943	0.00028	0.701	63.45	45.00	0.700	65.00	
45.01	0.700	70.00	921.75	368.70	14.21	-0.00512	0.00028	0.697	68.58	45.00	0.700	70.00	
45.01	0.700	75.00	931.15	372.46	13.39	0.00952	0.00021	0.695	73.79	45.00	0.700	75.00	
45.01	0.700	78.00	942.14	376.85	12.85	-0.00867	0.00029	0.694	76.97	45.00	0.700	78.00	
45.01	0.700	81.00	959.10	383.64	12.33	-0.03994	0.00026	0.695	80.11	45.00	0.700	81.00	
45.00	0.700	84.00	987.95	395.18	12.09	-0.03464	0.00017	0.695	83.25	45.00	0.700	84.00	
45.01	0.700	86.00	1012.95	405.18	12.20	-0.05272	0.00025	0.696	85.39	45.00	0.700	86.00	
45.01	0.700	88.00	1034.15	413.66	12.50	-0.07364	0.00022	0.697	87.45	45.00	0.700	88.00	
45.01	0.700	90.00	1039.10	415.64	12.25	-0.05239	0.00013	0.697	89.54	45.00	0.700	90.00	
45.01	0.700	92.00	1033.21	413.28	12.30	-0.01964	0.00016	0.698	91.60	45.00	0.700	92.00	
45.01	0.700	94.00	1017.12	406.85	12.26	0.01068	0.00022	0.700	93.65	45.00	0.700	94.00	
45.01	0.700	96.00	995.62	398.25	12.24	-0.04885	0.00024	0.701	95.70	45.00	0.700	96.00	
45.01	0.700	99.00	965.41	386.16	12.19	-0.05155	0.00026	0.703	98.69	45.00	0.700	99.00	
45.01	0.700	102.00	942.98	377.19	12.33	0.00305	0.00010	0.705	101.68	45.00	0.700	102.00	
45.01	0.700	105.00	935.92	374.37	13.11	-0.07317	0.00030	0.707	104.66	45.00	0.700	105.00	
45.01	0.700	110.00	928.32	371.33	13.99	0.07052	0.00010	0.709	109.53	45.00	0.700	110.00	
45.01	0.700	115.00	926.70	370.68	15.02	0.04165	0.00024	0.710	114.44	45.00	0.700	115.00	
45.01	0.700	120.00	925.45	370.18	15.57	-0.03028	0.00026	0.711	119.31	45.00	0.700	120.00	
45.01	0.700	125.00	920.24	368.10	15.68	-0.00400	0.00020	0.711	124.16	45.00	0.700	125.00	
44.99	0.700	130.00	924.47	369.79	16.88	-0.07051	0.00054	0.710	129.08	45.00	0.700	130.00	
44.99	0.700	135.00	922.66	369.06	16.98	-0.07886	0.00036	0.709	134.03	45.00	0.700	135.00	
44.98	0.700	140.00	927.61	371.05	17.87	-0.07682	0.00053	0.708	139.02	45.00	0.700	140.00	
44.99	0.700	145.00	928.90	371.56	18.14	-0.09436	0.00061	0.705	144.07	45.00	0.700	145.00	
44.99	0.700	150.00	930.54	372.21	18.38	-0.11087	0.00054	0.703	149.11	45.00	0.700	150.00	
45.00	0.700	155.00	932.90	373.16	18.78	-0.07534	0.00062	0.703	154.19	45.00	0.700	155.00	
45.00	0.700	160.00	933.52	373.41	18.88	-0.09588	0.00029	0.703	159.23	45.00	0.700	160.00	
45.00	0.700	165.00	936.20	374.48	19.18	-0.07781	0.00049	0.703	164.32	45.00	0.700	165.00	
45.01	0.700	170.00	935.98	374.39	19.03	-0.04019	0.00027	0.703	169.45	45.00	0.700	170.00	
45.00	0.700	175.00	936.23	374.49	19.15	-0.01571	0.00001	0.703	174.63	45.00	0.700	175.00	
45.01	0.700	180.00	933.33	373.33	18.56	0.02235	-0.00028	0.703	179.82	45.00	0.700	180.00	
45.01	0.700	185.00	935.20	374.08	19.08	-0.04274	0.00013	0.703	185.00	45.00	0.700	185.00	
45.00	0.700	190.00	930.52	372.21	18.75	-0.04304	0.00013	0.705	190.19	45.00	0.700	190.00	
45.00	0.700	195.00	924.90	369.96	18.32	-0.00044	0.00038	0.707	195.37	45.00	0.700	195.00	
45.01	0.700	200.00	921.12	368.45	18.21	-0.05096	0.00056	0.709	200.47	45.00	0.700	200.00	
45.00	0.700	205.00	920.55	368.22	18.65	-0.09636	0.00074	0.711	205.53	45.00	0.700	205.00	
45.00	0.700	210.00	918.32	367.33	18.47	-0.08252	0.00077	0.714	210.54	45.00	0.700	210.00	
45.00	0.700	215.00	915.64	366.26	18.01	-0.09824	0.00088	0.716	215.48	45.00	0.700	215.00	
45.00	0.700	220.00	914.56	365.82	17.71	-0.07371	0.00078	0.719	220.31	45.00	0.700	220.00	
45.00	0.700	225.00	912.67	365.07	16.83	-0.05255	0.00066	0.720	225.09	45.00	0.700	225.00	
45.01	0.700	230.00	915.55	366.22	16.58	-0.02923	0.00060	0.721	229.89	45.00	0.700	230.00	
45.00	0.700	235.00	920.03	368.01	16.33	-0.05301	0.00063	0.721	234.68	45.00	0.700	235.00	
45.01	0.700	240.00	923.41	369.37	15.49	-0.02200	0.00048	0.720	239.50	45.00	0.700	240.00	
