Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
75.00	7.000	120.00	16.02	6.41	5.69	0.06560	-0.03111	6.914	119.34	75.00	7.000	120.00	
75.00	7.000	125.00	14.16	5.66	5.35	0.07276	-0.03227	6.894	124.25	75.00	7.000	125.00	
75.00	7.000	130.00	12.75	5.10	5.24	-0.00920	-0.01240	6.875	129.20	75.00	7.000	130.00	
75.01	7.000	135.00	11.20	4.48	4.83	0.05980	-0.04391	6.855	134.18	75.00	7.000	135.00	
75.00	7.000	140.00	10.02	4.01	4.65	0.05866	-0.03752	6.838	139.19	75.00	7.000	140.00	
75.00	7.000	145.00	8.92	3.57	4.38	0.12773	-0.05957	6.821	144.21	75.00	7.000	145.00	
75.00	7.000	150.00	8.27	3.31	4.38	0.14535	-0.03959	6.807	149.21	75.00	7.000	150.00	
75.00	7.000	155.00	7.74	3.10	4.32	0.12409	0.02656	6.795	154.16	75.00	7.000	155.00	
74.99	7.000	160.00	7.11	2.84	4.04	0.12111	-0.05928	6.785	159.13	75.00	7.000	160.00	
75.00	7.000	165.00	6.78	2.71	4.01	0.14617	-0.06163	6.776	164.09	75.00	7.000	165.00	
75.00	7.000	170.00	6.67	2.67	4.04	-0.09036	0.06828	6.768	169.08	75.00	7.000	170.00	
75.00	7.000	175.00	6.39	2.55	3.89	0.16878	-0.02490	6.760	174.20	75.00	7.000	175.00	
75.00	7.001	180.00	6.29	2.52	3.86	0.17212	-0.05723	6.754	179.47	75.00	7.000	180.00	
75.00	7.000	185.00	6.36	2.55	3.93	-0.04620	0.01392	6.752	184.65	75.00	7.000	185.00	
75.00	7.000	190.00	6.53	2.61	4.13	0.26259	-0.04825	6.754	189.78	75.00	7.000	190.00	
75.00	7.000	195.00	6.98	2.79	4.60	-0.05179	0.10000	6.758	194.94	75.00	7.000	195.00	
75.00	7.000	200.00	6.71	2.68	3.95	0.12581	-0.05096	6.765	200.09	75.00	7.000	200.00	
75.00	7.000	205.00	6.91	2.76	3.88	0.13578	-0.10000	6.775	205.24	75.00	7.000	205.00	
75.00	7.000	210.00	7.49	3.00	4.01	0.28775	-0.09266	6.787	210.35	75.00	7.000	210.00	
75.00	7.000	215.00	8.53	3.41	4.37	0.15722	-0.00983	6.802	215.44	75.00	7.000	215.00	
75.00	7.000	220.00	9.64	3.86	4.70	0.06461	0.02531	6.818	220.42	75.00	7.000	220.00	
75.00	7.000	225.00	10.81	4.32	4.94	0.07075	0.02925	6.837	225.40	75.00	7.000	225.00	
75.00	7.000	230.00	12.37	4.95	5.44	0.02982	0.03093	6.855	230.39	75.00	7.000	230.00	
75.00	7.000	235.00	13.65	5.46	5.49	0.11324	-0.01889	6.874	235.35	75.00	7.000	235.00	
75.00	7.000	240.00	15.05	6.02	5.46	0.29571	-0.05389	6.894	240.29	75.00	7.000	240.00	
