Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.100	0.00	815.08	326.03	22.81	0.00161	0.00072	0.103	0.26	60.00	0.100	0.00	
60.00	0.100	5.00	812.43	324.97	22.04	0.03691	-0.00004	0.104	4.96	60.00	0.100	5.00	
59.98	0.100	10.00	815.15	326.06	22.19	0.05549	-0.00004	0.104	9.99	60.00	0.100	10.00	
59.98	0.100	15.00	814.72	325.89	21.42	0.00631	-0.00000	0.105	15.05	60.00	0.100	15.00	
59.98	0.100	20.00	818.78	327.51	21.74	0.05096	0.00006	0.105	20.06	60.00	0.100	20.00	
59.99	0.100	25.00	823.11	329.25	21.89	0.05230	-0.00007	0.104	24.89	60.00	0.100	25.00	
59.99	0.100	30.00	829.20	331.68	22.44	0.02873	0.00020	0.104	29.67	60.00	0.100	30.00	
60.00	0.101	35.00	833.85	333.54	22.71	0.00225	0.00027	0.103	34.45	60.00	0.100	35.00	
60.00	0.100	40.00	835.65	334.26	22.16	-0.02228	0.00013	0.103	39.22	60.00	0.100	40.00	
60.00	0.100	45.00	839.41	335.76	22.19	0.01836	0.00023	0.103	44.03	60.00	0.100	45.00	
59.98	0.100	50.00	842.59	337.04	22.47	-0.00374	0.00018	0.102	48.84	60.00	0.100	50.00	
59.98	0.100	55.00	846.28	338.51	22.45	-0.03807	0.00010	0.101	53.71	60.00	0.100	55.00	
60.01	0.100	60.00	849.60	339.84	22.35	0.01862	0.00020	0.100	58.65	60.00	0.100	60.00	
60.00	0.101	65.00	849.86	339.95	21.62	0.01896	0.00009	0.100	63.69	60.00	0.100	65.00	
60.00	0.100	70.00	851.12	340.45	21.49	0.02954	0.00010	0.099	68.81	60.00	0.100	70.00	
59.99	0.100	75.00	854.62	341.85	21.93	-0.03573	0.00014	0.099	73.92	60.00	0.100	75.00	
60.01	0.100	78.00	853.06	341.22	21.35	0.00600	-0.00010	0.099	77.28	60.00	0.100	78.00	
59.99	0.100	81.00	853.80	341.52	21.32	0.03303	-0.00020	0.098	80.41	60.00	0.100	81.00	
59.99	0.100	84.00	853.58	341.43	21.23	0.00214	-0.00024	0.099	83.55	60.00	0.100	84.00	
60.01	0.100	86.00	854.13	341.65	21.42	0.04724	-0.00040	0.099	85.67	60.00	0.100	86.00	
59.99	0.100	88.00	851.40	340.56	20.84	0.01780	-0.00040	0.099	87.69	60.00	0.100	88.00	
60.01	0.100	90.00	852.85	341.14	20.92	0.00968	-0.00026	0.100	89.75	60.00	0.100	90.00	
59.98	0.099	92.00	855.73	342.29	21.41	0.03428	-0.00014	0.099	91.90	60.00	0.100	92.00	
60.00	0.101	94.00	853.75	341.50	21.24	-0.00307	-0.00035	0.100	93.87	60.00	0.100	94.00	
60.01	0.100	96.00	852.82	341.13	20.98	0.11403	-0.00047	0.100	95.92	60.00	0.100	96.00	
59.99	0.100	99.00	853.68	341.47	21.39	0.01732	-0.00041	0.100	98.90	60.00	0.100	99.00	
60.00	0.100	102.00	853.83	341.53	21.26	-0.03696	-0.00034	0.101	101.92	60.00	0.100	102.00	
60.00	0.100	105.00	852.62	341.05	21.18	0.02316	-0.00022	0.101	104.92	60.00	0.100	105.00	
60.00	0.100	110.00	853.15	341.26	21.63	-0.00548	-0.00016	0.101	109.72	60.00	0.100	110.00	
60.00	0.101	115.00	854.10	341.64	21.95	-0.06462	0.00005	0.101	114.56	60.00	0.100	115.00	
60.00	0.100	120.00	848.85	339.54	21.33	0.06908	-0.00017	0.101	119.51	60.00	0.100	120.00	
60.00	0.100	125.00	848.82	339.53	21.48	-0.00210	-0.00024	0.101	124.50	60.00	0.100	125.00	
60.00	0.100	130.00	849.70	339.88	22.65	-0.01724	0.00011	0.101	129.48	60.00	0.100	130.00	
60.00	0.100	135.00	844.91	337.96	22.38	-0.01886	-0.00000	0.101	134.57	60.00	0.100	135.00	
60.00	0.100	140.00	838.89	335.56	21.61	0.02851	-0.00011	0.101	139.56	60.00	0.100	140.00	
60.00	0.100	145.00	837.82	335.13	22.14	-0.01760	0.00007	0.101	144.57	60.00	0.100	145.00	
60.00	0.100	150.00	831.14	332.46	21.53	0.05959	-0.00033	0.102	149.55	60.00	0.100	150.00	
60.00	0.100	155.00	831.84	332.74	22.78	0.00961	0.00001	0.102	154.33	60.00	0.100	155.00	
60.00	0.100	160.00	827.02	330.81	22.21	0.01789	-0.00004	0.102	159.28	60.00	0.100	160.00	
60.00	0.100	165.00	823.10	329.24	22.02	0.08608	-0.00002	0.102	164.27	60.00	0.100	165.00	
59.98	0.100	170.00	817.66	327.06	21.44	0.01617	-0.00011	0.102	169.28	60.00	0.100	170.00	
59.99	0.100	175.00	815.90	326.36	21.41	0.07466	-0.00005	0.102	174.30	60.00	0.100	175.00	
59.98	0.100	180.00	815.11	326.04	22.02	0.04447	-0.00011	0.102	179.35	60.00	0.100	180.00	
59.99	0.100	185.00	813.60	325.44	22.09	0.02113	0.00003	0.102	184.36	60.00	0.100	185.00	
60.00	0.100	190.00	810.28	324.11	21.42	0.02208	-0.00001	0.102	189.37	60.00	0.100	190.00	
60.00	0.100	195.00	809.46	323.79	21.39	0.00813	0.00000	0.102	194.36	60.00	0.100	195.00	
60.00	0.100	200.00	810.79	324.32	21.66	0.02997	-0.00005	0.103	199.41	60.00	0.100	200.00	
59.99	0.100	205.00	810.00	324.00	21.33	0.02233	0.00008	0.103	204.41	60.00	0.100	205.00	
59.98	0.100	210.00	811.44	324.58	21.44	0.02481	0.00011	0.103	209.42	60.00	0.100	210.00	
59.99	0.100	215.00	811.23	324.49	20.35	-0.01925	0.00012	0.103	214.26	60.00	0.100	215.00	
59.98	0.099	220.00	815.55	326.22	20.78	-0.01103	0.00022	0.103	219.09	60.00	0.100	220.00	
59.99	0.100	225.00	818.47	327.39	20.57	0.01301	0.00014	0.103	223.93	60.00	0.100	225.00	
59.98	0.100	230.00	822.95	329.18	20.78	-0.08324	0.00022	0.103	228.73	60.00	0.100	230.00	
59.99	0.100	235.00	828.88	331.55	20.69	-0.00554	0.00020	0.103	233.51	60.00	0.100	235.00	
59.98	0.100	240.00	836.28	334.51	20.72	-0.03770	0.00027	0.103	238.40	60.00	0.100	240.00	
