Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.99	0.700	0.00	1131.64	452.66	20.17	-0.08534	0.00060	0.742	-0.21	40.00	0.700	0.00	
40.00	0.700	5.00	1118.49	447.39	18.72	-0.00602	-0.00008	0.743	4.80	40.00	0.700	5.00	
40.01	0.699	10.00	1118.24	447.30	18.71	-0.08835	0.00012	0.744	9.79	40.00	0.700	10.00	
40.01	0.701	15.00	1114.42	445.77	18.17	-0.02414	0.00026	0.744	14.77	40.00	0.700	15.00	
40.00	0.700	20.00	1118.04	447.22	18.49	-0.04226	0.00045	0.743	19.70	40.00	0.700	20.00	
40.01	0.701	25.00	1120.34	448.14	18.72	-0.04307	0.00054	0.741	24.56	40.00	0.700	25.00	
40.01	0.700	30.00	1120.69	448.27	18.29	-0.05764	0.00055	0.738	29.34	40.00	0.700	30.00	
40.01	0.700	35.00	1119.20	447.68	17.45	-0.03920	0.00053	0.733	34.07	40.00	0.700	35.00	
40.01	0.700	40.00	1123.38	449.35	17.46	-0.07797	0.00061	0.728	38.80	40.00	0.700	40.00	
40.01	0.700	45.00	1128.76	451.50	17.26	-0.06864	0.00064	0.724	43.55	40.00	0.700	45.00	
40.01	0.700	50.00	1134.99	454.00	16.98	-0.06930	0.00062	0.717	48.34	40.00	0.700	50.00	
40.02	0.700	55.00	1141.25	456.50	16.22	-0.02552	0.00049	0.710	53.21	40.00	0.700	55.00	
40.01	0.700	60.00	1152.39	460.96	15.59	-0.07172	0.00048	0.703	58.17	40.00	0.700	60.00	
40.01	0.700	65.00	1165.88	466.35	14.86	0.00530	0.00040	0.698	63.22	40.00	0.700	65.00	
40.01	0.700	70.00	1185.89	474.36	14.32	-0.02624	0.00034	0.693	68.37	40.00	0.700	70.00	
40.01	0.700	75.00	1219.56	487.82	14.02	-0.04883	0.00032	0.691	73.59	40.00	0.700	75.00	
40.01	0.700	78.00	1240.35	496.14	13.29	-0.09214	0.00024	0.690	76.81	40.00	0.700	78.00	
40.00	0.701	81.00	1278.52	511.41	13.25	-0.07078	0.00037	0.690	79.96	40.00	0.700	81.00	
40.00	0.700	84.00	1319.66	527.86	13.27	-0.06844	0.00018	0.690	83.11	40.00	0.700	84.00	
40.00	0.700	86.00	1347.49	538.99	13.41	-0.05476	0.00011	0.691	85.24	40.00	0.700	86.00	
40.00	0.700	88.00	1368.33	547.33	13.55	-0.15410	0.00014	0.692	87.31	40.00	0.700	88.00	
40.00	0.700	90.00	1378.91	551.57	13.80	-0.05993	0.00011	0.692	89.39	40.00	0.700	90.00	
40.00	0.700	92.00	1372.99	549.20	13.65	-0.04925	0.00006	0.693	91.45	40.00	0.700	92.00	
40.00	0.700	94.00	1354.70	541.88	13.47	-0.06451	-0.00002	0.694	93.49	40.00	0.700	94.00	
40.00	0.700	96.00	1332.85	533.14	13.38	-0.06960	0.00007	0.695	95.55	40.00	0.700	96.00	
40.00	0.700	99.00	1291.66	516.67	13.17	-0.07244	0.00013	0.697	98.51	40.00	0.700	99.00	
40.00	0.700	102.00	1258.44	503.38	13.36	-0.07274	0.00016	0.699	101.49	40.00	0.700	102.00	
40.00	0.700	105.00	1229.54	491.82	13.60	-0.07158	0.00019	0.701	104.47	40.00	0.700	105.00	
39.98	0.700	110.00	1203.89	481.56	14.35	-0.08697	0.00033	0.705	109.31	40.00	0.700	110.00	
39.99	0.700	115.00	1187.60	475.04	15.32	-0.07792	0.00036	0.704	114.20	40.00	0.700	115.00	
39.99	0.700	120.00	1172.75	469.10	15.73	-0.10346	0.00043	0.703	119.11	40.00	0.700	120.00	
39.98	0.700	125.00	1163.98	465.59	16.47	-0.08763	0.00056	0.704	124.02	40.00	0.700	125.00	
39.99	0.700	130.00	1156.07	462.43	17.26	-0.05426	0.00047	0.705	128.96	40.00	0.700	130.00	
39.99	0.700	135.00	1142.59	457.04	16.89	-0.10518	0.00031	0.706	133.90	40.00	0.700	135.00	
