Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.500	0.00	282.85	113.14	17.62	0.05342	0.00024	0.530	-0.22	70.00	0.500	0.00	
70.01	0.500	5.00	282.48	112.99	17.59	0.01855	0.00028	0.530	4.81	70.00	0.500	5.00	
70.01	0.500	10.00	282.13	112.85	17.66	-0.02422	0.00080	0.529	9.83	70.00	0.500	10.00	
70.00	0.500	15.00	280.50	112.20	17.49	0.08478	0.00040	0.529	14.82	70.00	0.500	15.00	
70.00	0.500	20.00	277.91	111.16	17.06	0.00598	0.00048	0.529	19.80	70.00	0.500	20.00	
70.01	0.500	25.00	275.79	110.32	16.63	0.03047	0.00007	0.528	24.70	70.00	0.500	25.00	
70.00	0.500	30.00	274.41	109.76	16.81	0.06039	0.00052	0.526	29.54	70.00	0.500	30.00	
70.00	0.500	35.00	272.21	108.88	16.57	0.01269	0.00008	0.523	34.35	70.00	0.500	35.00	
69.99	0.500	40.00	270.23	108.09	16.33	0.01970	0.00020	0.521	39.14	70.00	0.500	40.00	
70.00	0.500	45.00	269.52	107.81	16.46	0.00813	0.00027	0.518	43.95	70.00	0.500	45.00	
69.99	0.500	50.00	268.62	107.45	16.52	0.05530	0.00023	0.515	48.76	70.00	0.500	50.00	
70.00	0.500	55.00	268.28	107.31	16.39	0.02517	0.00030	0.511	53.60	70.00	0.500	55.00	
70.00	0.500	60.00	268.20	107.28	16.43	0.00799	0.00024	0.507	58.56	70.00	0.500	60.00	
70.00	0.500	65.00	267.65	107.06	16.39	0.05243	0.00027	0.504	63.60	70.00	0.500	65.00	
69.99	0.500	70.00	265.97	106.39	16.09	0.03614	-0.00031	0.501	68.70	70.00	0.500	70.00	
69.99	0.500	75.00	264.04	105.62	16.03	-0.00810	0.00002	0.500	73.87	70.00	0.500	75.00	
70.00	0.500	78.00	263.42	105.37	16.48	0.02693	0.00028	0.500	76.98	70.00	0.500	78.00	
70.00	0.500	81.00	262.13	104.85	16.30	0.04061	-0.00035	0.500	80.11	70.00	0.500	81.00	
