Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	1.500	0.00	91.10	36.44	11.80	0.03559	0.00022	1.573	-0.11	75.00	1.500	0.00	
75.00	1.500	5.00	90.71	36.28	11.54	0.05786	-0.00015	1.572	4.91	75.00	1.500	5.00	
75.00	1.499	10.00	90.54	36.22	11.36	0.01326	-0.00115	1.571	9.90	75.00	1.500	10.00	
75.00	1.500	15.00	89.85	35.94	11.43	0.01539	-0.00153	1.570	14.86	75.00	1.500	15.00	
75.01	1.500	20.00	88.65	35.46	11.22	0.02695	-0.00157	1.567	19.80	75.00	1.500	20.00	
75.01	1.500	25.00	88.13	35.25	11.51	0.02731	0.00069	1.563	24.69	75.00	1.500	25.00	
75.00	1.500	30.00	87.14	34.86	11.34	0.08009	-0.00161	1.560	29.55	75.00	1.500	30.00	
74.99	1.500	35.00	86.47	34.59	11.37	0.05851	-0.00145	1.555	34.39	75.00	1.500	35.00	
75.00	1.500	40.00	86.33	34.53	11.52	0.02120	-0.00163	1.549	39.21	75.00	1.500	40.00	
75.00	1.499	45.00	86.32	34.53	11.54	0.06197	-0.00076	1.542	44.06	75.00	1.500	45.00	
75.00	1.500	50.00	86.61	34.64	11.75	0.02739	-0.00136	1.534	48.93	75.00	1.500	50.00	
75.00	1.500	55.00	87.11	34.85	11.91	0.05487	-0.00111	1.526	53.85	75.00	1.500	55.00	
75.00	1.500	60.00	87.74	35.10	12.10	0.08185	-0.00208	1.518	58.83	75.00	1.500	60.00	
75.01	1.500	65.00	88.29	35.32	12.33	0.05860	-0.00148	1.510	63.85	75.00	1.500	65.00	
75.00	1.500	70.00	88.28	35.31	12.46	0.03553	-0.00149	1.505	68.96	75.00	1.500	70.00	
74.99	1.500	75.00	87.67	35.07	12.65	0.03040	-0.00214	1.501	74.12	75.00	1.500	75.00	
75.00	1.500	78.00	86.96	34.78	12.89	0.05841	-0.00188	1.499	77.22	75.00	1.500	78.00	
75.00	1.500	81.00	85.69	34.28	13.09	0.01766	-0.00233	1.498	80.34	75.00	1.500	81.00	
75.01	1.500	84.00	84.49	33.79	13.24	0.06439	-0.00141	1.499	83.46	75.00	1.500	84.00	
75.00	1.500	86.00	84.36	33.74	13.33	0.02083	-0.00198	1.500	85.53	75.00	1.500	86.00	
75.00	1.500	88.00	86.60	34.64	13.97	0.06400	-0.00157	1.502	87.59	75.00	1.500	88.00	
75.00	1.500	90.00	90.79	36.31	14.61	0.04411	-0.00110	1.504	89.65	75.00	1.500	90.00	
75.00	1.500	92.00	87.91	35.16	13.84	0.04067	-0.00283	1.506	91.70	75.00	1.500	92.00	
75.00	1.500	94.00	84.90	33.96	13.49	0.05429	-0.00111	1.508	93.75	75.00	1.500	94.00	
75.00	1.500	96.00	84.53	33.81	13.23	0.02840	-0.00221	1.510	95.78	75.00	1.500	96.00	
75.00	1.500	99.00	86.02	34.41	13.29	0.05263	-0.00232	1.513	98.81	75.00	1.500	99.00	
75.00	1.500	102.00	87.35	34.94	12.97	0.07637	-0.00229	1.516	101.80	75.00	1.500	102.00	
75.00	1.500	105.00	88.41	35.37	12.95	-0.00094	-0.00142	1.518	104.79	75.00	1.500	105.00	
75.00	1.499	110.00	89.34	35.74	12.74	0.02528	-0.00152	1.521	109.69	75.00	1.500	110.00	
75.00	1.500	115.00	89.38	35.75	12.42	0.08342	-0.00206	1.522	114.55	75.00	1.500	115.00	
75.00	1.500	120.00	88.99	35.60	12.13	0.03739	-0.00172	1.521	119.41	75.00	1.500	120.00	
75.00	1.500	125.00	88.59	35.44	11.99	0.06565	-0.00124	1.518	124.27	75.00	1.500	125.00	
75.00	1.500	130.00	88.03	35.21	11.74	0.03804	-0.00117	1.514	129.17	75.00	1.500	130.00	
75.00	1.500	135.00	87.91	35.16	11.72	0.05047	-0.00206	1.509	134.10	75.00	1.500	135.00	
75.00	1.500	140.00	88.17	35.27	11.64	0.00567	-0.00016	1.504	139.08	75.00	1.500	140.00	
75.00	1.500	145.00	88.41	35.36	11.53	0.01492	-0.00119	1.499	144.08	75.00	1.500	145.00	
75.00	1.500	150.00	89.19	35.68	11.68	0.02660	-0.00024	1.494	149.08	75.00	1.500	150.00	
75.00	1.500	155.00	89.08	35.63	11.17	0.03790	-0.00292	1.490	154.03	75.00	1.500	155.00	
75.00	1.500	160.00	90.53	36.21	11.57	0.01581	-0.00121	1.487	159.03	75.00	1.500	160.00	
75.00	1.500	165.00	91.41	36.56	11.65	0.05368	-0.00156	1.484	164.07	75.00	1.500	165.00	
75.00	1.500	170.00	91.12	36.45	11.11	0.09756	-0.00413	1.481	169.14	75.00	1.500	170.00	
75.00	1.500	175.00	92.31	36.92	11.59	0.04320	-0.00029	1.480	174.33	75.00	1.500	175.00	
75.00	1.500	180.00	92.48	36.99	11.70	0.08772	-0.00040	1.479	179.55	75.00	1.500	180.00	
75.00	1.500	185.00	91.96	36.78	11.49	0.07957	-0.00217	1.479	184.73	75.00	1.500	185.00	
75.00	1.500	190.00	91.12	36.45	11.35	0.03296	-0.00110	1.480	189.93	75.00	1.500	190.00	
75.00	1.500	195.00	90.59	36.24	11.62	0.01213	0.00102	1.483	195.16	75.00	1.500	195.00	
75.00	1.500	200.00	89.16	35.67	11.53	0.04266	-0.00072	1.487	200.32	75.00	1.500	200.00	
75.00	1.500	205.00	87.44	34.98	11.06	0.03661	-0.00328	1.492	205.45	75.00	1.500	205.00	
75.00	1.500	210.00	87.31	34.92	11.51	0.04851	-0.00061	1.497	210.52	75.00	1.500	210.00	
