Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.99	0.300	0.00	483.45	193.38	20.09	0.06157	0.00061	0.317	-0.00	65.00	0.300	0.00	
65.00	0.300	5.00	482.07	192.83	19.22	0.00335	-0.00023	0.318	4.96	65.00	0.300	5.00	
65.01	0.300	10.00	490.43	196.17	19.55	0.03718	0.00021	0.318	10.00	65.00	0.300	10.00	
65.00	0.300	15.00	488.37	195.35	18.99	-0.06328	0.00072	0.317	14.94	65.00	0.300	15.00	
65.02	0.300	20.00	489.00	195.60	19.71	-0.02325	0.00061	0.317	19.92	65.00	0.300	20.00	
65.01	0.300	25.00	488.41	195.36	19.70	0.01601	0.00065	0.316	24.77	65.00	0.300	25.00	
65.00	0.300	30.00	486.91	194.76	19.53	0.00319	0.00083	0.315	29.61	65.00	0.300	30.00	
65.00	0.300	35.00	485.46	194.18	19.36	0.00997	0.00070	0.313	34.38	65.00	0.300	35.00	
64.98	0.300	40.00	484.08	193.63	19.35	-0.01342	0.00080	0.312	39.17	65.00	0.300	40.00	
65.00	0.300	45.00	482.07	192.83	18.87	0.00829	0.00050	0.310	43.95	65.00	0.300	45.00	
65.01	0.300	50.00	481.97	192.79	18.84	0.01959	0.00065	0.308	48.75	65.00	0.300	50.00	
64.99	0.300	55.00	481.09	192.44	18.65	0.02536	0.00042	0.305	53.63	65.00	0.300	55.00	
64.99	0.301	60.00	479.55	191.82	18.39	0.00135	0.00035	0.304	58.56	65.00	0.300	60.00	
65.01	0.300	65.00	478.73	191.49	18.18	0.00590	0.00039	0.302	63.58	65.00	0.300	65.00	
65.01	0.300	70.00	479.85	191.94	19.32	-0.03754	0.00074	0.300	68.69	65.00	0.300	70.00	
64.98	0.300	75.00	476.46	190.58	17.81	-0.00209	0.00028	0.300	73.85	65.00	0.300	75.00	
64.99	0.299	78.00	475.10	190.04	17.58	0.00805	0.00015	0.299	77.04	65.00	0.300	78.00	
65.01	0.300	81.00	475.55	190.22	17.46	0.04618	-0.00000	0.299	80.18	65.00	0.300	81.00	
65.00	0.300	84.00	478.30	191.32	17.90	-0.04960	0.00060	0.300	83.29	65.00	0.300	84.00	
65.00	0.300	86.00	478.94	191.57	17.71	0.01541	0.00007	0.300	85.45	65.00	0.300	86.00	
64.99	0.300	88.00	480.60	192.24	18.22	-0.00436	0.00016	0.301	87.49	65.00	0.300	88.00	
64.99	0.300	90.00	483.17	193.27	18.62	0.02872	0.00036	0.301	89.53	65.00	0.300	90.00	
65.00	0.300	92.00	481.55	192.62	18.13	-0.01794	0.00039	0.301	91.58	65.00	0.300	92.00	
65.00	0.300	94.00	479.16	191.66	17.84	-0.01090	0.00017	0.301	93.63	65.00	0.300	94.00	
64.99	0.300	96.00	476.28	190.51	17.50	-0.01751	-0.00010	0.302	95.62	65.00	0.300	96.00	
64.98	0.300	99.00	476.33	190.53	17.82	-0.07473	0.00048	0.303	98.64	65.00	0.300	99.00	
65.00	0.300	102.00	475.45	190.18	17.59	0.02580	0.00015	0.304	101.60	65.00	0.300	102.00	
65.00	0.300	105.00	475.89	190.36	17.70	-0.02890	0.00043	0.305	104.56	65.00	0.300	105.00	
65.00	0.300	110.00	479.57	191.83	18.08	0.06757	-0.00011	0.305	109.44	65.00	0.300	110.00	
65.00	0.300	115.00	483.59	193.44	18.60	0.02037	0.00034	0.306	114.36	65.00	0.300	115.00	
65.00	0.300	120.00	487.50	195.00	19.15	0.03230	0.00069	0.306	119.28	65.00	0.300	120.00	
64.99	0.300	125.00	488.07	195.23	18.73	0.00021	0.00051	0.306	124.25	65.00	0.300	125.00	
64.99	0.300	130.00	488.94	195.58	18.82	-0.01396	0.00065	0.306	129.18	65.00	0.300	130.00	
