Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.300	0.00	1190.54	476.22	20.24	0.01419	0.00048	0.317	-0.04	45.00	0.300	0.00	
45.00	0.300	5.00	1178.18	471.27	18.64	0.00498	-0.00018	0.318	4.85	45.00	0.300	5.00	
45.02	0.300	10.00	1177.10	470.84	18.61	0.01431	-0.00011	0.319	9.87	45.00	0.300	10.00	
45.00	0.300	15.00	1183.27	473.31	18.81	0.03176	0.00003	0.319	14.84	45.00	0.300	15.00	
45.01	0.300	20.00	1183.62	473.45	18.72	0.04344	0.00008	0.318	19.76	45.00	0.300	20.00	
45.01	0.300	25.00	1185.90	474.36	18.82	0.00482	0.00016	0.317	24.60	45.00	0.300	25.00	
45.01	0.300	30.00	1188.24	475.30	18.82	-0.03965	0.00030	0.315	29.41	45.00	0.300	30.00	
45.00	0.300	35.00	1191.17	476.47	18.58	-0.05045	0.00035	0.313	34.17	45.00	0.300	35.00	
45.01	0.300	40.00	1192.50	477.00	17.91	-0.04688	0.00033	0.311	38.92	45.00	0.300	40.00	
45.01	0.300	45.00	1199.37	479.75	17.87	-0.03186	0.00034	0.309	43.70	45.00	0.300	45.00	
45.01	0.300	50.00	1207.16	482.87	17.78	-0.03064	0.00040	0.306	48.51	45.00	0.300	50.00	
45.01	0.300	55.00	1213.37	485.35	17.10	-0.03111	0.00032	0.303	53.39	45.00	0.300	55.00	
45.00	0.300	60.00	1225.88	490.35	17.07	-0.07432	0.00043	0.301	58.34	45.00	0.300	60.00	
45.01	0.300	65.00	1236.36	494.54	16.46	-0.06458	0.00034	0.299	63.42	45.00	0.300	65.00	
45.01	0.300	70.00	1249.97	499.99	15.98	-0.07613	0.00032	0.297	68.59	45.00	0.300	70.00	
45.01	0.300	75.00	1265.06	506.02	15.49	-0.06102	0.00030	0.296	73.81	45.00	0.300	75.00	
45.00	0.300	78.00	1273.00	509.20	15.30	-0.05595	0.00010	0.296	77.04	45.00	0.300	78.00	
45.00	0.300	81.00	1284.85	513.94	14.95	-0.01530	0.00001	0.295	80.18	45.00	0.300	81.00	
45.00	0.300	84.00	1292.88	517.15	14.98	-0.06289	-0.00002	0.295	83.34	45.00	0.300	84.00	
44.99	0.300	86.00	1294.41	517.76	14.76	-0.02673	-0.00018	0.296	85.46	45.00	0.300	86.00	
44.99	0.300	88.00	1298.03	519.21	14.88	-0.03825	-0.00015	0.296	87.57	45.00	0.300	88.00	
44.99	0.300	90.00	1296.38	518.55	14.76	-0.00459	-0.00026	0.296	89.62	45.00	0.300	90.00	
45.00	0.300	92.00	1293.46	517.39	14.66	-0.03328	-0.00020	0.297	91.67	45.00	0.300	92.00	
45.00	0.300	94.00	1292.83	517.13	14.83	0.00381	-0.00020	0.297	93.72	45.00	0.300	94.00	
45.00	0.300	96.00	1285.22	514.09	14.67	0.00993	-0.00031	0.298	95.75	45.00	0.300	96.00	
45.00	0.300	99.00	1283.61	513.44	15.11	-0.05169	-0.00010	0.298	98.75	45.00	0.300	99.00	
45.01	0.300	102.00	1273.14	509.26	15.14	-0.00892	-0.00016	0.299	101.75	45.00	0.300	102.00	
44.99	0.300	105.00	1265.44	506.17	15.08	-0.03095	-0.00013	0.300	104.73	45.00	0.300	105.00	
45.00	0.300	110.00	1256.47	502.59	15.81	-0.03720	0.00012	0.300	109.58	45.00	0.300	110.00	
44.99	0.300	115.00	1244.00	497.60	16.12	-0.02763	-0.00005	0.301	114.52	45.00	0.300	115.00	
44.99	0.300	120.00	1236.85	494.74	16.91	-0.06682	0.00016	0.302	119.44	45.00	0.300	120.00	
44.99	0.300	125.00	1224.06	489.62	16.59	-0.03785	0.00010	0.302	124.44	45.00	0.300	125.00	
44.99	0.300	130.00	1222.93	489.17	17.63	-0.10087	0.00022	0.302	129.35	45.00	0.300	130.00	
45.00	0.300	135.00	1215.97	486.39	17.70	-0.03683	0.00012	0.302	134.38	45.00	0.300	135.00	
45.00	0.300	140.00	1212.79	485.11	18.43	-0.03809	0.00012	0.302	139.39	45.00	0.300	140.00	
45.00	0.299	145.00	1203.75	481.50	17.98	-0.10152	0.00019	0.302	144.44	45.00	0.300	145.00	
45.00	0.300	150.00	1203.03	481.21	18.55	-0.03999	0.00015	0.301	149.59	45.00	0.300	150.00	
45.00	0.300	155.00	1197.65	479.06	18.50	-0.02718	0.00010	0.302	154.56	45.00	0.300	155.00	
45.02	0.300	160.00	1193.97	477.59	18.53	0.04365	-0.00017	0.303	159.57	45.00	0.300	160.00	
45.01	0.300	165.00	1192.96	477.18	18.82	0.01416	-0.00003	0.304	164.62	45.00	0.300	165.00	
45.01	0.300	170.00	1190.44	476.17	18.91	0.02466	-0.00012	0.304	169.78	45.00	0.300	170.00	
45.01	0.300	175.00	1189.49	475.80	19.35	0.10256	-0.00016	0.304	174.90	45.00	0.300	175.00	
45.01	0.300	180.00	1183.48	473.39	18.70	0.05702	-0.00018	0.304	179.99	45.00	0.300	180.00	
45.01	0.300	185.00	1183.66	473.46	18.87	0.03279	-0.00006	0.305	185.08	45.00	0.300	185.00	
45.01	0.300	190.00	1180.14	472.06	18.51	0.02988	-0.00003	0.305	190.21	45.00	0.300	190.00	
45.00	0.300	195.00	1176.87	470.75	18.13	0.01155	0.00003	0.306	195.33	45.00	0.300	195.00	
45.01	0.300	200.00	1179.62	471.85	18.28	-0.03341	0.00007	0.307	200.41	45.00	0.300	200.00	
45.01	0.300	205.00	1179.67	471.87	17.96	-0.01530	0.00019	0.308	205.43	45.00	0.300	205.00	
45.01	0.300	210.00	1184.35	473.74	17.82	-0.04558	0.00024	0.309	210.42	45.00	0.300	210.00	
45.00	0.300	215.00	1187.65	475.06	17.55	-0.04024	0.00027	0.310	215.35	45.00	0.300	215.00	
45.00	0.300	220.00	1194.60	477.84	17.40	-0.03307	0.00031	0.310	220.19	45.00	0.300	220.00	
45.01	0.300	225.00	1204.53	481.81	17.48	-0.04982	0.00043	0.311	224.97	45.00	0.300	225.00	
45.01	0.300	230.00	1214.30	485.72	17.07	-0.09361	0.00044	0.311	229.82	45.00	0.300	230.00	
45.01	0.300	235.00	1227.68	491.07	16.74	-0.06943	0.00042	0.311	234.59	45.00	0.300	235.00	
45.01	0.300	240.00	1249.15	499.66	16.97	-0.06008	0.00051	0.311	239.44	45.00	0.300	240.00	
