Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.02	0.150	0.00	1146.52	458.61	20.61	0.00105	0.00047	0.155	0.04	50.00	0.150	0.00	
49.99	0.150	5.00	1135.45	454.18	19.12	0.01592	-0.00015	0.157	4.75	50.00	0.150	5.00	
49.98	0.150	10.00	1140.97	456.39	19.56	0.01817	0.00001	0.156	9.77	50.00	0.150	10.00	
49.99	0.150	15.00	1143.63	457.45	19.74	-0.00597	0.00002	0.157	14.84	50.00	0.150	15.00	
49.99	0.150	20.00	1147.46	458.98	19.83	0.01169	0.00006	0.156	19.74	50.00	0.150	20.00	
49.99	0.150	25.00	1152.94	461.17	19.89	-0.00799	0.00012	0.156	24.66	50.00	0.150	25.00	
49.99	0.150	30.00	1155.14	462.06	19.54	-0.00876	0.00010	0.156	29.51	50.00	0.150	30.00	
49.99	0.150	35.00	1160.41	464.16	19.48	0.01952	0.00013	0.154	34.25	50.00	0.150	35.00	
49.99	0.150	40.00	1166.58	466.63	19.69	-0.03550	0.00016	0.154	39.05	50.00	0.150	40.00	
49.99	0.150	45.00	1172.22	468.89	19.71	0.00070	0.00022	0.152	43.82	50.00	0.150	45.00	
49.99	0.150	50.00	1175.22	470.09	19.07	-0.02193	0.00017	0.151	48.66	50.00	0.150	50.00	
49.99	0.150	55.00	1179.93	471.97	18.90	-0.02352	0.00016	0.151	53.54	50.00	0.150	55.00	
50.00	0.150	60.00	1184.89	473.95	18.65	-0.02047	0.00018	0.149	58.48	50.00	0.150	60.00	
50.00	0.150	65.00	1191.01	476.40	18.63	-0.03470	0.00010	0.148	63.55	50.00	0.150	65.00	
49.98	0.150	70.00	1195.42	478.17	18.21	-0.02616	0.00008	0.148	68.71	50.00	0.150	70.00	
49.99	0.150	75.00	1196.89	478.76	17.68	-0.02544	0.00003	0.148	73.90	50.00	0.150	75.00	
49.99	0.151	78.00	1197.62	479.05	17.60	-0.03126	-0.00015	0.148	77.15	50.00	0.150	78.00	
49.99	0.150	81.00	1199.27	479.71	17.47	0.00851	-0.00021	0.147	80.34	50.00	0.150	81.00	
49.99	0.150	84.00	1202.40	480.96	17.50	0.02047	-0.00018	0.147	83.51	50.00	0.150	84.00	
49.99	0.150	86.00	1202.60	481.04	17.59	-0.03755	-0.00021	0.148	85.61	50.00	0.150	86.00	
49.99	0.150	88.00	1201.74	480.70	17.35	-0.00155	-0.00022	0.148	87.68	50.00	0.150	88.00	
